team,adj_o,adj_d,barthag,tempo,rating,off_efg,def_efg,off_to,def_to,off_or,def_or,off_ftr,def_ftr,wab,sos,snapshot_date
La Salle,104.03,107.76,0.399943,64.79,-3.73,45.5,54.5,19.0,17.0,33.4,31.3,36.4,30.3,-10.502,0,2026-02-10
Tulsa,123.07,108.9,0.803198,67.98,14.17,57.6,50.2,15.6,15.6,32.8,28.9,43.4,32.9,0.358,0,2026-02-10
Incarnate Word,106.6,115.86,0.277326,66.28,-9.26,49.7,54.5,17.7,16.2,32.5,32.1,34.9,44.2,-10.273,0,2026-02-10
St. Thomas,113.16,108.28,0.623978,68.58,4.88,58.8,51.5,14.0,18.1,21.1,28.3,36.5,30.7,-2.664,0,2026-02-10
Grand Canyon,109.75,96.17,0.820376,67.83,13.58,50.4,46.9,17.5,18.0,32.0,26.8,39.5,37.3,-1.303,0,2026-02-10
Michigan St.,119.36,92.86,0.947224,65.61,26.5,53.5,46.4,17.7,15.6,39.4,22.1,36.8,31.0,5.575,0,2026-02-10
Cal St. Fullerton,105.53,107.8,0.439124,73.4,-2.27,50.6,54.7,15.5,19.6,25.1,29.4,40.0,35.5,-7.75,0,2026-02-10
Southeastern Louisiana,98.4,107.02,0.275902,65.08,-8.61,46.4,51.2,18.8,19.4,28.3,32.0,40.3,41.8,-12.134,0,2026-02-10
UC Riverside,102.51,112.77,0.250479,67.56,-10.25,48.9,54.0,19.9,15.4,28.2,30.9,34.6,39.1,-11.618,0,2026-02-10
Clemson,116.5,93.32,0.927694,64.29,23.18,54.1,46.0,15.0,17.7,29.3,25.3,38.2,33.8,3.974,0,2026-02-10
Colorado,117.83,108.57,0.719324,68.35,9.26,53.8,52.8,14.0,15.3,30.5,29.1,37.2,34.7,-2.12,0,2026-02-10
Coastal Carolina,102.55,108.24,0.349494,66.83,-5.69,48.1,46.6,15.1,12.6,26.3,27.7,30.5,35.9,-7.377,0,2026-02-10
North Carolina A&T,103.2,114.59,0.230776,68.87,-11.39,49.3,52.1,18.8,14.4,31.9,27.2,43.6,38.4,-11.078,0,2026-02-10
Washington,118.29,101.11,0.858771,66.94,17.18,51.0,49.7,15.6,14.5,35.3,28.8,31.7,33.0,-1.183,0,2026-02-10
Colorado St.,115.49,108.51,0.672041,61.99,6.98,57.2,53.1,19.0,15.0,32.0,28.1,36.2,32.7,-3.731,0,2026-02-10
UMBC,103.84,112.19,0.291076,65.64,-8.36,53.1,51.1,15.0,14.9,23.1,26.7,33.5,25.2,-5.634,0,2026-02-10
Louisiana Monroe,98.22,118.73,0.101518,70.93,-20.51,47.5,55.7,18.0,16.2,24.7,34.8,38.0,26.4,-17.239,0,2026-02-10
The Citadel,99.39,118.37,0.118132,63.99,-18.98,49.4,55.8,17.2,14.1,28.7,30.6,30.6,34.8,-13.156,0,2026-02-10
Hofstra,114.28,107.87,0.660029,65.2,6.41,51.8,47.4,16.5,15.2,35.2,31.3,30.9,35.7,-4.838,0,2026-02-10
UMass Lowell,100.91,116.55,0.160207,69.54,-15.64,49.6,53.8,19.7,14.3,31.9,29.6,37.1,29.9,-11.1,0,2026-02-10
South Alabama,104.03,106.86,0.423531,64.65,-2.83,51.6,48.8,13.4,18.2,25.2,31.7,39.2,20.8,-4.343,0,2026-02-10
Butler,116.01,105.1,0.756992,68.69,10.91,51.7,50.9,16.2,15.6,36.1,30.6,43.2,25.2,-2.326,0,2026-02-10
SIU Edwardsville,98.62,105.86,0.306906,64.13,-7.24,49.0,44.8,17.7,17.0,30.5,33.2,32.6,34.4,-7.046,0,2026-02-10
Northern Colorado,112.14,111.09,0.526961,68.03,1.05,55.8,50.8,16.3,12.6,28.6,25.0,26.7,38.3,-6.005,0,2026-02-10
Iowa,123.36,98.08,0.93319,63.46,25.28,58.5,50.3,15.5,21.8,31.5,29.2,37.1,37.2,3.241,0,2026-02-10
Florida A&M,98.06,110.74,0.198085,67.8,-12.68,49.4,52.6,22.6,19.5,29.6,32.3,37.2,41.1,-9.382,0,2026-02-10
TCU,113.09,100.56,0.794325,67.76,12.54,51.8,50.6,15.9,19.6,33.1,29.4,37.9,31.3,-0.635,0,2026-02-10
Middle Tennessee,108.26,106.98,0.534055,64.72,1.28,51.0,50.5,17.2,14.6,29.8,28.4,30.9,36.7,-7.335,0,2026-02-10
Oregon,114.09,104.78,0.72682,65.64,9.31,49.5,52.0,17.8,15.8,34.2,31.5,35.8,33.4,-5.425,0,2026-02-10
Harvard,108.44,108.55,0.496959,63.09,-0.12,54.2,51.7,17.0,17.3,26.1,28.9,27.2,28.7,-5.384,0,2026-02-10
Florida,125.17,92.22,0.971066,69.63,32.95,52.4,46.3,16.1,15.4,43.2,23.6,39.5,34.3,4.167,0,2026-02-10
Saint Joseph's,106.74,101.69,0.635767,67.72,5.05,48.6,48.6,17.7,15.8,32.6,32.0,30.1,27.0,-3.872,0,2026-02-10
Saint Mary's,119.43,98.77,0.898766,65.09,20.65,52.9,46.3,16.5,15.0,36.6,24.0,38.3,26.3,2.344,0,2026-02-10
Texas A&M Corpus Chris,101.81,103.4,0.455404,66.16,-1.6,47.5,50.8,18.8,20.0,30.8,29.0,44.3,47.2,-7.034,0,2026-02-10
Ohio St.,122.84,103.53,0.877328,66.53,19.32,55.7,49.6,15.5,16.1,33.1,30.9,37.6,32.5,0.862,0,2026-02-10
Florida St.,113.99,104.8,0.724499,71.75,9.19,50.4,52.5,15.9,19.7,32.3,33.0,34.0,34.8,-3.369,0,2026-02-10
Seton Hall,107.63,95.59,0.796502,65.69,12.04,47.6,47.2,16.7,22.4,36.8,31.4,35.4,42.7,-0.024,0,2026-02-10
North Carolina,123.72,100.76,0.913786,68.04,22.96,55.3,46.9,13.6,13.9,33.1,28.1,39.8,24.0,3.939,0,2026-02-10
Houston Christian,104.2,117.72,0.197412,63.46,-13.52,50.4,56.1,19.3,17.7,31.1,32.7,36.9,30.0,-12.61,0,2026-02-10
Lehigh,100.34,113.08,0.20194,66.85,-12.74,51.7,50.9,17.8,17.1,21.8,33.6,31.0,34.6,-11.678,0,2026-02-10
Navy,103.7,105.03,0.463708,65.44,-1.32,52.6,47.7,17.4,18.1,31.0,26.4,38.4,25.8,-3.547,0,2026-02-10
Saint Francis,99.61,120.4,0.101594,69.84,-20.79,48.5,58.9,18.3,19.1,26.6,34.3,28.9,39.6,-13.832,0,2026-02-10
Santa Clara,121.81,101.19,0.894013,69.72,20.62,55.2,50.9,16.6,21.2,37.7,31.6,26.6,39.1,1.889,0,2026-02-10
Loyola Marymount,105.57,103.87,0.546663,67.6,1.7,51.7,48.0,18.1,16.6,27.2,32.4,31.2,33.0,-6.868,0,2026-02-10
Delaware,103.25,112.92,0.263226,62.9,-9.67,53.0,50.9,18.4,14.2,21.6,30.3,28.3,29.8,-12.378,0,2026-02-10
Miami OH,117.53,107.26,0.74106,70.18,10.27,60.1,50.5,15.2,18.5,26.1,28.3,38.9,32.3,2.541,0,2026-02-10
New Mexico,116.78,100.13,0.854412,69.91,16.66,53.6,48.9,15.3,19.6,29.2,28.1,36.1,32.7,0.479,0,2026-02-10
Coppin St.,92.92,124.33,0.033913,68.95,-31.42,45.5,57.3,22.7,17.3,30.2,35.8,37.7,45.2,-16.749,0,2026-02-10
Temple,112.63,110.18,0.562879,64.9,2.45,50.6,50.3,13.7,15.8,30.7,31.2,43.1,32.9,-4.187,0,2026-02-10
Monmouth,102.49,106.79,0.383906,66.22,-4.3,48.6,49.7,16.8,19.9,30.9,33.7,34.1,31.7,-8.441,0,2026-02-10
Southern,104.63,112.25,0.308275,69.66,-7.62,48.0,54.2,17.0,19.0,31.8,32.5,39.6,44.6,-7.631,0,2026-02-10
Southern Miss,102.77,108.71,0.343968,67.72,-5.94,48.2,52.1,18.1,17.7,31.3,28.3,43.1,40.5,-8.983,0,2026-02-10
California,113.4,101.89,0.774069,67.07,11.52,52.8,48.6,15.1,15.9,25.4,30.5,39.4,34.9,0.485,0,2026-02-10
Georgia St.,101.31,110.54,0.268447,67.93,-9.23,44.5,50.3,16.6,16.7,27.7,33.5,37.4,34.4,-12.213,0,2026-02-10
Miami FL,118.62,101.83,0.852652,69.03,16.79,56.7,50.0,16.4,18.8,36.9,25.7,39.5,31.2,1.18,0,2026-02-10
Georgia,120.86,101.95,0.876243,73.43,18.91,53.9,47.7,14.5,19.5,36.5,35.6,39.4,29.6,1.721,0,2026-02-10
North Dakota,107.27,116.96,0.270003,67.34,-9.69,49.1,57.3,14.0,19.9,28.5,32.3,38.1,46.2,-8.53,0,2026-02-10
Princeton,104.48,109.39,0.371012,64.08,-4.91,49.1,51.1,16.5,14.5,27.3,28.4,33.9,34.0,-10.726,0,2026-02-10
Saint Louis,123.38,98.88,0.927266,71.38,24.5,61.1,42.7,16.7,16.1,32.6,26.4,35.4,36.9,3.443,0,2026-02-10
Arizona St.,117.03,105.52,0.766787,69.18,11.51,51.8,53.3,16.1,18.9,29.8,34.5,40.1,34.9,-1.939,0,2026-02-10
Purdue Fort Wayne,105.57,112.66,0.321351,67.76,-7.09,52.5,56.1,14.2,19.8,21.7,36.4,27.7,27.7,-6.116,0,2026-02-10
Iona,102.96,109.46,0.330905,69.45,-6.5,51.8,49.4,16.5,16.9,26.4,32.7,27.7,28.4,-7.891,0,2026-02-10
Stetson,102.45,117.96,0.165052,67.03,-15.51,50.9,56.5,18.6,15.3,26.6,31.7,33.2,30.2,-12.707,0,2026-02-10
Marshall,109.91,110.86,0.475157,68.99,-0.95,53.8,48.6,17.5,17.1,33.7,33.3,29.4,41.0,-5.322,0,2026-02-10
Eastern Michigan,102.38,106.29,0.393883,65.92,-3.91,49.3,50.0,17.4,16.5,28.4,29.1,30.2,34.2,-9.758,0,2026-02-10
Niagara,97.94,115.7,0.128266,61.9,-17.76,49.6,52.7,18.6,16.8,24.8,32.8,24.9,34.7,-14.663,0,2026-02-10
Campbell,110.36,113.15,0.42889,70.42,-2.78,50.5,56.0,18.2,17.3,32.6,31.2,45.1,37.5,-7.216,0,2026-02-10
Mercer,111.09,111.84,0.480715,69.75,-0.75,52.1,53.1,15.4,17.5,33.8,32.5,37.9,29.6,-5.663,0,2026-02-10
Lindenwood,101.95,109.01,0.316436,72.61,-7.06,48.5,49.6,19.0,18.6,33.8,32.3,39.5,35.3,-6.309,0,2026-02-10
St. Bonaventure,112.96,113.37,0.489681,66.59,-0.41,52.8,53.9,17.0,18.2,34.9,30.3,29.3,34.1,-5.183,0,2026-02-10
Oregon St.,107.92,109.78,0.450844,65.01,-1.87,49.9,50.4,17.7,15.4,25.4,32.6,44.2,36.2,-6.979,0,2026-02-10
Lipscomb,107.58,111.34,0.402491,69.85,-3.76,54.0,53.2,16.1,18.0,25.5,30.1,27.3,30.8,-5.362,0,2026-02-10
Kennesaw St.,108.07,108.91,0.477571,71.98,-0.85,49.3,47.9,17.3,15.6,36.5,30.6,45.2,47.1,-5.506,0,2026-02-10
James Madison,108.69,114.36,0.35786,65.42,-5.67,52.8,49.9,17.6,12.9,30.7,31.0,35.7,42.0,-8.821,0,2026-02-10
Georgetown,113.92,103.82,0.74415,66.34,10.1,49.4,49.5,14.7,16.3,32.5,30.8,39.7,35.2,-2.775,0,2026-02-10
USC Upstate,100.02,111.82,0.217081,67.66,-11.8,48.3,51.0,16.9,16.4,28.3,32.1,33.9,36.8,-9.981,0,2026-02-10
Morgan St.,98.95,122.06,0.082139,70.13,-23.11,45.7,53.9,18.5,16.8,30.1,34.5,42.6,54.9,-10.263,0,2026-02-10
New Hampshire,98.5,111.52,0.193559,67.52,-13.01,46.7,51.8,16.9,16.2,25.2,29.3,28.6,38.2,-9.533,0,2026-02-10
Iowa St.,126.02,94.38,0.965271,67.78,31.64,58.8,48.6,15.6,22.5,38.1,28.2,36.3,26.1,5.763,0,2026-02-10
Alcorn St.,99.97,118.91,0.119657,68.0,-18.94,48.8,57.7,20.4,18.2,27.6,37.1,26.5,40.5,-12.312,0,2026-02-10
Purdue,128.49,97.74,0.958763,65.26,30.76,58.6,50.3,14.1,16.5,35.6,26.6,28.5,24.2,5.638,0,2026-02-10
Drake,109.46,113.42,0.39926,67.0,-3.96,51.9,52.9,14.3,14.9,26.7,29.3,35.0,34.5,-9.48,0,2026-02-10
Marquette,111.12,103.17,0.701368,69.27,7.95,49.8,51.5,15.7,19.3,30.8,34.0,33.4,31.2,-6.335,0,2026-02-10
Holy Cross,100.56,116.8,0.151654,64.82,-16.24,50.0,54.9,15.8,14.6,21.4,27.8,30.1,27.7,-12.548,0,2026-02-10
Houston,128.13,93.04,0.975418,63.13,35.1,52.7,46.1,12.4,22.6,37.5,32.0,25.8,39.3,6.568,0,2026-02-10
Hampton,100.33,110.37,0.250265,64.96,-10.04,45.7,51.0,17.6,17.9,33.7,30.0,40.0,46.1,-9.824,0,2026-02-10
Western Michigan,107.43,118.78,0.239579,67.54,-11.35,50.3,54.2,17.8,13.8,31.5,30.9,31.2,36.4,-10.72,0,2026-02-10
New Mexico St.,110.42,111.59,0.469772,66.18,-1.17,49.7,48.9,15.6,15.5,33.2,30.7,33.7,46.8,-8.625,0,2026-02-10
Ball St.,99.35,111.66,0.207099,63.65,-12.3,46.1,54.6,16.5,19.2,27.1,32.2,33.0,31.1,-11.547,0,2026-02-10
Milwaukee,104.92,114.16,0.27478,67.63,-9.24,49.4,55.1,15.3,16.2,33.2,30.2,30.3,36.6,-11.364,0,2026-02-10
Portland,106.66,106.79,0.496384,68.83,-0.13,50.9,52.6,19.3,17.7,28.7,32.4,34.5,34.9,-7.387,0,2026-02-10
Albany,102.21,116.92,0.175586,65.55,-14.71,50.1,54.0,18.2,16.2,31.5,33.6,25.8,35.6,-13.723,0,2026-02-10
Tarleton St.,103.97,105.8,0.449938,70.25,-1.83,48.5,55.0,20.1,24.3,31.4,34.3,41.2,44.8,-7.184,0,2026-02-10
San Francisco,113.01,106.79,0.65718,65.42,6.22,51.0,49.5,15.8,13.5,31.6,28.1,39.6,30.1,-4.687,0,2026-02-10
Bucknell,97.98,113.66,0.153471,66.67,-15.68,47.8,55.2,19.2,17.8,26.4,31.2,31.8,35.6,-13.777,0,2026-02-10
Connecticut,122.73,92.1,0.964496,65.04,30.63,56.1,44.4,16.6,18.9,35.1,29.0,31.3,41.5,7.728,0,2026-02-10
New Haven,94.42,112.58,0.116742,62.7,-18.17,48.4,52.1,19.2,16.8,21.9,28.3,29.2,27.5,-10.231,0,2026-02-10
Southern Indiana,92.81,110.9,0.1143,68.22,-18.09,43.1,48.7,17.8,16.6,29.7,33.2,35.3,36.9,-16.671,0,2026-02-10
Florida Gulf Coast,106.55,112.82,0.34113,67.99,-6.28,52.5,53.5,17.1,16.4,31.3,29.7,30.2,40.8,-10.839,0,2026-02-10
San Jose St.,108.16,113.76,0.35885,64.08,-5.6,47.8,56.9,16.7,18.1,29.9,36.1,32.8,34.3,-9.663,0,2026-02-10
Utah Valley,112.85,103.1,0.738629,69.16,9.75,55.8,48.9,21.1,21.5,34.9,31.1,36.6,39.2,-2.021,0,2026-02-10
Missouri,117.19,102.63,0.821271,66.7,14.55,55.6,49.5,18.2,16.6,36.3,30.2,42.1,36.0,0.881,0,2026-02-10
Cincinnati,108.03,93.1,0.846867,68.18,14.93,49.3,47.9,17.7,18.6,30.1,26.0,30.6,30.5,-2.947,0,2026-02-10
South Dakota St.,107.53,110.59,0.419932,67.64,-3.06,52.4,51.1,16.5,15.3,29.4,26.4,31.4,34.0,-9.584,0,2026-02-10
Boston University,109.06,120.82,0.235599,63.45,-11.75,56.2,55.3,17.9,13.5,27.7,27.0,32.6,32.2,-12.338,0,2026-02-10
Air Force,94.16,111.6,0.124063,65.46,-17.44,48.7,55.4,22.7,15.8,22.1,31.9,35.4,34.9,-13.844,0,2026-02-10
Bradley,110.07,108.19,0.549366,67.63,1.88,50.8,52.6,13.8,19.9,27.1,28.9,36.0,36.8,-4.46,0,2026-02-10
Troy,113.42,109.02,0.611773,65.72,4.4,52.2,51.0,16.2,17.4,33.3,31.4,34.4,32.9,-3.766,0,2026-02-10
Gonzaga,121.45,95.87,0.93818,69.55,25.58,56.5,46.5,13.8,20.4,36.2,24.5,31.5,32.4,5.204,0,2026-02-10
South Florida,117.7,105.93,0.770446,71.65,11.76,51.7,50.0,15.3,18.3,37.9,32.2,43.5,40.9,-2.34,0,2026-02-10
Stonehill,90.89,107.05,0.132176,65.91,-16.16,46.3,48.6,20.9,12.9,28.9,25.9,26.3,30.4,-12.667,0,2026-02-10
Loyola MD,102.5,119.63,0.144668,68.27,-17.13,50.3,55.3,16.9,16.5,28.3,30.1,31.2,31.9,-13.292,0,2026-02-10
Belmont,119.35,107.77,0.763712,68.58,11.57,60.8,48.7,18.8,17.7,29.9,30.2,34.1,29.8,0.155,0,2026-02-10
Siena,107.79,110.14,0.438365,64.66,-2.35,51.7,50.3,15.9,18.4,32.9,28.6,32.3,27.7,-5.528,0,2026-02-10
Southern Utah,102.62,111.72,0.273586,70.27,-9.09,49.4,53.7,20.6,15.1,27.9,34.2,30.7,27.9,-10.789,0,2026-02-10
N.C. State,122.52,100.34,0.908595,69.35,22.18,56.6,51.7,13.5,19.1,27.6,28.1,35.1,37.3,2.328,0,2026-02-10
Pittsburgh,112.09,106.04,0.654182,63.94,6.04,50.4,52.7,17.3,16.6,34.8,28.2,30.9,33.9,-6.235,0,2026-02-10
Furman,105.66,107.9,0.439951,66.13,-2.24,54.8,49.7,18.8,14.0,31.2,28.4,31.0,27.3,-6.448,0,2026-02-10
Massachusetts,109.16,109.58,0.488972,70.5,-0.42,52.7,52.5,17.9,17.9,33.4,26.6,38.6,44.4,-7.169,0,2026-02-10
Mount St. Mary's,99.55,111.17,0.21919,67.83,-11.63,50.5,48.8,22.6,14.7,31.0,29.2,36.3,37.8,-10.938,0,2026-02-10
Bryant,95.88,117.4,0.08877,64.31,-21.52,45.9,51.5,20.7,14.8,28.2,31.5,29.3,32.1,-12.432,0,2026-02-10
Syracuse,114.87,102.3,0.791415,67.79,12.58,53.1,48.0,16.4,18.8,29.8,33.0,37.2,34.2,-2.438,0,2026-02-10
Jacksonville St.,105.89,106.32,0.488192,64.55,-0.44,49.4,48.2,18.1,16.3,30.7,29.5,46.3,36.0,-6.992,0,2026-02-10
McNeese St.,113.88,105.1,0.715654,66.12,8.78,51.2,49.8,15.0,24.5,36.2,36.7,39.1,42.9,-0.21,0,2026-02-10
Quinnipiac,103.86,106.92,0.417445,70.14,-3.05,49.3,49.4,16.2,18.1,33.0,32.7,32.1,30.7,-5.199,0,2026-02-10
Rhode Island,106.79,104.33,0.566802,65.65,2.47,51.9,51.4,19.0,21.6,32.9,30.8,40.9,42.5,-4.518,0,2026-02-10
Detroit Mercy,108.13,113.49,0.36438,69.06,-5.36,48.6,53.0,16.8,14.0,34.5,31.3,31.9,39.4,-9.107,0,2026-02-10
Sam Houston St.,112.51,106.99,0.640632,70.66,5.52,52.5,50.3,17.2,17.1,34.9,31.4,33.3,38.9,-3.603,0,2026-02-10
East Tennessee St.,109.59,108.66,0.524664,66.05,0.94,55.6,50.8,15.2,19.7,29.3,27.3,34.1,34.1,-4.316,0,2026-02-10
Duquesne,112.26,106.72,0.641396,70.11,5.53,54.3,51.6,17.8,17.8,30.1,29.4,39.7,40.7,-4.873,0,2026-02-10
Virginia Tech,114.26,101.71,0.792154,67.74,12.55,51.5,50.0,14.7,18.3,32.2,32.9,36.8,27.6,0.145,0,2026-02-10
North Carolina Central,100.27,120.66,0.106314,66.11,-20.39,46.5,56.3,18.4,19.5,28.4,38.4,39.9,40.1,-8.537,0,2026-02-10
North Dakota St.,112.87,108.62,0.60842,65.87,4.24,52.8,52.9,15.7,19.4,34.4,28.2,30.8,28.9,-3.195,0,2026-02-10
Northwestern St.,102.71,114.53,0.222233,65.13,-11.82,49.3,54.3,18.4,16.9,25.7,33.2,39.5,39.6,-12.934,0,2026-02-10
Fairfield,108.04,115.35,0.320135,66.81,-7.31,49.1,51.4,14.8,16.1,35.6,29.1,27.0,29.4,-7.413,0,2026-02-10
Arkansas,126.67,102.57,0.918867,70.87,24.1,56.6,50.7,12.8,16.4,32.7,30.9,36.8,29.0,3.456,0,2026-02-10
Cal St. Bakersfield,100.38,114.63,0.178377,69.53,-14.26,45.2,52.6,19.8,18.1,32.5,36.4,41.5,43.7,-12.115,0,2026-02-10
George Washington,117.58,107.79,0.730868,69.87,9.78,55.0,52.1,17.7,17.7,36.3,29.1,35.9,34.0,-5.781,0,2026-02-10
UNC Asheville,103.89,110.31,0.334294,65.14,-6.41,51.7,51.1,18.0,15.5,29.4,31.0,40.7,38.3,-9.728,0,2026-02-10
Dayton,107.94,101.52,0.669529,68.26,6.43,51.4,51.5,17.2,22.5,26.8,31.2,47.3,35.1,-2.766,0,2026-02-10
Stephen F. Austin,112.49,101.72,0.760701,66.05,10.76,52.5,46.3,14.7,17.3,34.3,28.9,30.0,32.1,-0.186,0,2026-02-10
Arkansas St.,109.86,107.94,0.550657,71.84,1.93,50.6,51.0,19.9,15.5,37.2,26.9,37.5,37.8,-5.473,0,2026-02-10
Army,101.18,118.68,0.137732,66.58,-17.5,49.5,54.5,17.0,15.1,29.5,28.3,27.4,37.0,-12.014,0,2026-02-10
Oakland,114.64,112.67,0.54976,70.54,1.97,52.3,54.1,14.5,14.9,31.0,34.3,40.2,23.6,-3.937,0,2026-02-10
Southeast Missouri St.,103.36,111.01,0.305483,69.46,-7.65,51.6,51.5,17.1,19.2,30.2,27.6,37.7,48.0,-6.809,0,2026-02-10
Binghamton,95.35,122.22,0.054449,65.41,-26.86,47.3,54.6,19.2,12.9,22.0,29.0,43.1,34.1,-17.623,0,2026-02-10
George Mason,111.08,104.74,0.662842,64.23,6.34,53.7,48.2,15.6,16.6,31.2,28.6,46.2,28.7,0.458,0,2026-02-10
Old Dominion,103.61,111.37,0.303529,68.55,-7.76,48.8,50.6,15.4,14.5,25.6,30.4,33.5,42.1,-11.957,0,2026-02-10
Green Bay,112.38,115.16,0.430211,63.14,-2.78,54.4,55.2,16.5,13.2,26.1,29.2,42.7,38.0,-7.348,0,2026-02-10
UNC Greensboro,106.28,119.88,0.200185,66.95,-13.6,50.2,55.9,15.6,13.2,28.6,30.1,43.2,30.9,-11.56,0,2026-02-10
Little Rock,100.46,116.76,0.150705,65.91,-16.3,49.3,54.7,19.4,20.0,31.5,36.1,27.3,31.3,-12.758,0,2026-02-10
Austin Peay,107.19,105.25,0.552361,68.91,1.94,52.4,50.8,15.5,19.6,28.6,30.1,34.8,31.0,-2.948,0,2026-02-10
Rutgers,110.32,109.18,0.529695,65.6,1.13,46.7,53.0,15.8,16.4,32.5,33.6,37.1,30.6,-4.891,0,2026-02-10
Nicholls St.,105.98,112.8,0.32791,68.46,-6.82,50.6,55.8,17.1,21.6,27.1,35.1,35.5,40.9,-9.889,0,2026-02-10
Sacramento St.,107.7,114.24,0.336633,71.67,-6.54,47.4,54.6,15.1,16.7,27.2,33.7,41.0,36.3,-9.213,0,2026-02-10
William & Mary,110.3,108.4,0.549746,73.09,1.9,54.3,51.3,17.4,19.5,26.6,32.2,40.1,35.9,-4.994,0,2026-02-10
Colgate,107.73,111.25,0.408408,66.83,-3.53,53.5,51.4,15.3,16.2,27.6,29.4,28.7,33.5,-5.698,0,2026-02-10
USC,113.34,98.51,0.833685,70.27,14.82,52.2,48.0,17.7,17.1,33.1,31.3,47.5,34.1,2.755,0,2026-02-10
Merrimack,106.35,106.39,0.499043,63.69,-0.03,49.3,47.1,15.6,19.6,25.4,40.7,39.2,39.5,-4.871,0,2026-02-10
UNLV,113.65,108.71,0.625031,70.53,4.94,51.8,52.7,17.8,18.2,32.1,31.9,44.3,48.2,-5.486,0,2026-02-10
Illinois St.,109.73,101.61,0.70758,66.76,8.12,53.8,48.8,16.0,16.8,28.8,24.0,32.9,35.8,-4.571,0,2026-02-10
Manhattan,103.94,121.83,0.138756,68.01,-17.88,48.1,54.3,15.3,16.3,28.2,37.7,34.0,25.1,-12.327,0,2026-02-10
Utah,115.5,108.98,0.661281,67.68,6.53,52.7,53.1,15.9,14.3,29.1,32.5,33.1,30.7,-5.808,0,2026-02-10
Louisiana Tech,100.39,108.27,0.295455,63.26,-7.88,45.4,49.2,17.6,17.0,36.2,30.1,35.2,35.8,-6.964,0,2026-02-10
Youngstown St.,107.88,109.26,0.463423,66.8,-1.38,54.3,51.7,19.5,18.3,32.3,31.7,30.8,39.3,-9.784,0,2026-02-10
Jacksonville,101.21,113.69,0.208043,63.43,-12.48,49.7,55.3,18.6,15.4,30.1,29.6,32.2,42.7,-11.375,0,2026-02-10
Tennessee St.,106.01,115.71,0.267567,70.54,-9.7,49.8,52.1,16.3,19.7,33.2,30.6,31.8,42.8,-5.208,0,2026-02-10
Stanford,114.66,103.11,0.77216,67.5,11.55,50.4,51.6,16.0,18.9,33.3,29.2,38.0,41.0,-1.056,0,2026-02-10
Longwood,101.89,111.13,0.26938,68.15,-9.23,49.8,53.4,19.7,19.9,33.5,27.9,40.6,41.7,-10.164,0,2026-02-10
Sacred Heart,105.82,118.66,0.211342,68.73,-12.84,52.1,54.8,18.0,15.4,28.8,30.3,30.4,29.5,-12.715,0,2026-02-10
Western Kentucky,104.17,106.27,0.44273,69.07,-2.1,45.0,50.2,14.6,17.9,33.6,30.2,37.1,46.1,-6.739,0,2026-02-10
UT Arlington,103.58,103.84,0.492694,64.98,-0.26,48.5,47.9,20.9,18.0,35.5,29.4,41.6,43.5,-4.488,0,2026-02-10
Fordham,102.76,104.44,0.453647,63.67,-1.67,48.7,49.7,17.4,16.4,36.4,26.8,22.4,27.4,-8.426,0,2026-02-10
Alabama St.,99.77,112.76,0.196683,68.93,-12.99,47.2,53.3,19.3,19.4,32.3,33.9,34.6,41.0,-12.059,0,2026-02-10
Wichita St.,111.97,103.48,0.712499,66.05,8.5,50.1,47.7,15.0,16.5,38.6,29.3,36.9,34.0,-3.905,0,2026-02-10
Texas Tech,125.03,98.2,0.94149,67.82,26.83,55.9,50.1,15.1,15.5,33.1,28.9,28.0,32.3,4.094,0,2026-02-10
Boise St.,117.68,103.56,0.813146,66.27,14.13,51.9,52.6,16.6,15.6,31.4,24.0,44.5,35.4,-0.947,0,2026-02-10
