game_date,home_team,away_team,home_score,away_score,spread,location,home_conf,away_conf,torvik_predicted_margin
2026-01-03,Long Beach St.,Cal Poly,74,66,-10.1399,H,BW,BW,10.1399
2026-01-03,UC Davis,Cal St. Bakersfield,79,81,-1.54958,H,BW,BW,1.54958
2026-01-03,VMI,Chattanooga,79,71,-8.19542,H,SC,SC,8.19542
2026-01-03,Pittsburgh,Clemson,68,73,1.6396,H,ACC,ACC,-1.6396
2026-01-03,Army,Colgate,69,76,2.73292,H,Pat,Pat,-2.73292
2026-01-03,Grand Canyon,Colorado St.,60,70,10.2751,H,MWC,MWC,-10.2751
2026-01-03,Arizona St.,Colorado,89,95,5.59292,H,B12,B12,-5.59292
2026-01-03,Delaware St.,Coppin St.,51,53,-1.24875,H,MEAC,MEAC,1.24875
2026-01-03,Saint Joseph's,Davidson,56,62,-4.64667,H,A10,A10,4.64667
2026-01-03,Loyola Chicago,Dayton,68,70,-5.98958,H,A10,A10,5.98958
2026-01-03,Florida St.,Duke,87,91,0.291667,H,ACC,ACC,-0.291667
2026-01-03,Nicholls St.,East Texas A&M,80,58,-10.7301,H,Slnd,Slnd,10.7301
2026-01-03,Tennessee Martin,Eastern Illinois,65,61,0.39125,H,OVC,OVC,-0.39125
2026-01-03,West Georgia,Eastern Kentucky,88,76,0.866045,H,ASun,ASun,-0.866045
2026-01-03,Idaho,Eastern Washington,84,81,-2.12042,H,BSky,BSky,2.12042
2026-01-03,Bethune Cookman,Florida A&M,87,83,-4.42708,H,SWAC,SWAC,4.42708
2026-01-03,North Alabama,Florida Gulf Coast,55,72,7.71622,H,ASun,ASun,-7.71622
2026-01-03,Missouri,Florida,76,74,-0.595833,H,SEC,SEC,0.595833
2026-01-03,Winthrop,Gardner Webb,88,77,5.20025,H,BSth,BSth,-5.20025
2026-01-03,Old Dominion,Georgia Southern,86,93,12.5383,H,SB,SB,-12.5383
2026-01-03,Coastal Carolina,Georgia St.,71,89,-1.60855,H,SB,SB,1.60855
2026-01-03,UNC Wilmington,Hampton,49,45,-3.905,H,CAA,CAA,3.905
2026-01-03,UC San Diego,Hawaii,83,73,-6.55791,H,BW,BW,6.55791
2026-01-03,Drexel,Hofstra,67,70,8.32458,H,CAA,CAA,-8.32458
2026-01-03,Incarnate Word,Houston Christian,73,56,-8.58275,H,Slnd,Slnd,8.58275
2026-01-03,Cincinnati,Houston,60,67,-1.26833,H,B12,B12,1.26833
2026-01-03,South Carolina St.,Howard,58,57,-7.44625,H,MEAC,MEAC,7.44625
2026-01-03,Penn St.,Illinois,65,73,10.1468,H,B10,B10,-10.1468
2026-01-03,Austin Peay,Jacksonville,71,68,-2.03833,H,ASun,ASun,2.03833
2026-01-03,Arkansas St.,James Madison,74,78,-1.75958,H,SB,SB,1.75958
2026-01-03,UCF,Kansas,81,75,-1.82542,H,B12,B12,1.82542
2026-01-03,Alabama,Kentucky,89,74,-10.7643,H,SEC,SEC,10.7643
2026-01-03,George Washington,La Salle,77,55,-4.94467,H,A10,A10,4.94467
2026-01-03,Loyola MD,Lafayette,64,79,14.9718,H,Pat,Pat,-14.9718
2026-01-03,Bucknell,Lehigh,72,65,2.69514,H,Pat,Pat,-2.69514
2026-01-03,High Point,Longwood,80,67,-6.70491,H,BSth,BSth,6.70491
2026-01-03,Texas A&M,LSU,75,72,-3.81333,H,SEC,SEC,3.81333
2026-01-03,Rice,Memphis,70,76,-0.596396,H,Amer,Amer,0.596396
2026-01-03,East Tennessee St.,Mercer,77,71,-1.00333,H,SC,SC,1.00333
2026-01-03,Northwestern,Minnesota,78,84,-1.81583,H,B10,B10,1.81583
2026-01-03,Texas,Mississippi St.,98,101,1.61208,H,SEC,SEC,-1.61208
2026-01-03,Oklahoma,Mississippi,86,70,-3.98935,H,SEC,SEC,3.98935
2026-01-03,Towson,Monmouth,48,62,6.29747,H,CAA,CAA,-6.29747
2026-01-03,SIU Edwardsville,Morehead St.,72,73,-1.76917,H,OVC,OVC,1.76917
2026-01-03,Maryland Eastern Shore,Morgan St.,66,49,-5.83456,H,MEAC,MEAC,5.83456
2026-01-03,Holy Cross,Navy,58,65,5.51486,H,Pat,Pat,-5.51486
2026-01-03,Fresno St.,Nevada,65,66,-1.99917,H,MWC,MWC,1.99917
2026-01-03,Northwestern St.,New Orleans,74,68,4.90458,H,Slnd,Slnd,-4.90458
2026-01-03,Binghamton,NJIT,65,73,-0.658495,H,AE,AE,0.658495
2026-01-03,North Carolina Central,Norfolk St.,69,67,-3.34458,H,MEAC,MEAC,3.34458
2026-01-03,Stony Brook,North Carolina A&T,81,80,-3.82042,H,CAA,CAA,3.82042
2026-01-03,SMU,North Carolina,97,83,-4.93181,H,ACC,ACC,4.93181
2026-01-03,Lipscomb,North Florida,82,74,-1.49979,H,ASun,ASun,1.49979
2026-01-03,Campbell,Northeastern,97,82,-7.63721,H,CAA,CAA,7.63721
2026-01-03,Montana St.,Northern Arizona,77,68,-7.29342,H,BSky,BSky,7.29342
2026-01-03,Montana,Northern Colorado,88,79,-8.63215,H,BSky,BSky,8.63215
2026-01-03,Kent St.,Northern Illinois,77,73,-9.0425,H,MAC,MAC,9.0425
2026-01-03,Eastern Michigan,Ohio,67,68,-8.65042,H,MAC,MAC,8.65042
2026-01-03,Texas Tech,Oklahoma St.,102,80,-10.3324,H,B12,B12,10.3324
2026-01-03,North Dakota St.,Oral Roberts,79,77,0.382917,H,Sum,Sum,-0.382917
2026-01-03,Idaho St.,Portland St.,87,93,-5.51333,H,BSky,BSky,5.51333
2026-01-03,Grambling St.,Prairie View A&M,76,72,-3.92125,H,SWAC,SWAC,3.92125
2026-01-03,St. John's,Providence,71,77,-5.46708,H,BE,BE,5.46708
2026-01-03,Wisconsin,Purdue,73,89,7.64585,H,B10,B10,-7.64585
2026-01-03,George Mason,Rhode Island,61,50,-3.8252,H,A10,A10,3.8252
2026-01-03,Weber St.,Sacramento St.,95,82,-9.67732,H,BSky,BSky,9.67732
2026-01-03,UNC Greensboro,Samford,89,82,-7.82958,H,SC,SC,7.82958
2026-01-03,Utah St.,San Jose St.,96,78,-0.260009,H,MWC,MWC,0.260009
2026-01-03,Troy,South Alabama,59,49,-5.3496,H,SB,SB,5.3496
2026-01-03,North Dakota,South Dakota St.,90,87,-1.32375,H,Sum,Sum,1.32375
2026-01-03,Lindenwood,Southern Indiana,83,80,-4.6125,H,OVC,OVC,4.6125
2026-01-03,Louisiana,Southern Miss,67,74,1.90498,H,SB,SB,-1.90498
2026-01-03,Southeastern Louisiana,Stephen F. Austin,63,73,7.60481,H,Slnd,Slnd,-7.60481
2026-01-03,Central Arkansas,Stetson,93,73,-10.2363,H,ASun,ASun,10.2363
2026-01-03,Little Rock,Tennessee St.,79,84,3.30708,H,OVC,OVC,-3.30708
2026-01-03,Arkansas,Tennessee,86,75,-1.07177,H,SEC,SEC,1.07177
2026-01-03,UT Rio Grande Valley,Texas A&M Corpus Chris,59,63,1.49792,H,Slnd,Slnd,-1.49792
2026-01-03,Southern,Texas Southern,84,73,-8.36317,H,SWAC,SWAC,8.36317
2026-01-03,Louisiana Monroe,Texas St.,79,84,3.27333,H,SB,SB,-3.27333
2026-01-03,Central Michigan,Toledo,75,78,-5.03958,H,MAC,MAC,5.03958
2026-01-03,Cal St. Fullerton,UC Irvine,64,86,8.42831,H,BW,BW,-8.42831
2026-01-03,Cal St. Northridge,UC Santa Barbara,74,65,-6.07107,H,BW,BW,6.07107
2026-01-03,Iowa,UCLA,74,61,-10.468,H,B10,B10,10.468
2026-01-03,Nebraska Omaha,UMKC,66,73,1.76542,H,Sum,Sum,-1.76542
2026-01-03,Charleston Southern,UNC Asheville,86,83,-6.15909,H,BSth,BSth,6.15909
2026-01-03,Presbyterian,USC Upstate,86,77,-3.51944,H,BSth,BSth,3.51944
2026-01-03,Southern Utah,UT Arlington,77,86,1.05652,H,WAC,WAC,-1.05652
2026-01-03,Abilene Christian,Utah Valley,85,68,-3.9671,H,WAC,WAC,3.9671
2026-01-03,Temple,UTSA,76,57,-8.65699,H,Amer,Amer,8.65699
2026-01-03,South Carolina,Vanderbilt,71,83,10.3279,H,SEC,SEC,-10.3279
2026-01-03,Duquesne,VCU,80,93,6.20697,H,A10,A10,-6.20697
2026-01-03,New Hampshire,Vermont,61,80,8.30702,H,AE,AE,-8.30702
2026-01-03,Butler,Villanova,67,85,2.04873,H,BE,BE,-2.04873
2026-01-03,Wake Forest,Virginia Tech,81,78,-3.72042,H,ACC,ACC,3.72042
2026-01-03,N.C. State,Virginia,61,76,11.3111,H,ACC,ACC,-11.3111
2026-01-03,Furman,Western Carolina,77,80,3.15458,H,SC,SC,-3.15458
2026-01-03,Southeast Missouri St.,Western Illinois,73,50,-7.03931,H,OVC,OVC,7.03931
2026-01-03,Charlotte,Wichita St.,104,100,5.55167,H,Amer,Amer,-5.55167
2026-01-03,The Citadel,Wofford,86,95,7.85371,H,SC,SC,-7.85371
2026-01-03,New Mexico,Wyoming,78,58,-4.07795,H,MWC,MWC,4.07795
2026-01-03,DePaul,Xavier,86,77,-2.85094,H,BE,BE,2.85094
2026-01-04,Murray St.,Bradley,86,66,-13.7105,H,MVC,MVC,13.7105
2026-01-04,Purdue Fort Wayne,Cleveland St.,74,71,4.39542,H,Horz,Horz,-4.39542
2026-01-04,Seton Hall,Creighton,56,54,5.13208,H,BE,BE,-5.13208
2026-01-04,St. Thomas,Denver,92,88,-2.82875,H,Sum,Sum,2.82875
2026-01-04,Niagara,Fairfield,75,83,5.32542,H,MAAC,MAAC,-5.32542
2026-01-04,Saint Francis,Fairleigh Dickinson,85,82,0.270833,H,NEC,NEC,-0.270833
2026-01-04,Tulane,Florida Atlantic,69,66,0.924583,H,Amer,Amer,-0.924583
2026-01-04,Valparaiso,Illinois Chicago,66,59,1.15958,H,MVC,MVC,-1.15958
2026-01-04,Drake,Indiana St.,74,72,0.16125,H,MVC,MVC,-0.16125
2026-01-04,Marist,Iona,83,38,-13.6028,H,MAAC,MAAC,13.6028
2026-01-04,Liberty,Jacksonville St.,78,69,-3.46759,H,CUSA,CUSA,3.46759
2026-01-04,Delaware,Kennesaw St.,67,52,-4.35453,H,CUSA,CUSA,4.35453
2026-01-04,Mercyhurst,Le Moyne,74,60,-7.60467,H,NEC,NEC,7.60467
2026-01-04,Chicago St.,LIU,55,74,9.99821,H,NEC,NEC,-9.99821
2026-01-04,Western Kentucky,Louisiana Tech,66,61,-6.72042,H,CUSA,CUSA,6.72042
2026-01-04,Gonzaga,Loyola Marymount,82,47,-7.79199,H,WCC,WCC,7.79199
2026-01-04,Merrimack,Manhattan,73,66,-4.31896,H,MAAC,MAAC,4.31896
2026-01-04,Connecticut,Marquette,73,57,-9.64787,H,BE,BE,9.64787
2026-01-04,Quinnipiac,Mount St. Mary's,80,69,-5.36722,H,MAAC,MAAC,5.36722
2026-01-04,Central Connecticut,New Haven,72,61,-9.98283,H,NEC,NEC,9.98283
2026-01-04,Missouri St.,New Mexico St.,89,82,-7.66333,H,CUSA,CUSA,7.66333
2026-01-04,Evansville,Northern Iowa,48,62,11.4809,H,MVC,MVC,-11.4809
2026-01-04,Washington St.,Oregon St.,81,67,-11.382,H,WCC,WCC,11.382
2026-01-04,Pacific,Pepperdine,74,69,-2.6725,H,WCC,WCC,2.6725
2026-01-04,San Francisco,Portland,73,68,4.3725,H,WCC,WCC,-4.3725
2026-01-04,Fordham,Richmond,75,83,2.14768,H,A10,A10,-2.14768
2026-01-04,Oakland,Robert Morris,96,73,-11.6919,H,Horz,Horz,11.6919
2026-01-04,Canisius,Sacred Heart,82,78,4.48375,H,MAAC,MAAC,-4.48375
2026-01-04,Middle Tennessee,Sam Houston St.,68,67,-4.69667,H,CUSA,CUSA,4.69667
2026-01-04,Santa Clara,San Diego,98,70,-10.1017,H,WCC,WCC,10.1017
2026-01-04,Saint Mary's,Seattle,93,76,0.371465,H,WCC,WCC,-0.371465
2026-01-04,Rider,Siena,65,74,5.88488,H,MAAC,MAAC,-5.88488
2026-01-04,Belmont,Southern Illinois,67,68,0.40375,H,MVC,MVC,-0.40375
2026-01-04,Wagner,Stonehill,60,69,1.72754,H,NEC,NEC,-1.72754
2026-01-04,North Texas,Tulsa,72,67,0.315417,H,Amer,Amer,-0.315417
2026-01-04,South Florida,UAB,106,109,-3.42708,H,Amer,Amer,3.42708
2026-01-04,FIU,UTEP,76,64,-1.9717,H,CUSA,CUSA,1.9717
2026-01-04,Indiana,Washington,90,80,-7.12159,H,B10,B10,7.12159
2026-01-04,IU Indy,Wright St.,77,81,5.43083,H,Horz,Horz,-5.43083
2026-01-04,Northern Kentucky,Youngstown St.,94,79,-15.4513,H,Horz,Horz,15.4513
2026-01-05,Mississippi Valley St.,Alabama A&M,51,71,9.76281,H,SWAC,SWAC,-9.76281
2026-01-05,Arkansas Pine Bluff,Alabama St.,90,79,-5.54421,H,SWAC,SWAC,5.54421
2026-01-05,Cornell,Columbia,99,104,0.48429,H,Ivy,Ivy,-0.48429
2026-01-05,Harvard,Dartmouth,68,76,3.40587,H,Ivy,Ivy,-3.40587
2026-01-05,New Orleans,East Texas A&M,83,73,-8.17458,H,Slnd,Slnd,8.17458
2026-01-05,UT Rio Grande Valley,Incarnate Word,80,67,-8.10825,H,Slnd,Slnd,8.10825
2026-01-05,Southeastern Louisiana,Lamar,60,52,-8.52017,H,Slnd,Slnd,8.52017
2026-01-05,Green Bay,Milwaukee,79,76,-7.74292,H,Horz,Horz,7.74292
2026-01-05,Ohio St.,Nebraska,69,72,5.11917,H,B10,B10,-5.11917
2026-01-05,Nicholls St.,Northwestern St.,74,72,-2.18833,H,Slnd,Slnd,2.18833
2026-01-05,Rutgers,Oregon,88,85,1.11208,H,B10,B10,-1.11208
2026-01-05,Princeton,Penn,78,76,1.02458,H,Ivy,Ivy,-1.02458
2026-01-05,Southern,Prairie View A&M,85,89,4.5225,H,SWAC,SWAC,-4.5225
2026-01-05,McNeese St.,Stephen F. Austin,66,64,2.41083,H,Slnd,Slnd,-2.41083
2026-01-05,Houston Christian,Texas A&M Corpus Chris,65,81,7.3742,H,Slnd,Slnd,-7.3742
2026-01-05,Grambling St.,Texas Southern,84,67,-7.04425,H,SWAC,SWAC,7.04425
2026-01-05,Michigan St.,USC,80,51,-12.3547,H,B10,B10,12.3547
2026-01-05,Charleston,William & Mary,88,79,-5.86507,H,CAA,CAA,5.86507
2026-01-05,Brown,Yale,53,70,2.08112,H,Ivy,Ivy,-2.08112
2026-01-06,Kent St.,Bowling Green,96,93,-1.67417,H,MAC,MAC,1.67417
2026-01-06,Akron,Central Michigan,82,69,-9.32068,H,MAC,MAC,9.32068
2026-01-06,West Virginia,Cincinnati,62,60,-3.1175,H,B12,B12,3.1175
2026-01-06,Louisville,Duke,73,84,-2.43139,H,ACC,ACC,2.43139
2026-01-06,Ball St.,Eastern Michigan,52,74,8.3622,H,MAC,MAC,-8.3622
2026-01-06,San Jose St.,Fresno St.,55,70,10.8665,H,MWC,MWC,-10.8665
2026-01-06,Dayton,George Washington,79,72,0.866919,H,A10,A10,-0.866919
2026-01-06,DePaul,Georgetown,56,50,-1.65458,H,BE,BE,1.65458
2026-01-06,Florida,Georgia,92,77,-5.9732,H,SEC,SEC,5.9732
2026-01-06,Minnesota,Iowa,70,67,-5.7575,H,B10,B10,5.7575
2026-01-06,SIU Edwardsville,Lindenwood,66,62,-1.87375,H,OVC,OVC,1.87375
2026-01-06,Ohio,Massachusetts,86,83,-3.305,H,MAC,MAC,3.305
2026-01-06,Penn St.,Michigan,72,74,5.07167,H,B10,B10,-5.07167
2026-01-06,Boston College,N.C. State,71,79,6.82273,H,ACC,ACC,-6.82273
2026-01-06,Colorado St.,New Mexico,70,80,7.21498,H,MWC,MWC,-7.21498
2026-01-06,Nevada,San Diego St.,68,73,-2.24083,H,MWC,MWC,2.24083
2026-01-06,LSU,South Carolina,68,78,16.2177,H,SEC,SEC,-16.2177
2026-01-06,Butler,St. John's,70,84,3.05176,H,BE,BE,-3.05176
2026-01-06,Georgia Tech,Syracuse,72,82,8.67395,H,ACC,ACC,-8.67395
2026-01-06,Kansas,TCU,104,100,4.88917,H,B12,B12,-4.88917
2026-01-06,Auburn,Texas A&M,88,90,-0.2775,H,SEC,SEC,0.2775
2026-01-06,Houston,Texas Tech,69,65,0.16375,H,B12,B12,-0.16375
2026-01-06,Tennessee,Texas,85,71,-10.562,H,SEC,SEC,10.562
2026-01-06,Northern Illinois,Toledo,61,75,10.6646,H,MAC,MAC,-10.6646
2026-01-06,Oklahoma St.,UCF,87,76,-5.52734,H,B12,B12,5.52734
2026-01-06,Wisconsin,UCLA,80,72,-11.6092,H,B10,B10,11.6092
2026-01-06,Wyoming,UNLV,98,66,-16.4458,H,MWC,MWC,16.4458
2026-01-06,Air Force,Utah St.,62,99,15.68,H,MWC,MWC,-15.68
2026-01-06,Miami OH,Western Michigan,87,76,-5.75075,H,MAC,MAC,5.75075
2026-01-07,Vanderbilt,Alabama,96,90,-5.03792,H,SEC,SEC,5.03792
2026-01-07,Colgate,American,64,62,4.76333,H,Pat,Pat,-4.76333
2026-01-07,BYU,Arizona St.,104,76,-13.4399,H,B12,B12,13.4399
2026-01-07,Mississippi,Arkansas,87,94,6.53333,H,SEC,SEC,-6.53333
2026-01-07,Northern Iowa,Belmont,65,78,7.41472,H,MVC,MVC,-7.41472
2026-01-07,Lafayette,Boston University,67,83,9.06964,H,Pat,Pat,-9.06964
2026-01-07,Navy,Bucknell,76,55,-4.58135,H,Pat,Pat,4.58135
2026-01-07,Virginia,California,84,60,-8.94585,H,ACC,ACC,8.94585
2026-01-07,Winthrop,Charleston Southern,81,77,1.8025,H,BSth,BSth,-1.8025
2026-01-07,UTSA,Charlotte,58,74,8.14094,H,Amer,Amer,-8.14094
2026-01-07,Providence,Connecticut,98,103,-5.38917,H,BE,BE,5.38917
2026-01-07,Villanova,Creighton,72,76,-1.93792,H,BE,BE,1.93792
2026-01-07,Loyola Chicago,Davidson,64,79,9.66984,H,A10,A10,-9.66984
2026-01-07,Bradley,Drake,93,66,-16.5702,H,MVC,MVC,16.5702
2026-01-07,Saint Joseph's,Duquesne,97,90,0.0620025,H,A10,A10,-0.0620025
2026-01-07,Temple,East Carolina,75,67,-8.71639,H,Amer,Amer,8.71639
2026-01-07,Jacksonville St.,FIU,71,64,-1.05107,H,CUSA,CUSA,1.05107
2026-01-07,UAB,Florida Atlantic,71,76,6.69765,H,Amer,Amer,-6.69765
2026-01-07,Chattanooga,Furman,67,78,4.92963,H,SC,SC,-4.92963
2026-01-07,High Point,Gardner Webb,104,49,-31.3773,H,BSth,BSth,31.3773
2026-01-07,Fordham,George Mason,58,67,0.533755,H,A10,A10,-0.533755
2026-01-07,Boise St.,Grand Canyon,58,75,6.41999,H,MWC,MWC,-6.41999
2026-01-07,Lehigh,Holy Cross,66,58,-4.73534,H,Pat,Pat,4.73534
2026-01-07,Valparaiso,Illinois St.,77,71,-4.99417,H,MVC,MVC,4.99417
2026-01-07,Maryland,Indiana,66,84,5.60933,H,B10,B10,-5.60933
2026-01-07,Baylor,Iowa St.,60,70,2.72604,H,B12,B12,-2.72604
2026-01-07,Arizona,Kansas St.,101,76,-12.6554,H,B12,B12,12.6554
2026-01-07,Rhode Island,La Salle,72,79,2.16779,H,A10,A10,-2.16779
2026-01-07,UNC Asheville,Longwood,72,61,-6.00643,H,BSth,BSth,6.00643
2026-01-07,Army,Loyola MD,76,84,3.25126,H,Pat,Pat,-3.25126
2026-01-07,James Madison,Marshall,64,66,7.59167,H,SB,SB,-7.59167
2026-01-07,Wake Forest,Miami FL,77,81,-0.922083,H,ACC,ACC,0.922083
2026-01-07,Kennesaw St.,Missouri St.,90,80,-7.46039,H,CUSA,CUSA,7.46039
2026-01-07,Kentucky,Missouri,68,73,-0.344583,H,SEC,SEC,0.344583
2026-01-07,Evansville,Murray St.,69,79,3.33333,H,MVC,MVC,-3.33333
2026-01-07,Mississippi St.,Oklahoma,72,53,-3.56401,H,SEC,SEC,3.56401
2026-01-07,Radford,Presbyterian,80,61,-5.13285,H,BSth,BSth,5.13285
2026-01-07,Youngstown St.,Purdue Fort Wayne,69,71,0.385,H,Horz,Horz,-0.385
2026-01-07,Wichita St.,Rice,64,66,2.25083,H,Amer,Amer,-2.25083
2026-01-07,St. Bonaventure,Richmond,80,89,7.02669,H,A10,A10,-7.02669
2026-01-07,VCU,Saint Louis,62,71,5.78571,H,A10,A10,-5.78571
2026-01-07,Clemson,SMU,74,70,-7.30708,H,ACC,ACC,7.30708
2026-01-07,St. Thomas,South Dakota,99,86,-14.7277,H,Sum,Sum,14.7277
2026-01-07,North Texas,South Florida,70,74,0.137917,H,Amer,Amer,-0.137917
2026-01-07,Illinois Chicago,Southern Illinois,70,57,-7.97096,H,MVC,MVC,7.97096
2026-01-07,Virginia Tech,Stanford,68,69,-5.28375,H,ACC,ACC,5.28375
2026-01-07,Mercer,The Citadel,101,63,-15.8751,H,SC,SC,15.8751
2026-01-07,Arkansas St.,Troy,86,74,-9.73735,H,SB,SB,9.73735
2026-01-07,Wofford,UNC Greensboro,97,85,-10.8269,H,SC,SC,10.8269
2026-01-07,Colorado,Utah,85,73,-5.43299,H,B12,B12,5.43299
2026-01-07,East Tennessee St.,VMI,81,67,-8.9103,H,SC,SC,8.9103
2026-01-07,Purdue,Washington,81,73,-13.6603,H,B10,B10,13.6603
2026-01-07,Samford,Western Carolina,82,77,5.54292,H,SC,SC,-5.54292
2026-01-07,Marquette,Xavier,66,65,-4.90167,H,BE,BE,4.90167
2026-01-08,Tarleton St.,Abilene Christian,80,84,6.73625,H,WAC,WAC,-6.73625
2026-01-08,Georgia St.,Appalachian St.,50,52,-2.08833,H,SB,SB,2.08833
2026-01-08,Florida Gulf Coast,Austin Peay,71,82,2.89218,H,ASun,ASun,-2.89218
2026-01-08,Vermont,Binghamton,60,59,1.16292,H,AE,AE,-1.16292
2026-01-08,Cal St. Northridge,Cal Poly,95,90,3.15875,H,BW,BW,-3.15875
2026-01-08,UC San Diego,Cal St. Fullerton,71,88,3.37308,H,BW,BW,-3.37308
2026-01-08,Bellarmine,Central Arkansas,84,78,0.395,H,ASun,ASun,-0.395
2026-01-08,Fairleigh Dickinson,Chicago St.,70,63,-9.23125,H,NEC,NEC,9.23125
2026-01-08,Sam Houston St.,Delaware,72,60,-6.88786,H,CUSA,CUSA,6.88786
2026-01-08,South Dakota St.,Denver,87,79,-0.440151,H,Sum,Sum,0.440151
2026-01-08,North Carolina A&T,Elon,64,69,5.85583,H,CAA,CAA,-5.85583
2026-01-08,Campbell,Hampton,86,72,-12.3054,H,CAA,CAA,12.3054
2026-01-08,Towson,Hofstra,67,78,6.58266,H,CAA,CAA,-6.58266
2026-01-08,Northern Colorado,Idaho St.,85,72,-11.2238,H,BSky,BSky,11.2238
2026-01-08,Louisiana Tech,Liberty,56,72,8.11349,H,CUSA,CUSA,-8.11349
2026-01-08,Stetson,Lipscomb,91,83,-11.4296,H,ASun,ASun,11.4296
2026-01-08,SIU Edwardsville,Little Rock,70,73,-6.11417,H,OVC,OVC,6.11417
2026-01-08,UC Irvine,Long Beach St.,74,64,-6.70799,H,BW,BW,6.70799
2026-01-08,Louisiana,Louisiana Monroe,85,79,-2.57844,H,SB,SB,2.57844
2026-01-08,UMBC,Maine,69,62,-6.11326,H,AE,AE,6.11326
2026-01-08,LIU,Mercyhurst,60,58,-4.00083,H,NEC,NEC,4.00083
2026-01-08,UTEP,Middle Tennessee,83,80,5.33208,H,CUSA,CUSA,-5.33208
2026-01-08,Eastern Washington,Montana St.,64,68,-0.09,H,BSky,BSky,0.09
2026-01-08,Idaho,Montana,73,79,8.9025,H,BSky,BSky,-8.9025
2026-01-08,NJIT,New Hampshire,80,76,1.31875,H,AE,AE,-1.31875
2026-01-08,Le Moyne,New Haven,73,47,-14.2723,H,NEC,NEC,14.2723
2026-01-08,Eastern Kentucky,North Alabama,88,80,-2.88278,H,ASun,ASun,2.88278
2026-01-08,UMKC,North Dakota St.,73,97,16.468,H,Sum,Sum,-16.468
2026-01-08,Nebraska Omaha,North Dakota,90,79,-7.11807,H,Sum,Sum,7.11807
2026-01-08,Michigan St.,Northwestern,76,66,0.0896785,H,B10,B10,-0.0896785
2026-01-08,Oregon,Ohio St.,62,72,6.78193,H,B10,B10,-6.78193
2026-01-08,Coastal Carolina,Old Dominion,66,70,7.335,H,SB,SB,-7.335
2026-01-08,Portland,Pacific,90,89,-4.20042,H,WCC,WCC,4.20042
2026-01-08,San Diego,Pepperdine,83,63,-10.9147,H,WCC,WCC,10.9147
2026-01-08,Jacksonville,Queens,51,77,11.2658,H,ASun,ASun,-11.2658
2026-01-08,Illinois,Rutgers,81,55,-15.3241,H,B10,B10,15.3241
2026-01-08,Wagner,Saint Francis,69,71,-0.7,H,NEC,NEC,0.7
2026-01-08,Loyola Marymount,San Francisco,84,82,-0.679583,H,WCC,WCC,0.679583
2026-01-08,Gonzaga,Santa Clara,89,77,-3.86089,H,WCC,WCC,3.86089
2026-01-08,Oregon St.,Seattle,68,55,-1.47576,H,WCC,WCC,1.47576
2026-01-08,Southern Indiana,Southeast Missouri St.,76,84,4.89529,H,OVC,OVC,-4.89529
2026-01-08,Utah Valley,Southern Utah,89,72,-9.04796,H,WAC,WAC,9.04796
2026-01-08,Central Connecticut,Stonehill,76,69,-6.04375,H,NEC,NEC,6.04375
2026-01-08,Drexel,Stony Brook,56,37,-6.12433,H,CAA,CAA,6.12433
2026-01-08,Morehead St.,Tennessee Martin,68,76,-3.29803,H,OVC,OVC,3.29803
2026-01-08,Western Illinois,Tennessee St.,68,90,10.8282,H,OVC,OVC,-10.8282
2026-01-08,Eastern Illinois,Tennessee Tech,71,61,2.32599,H,OVC,OVC,-2.32599
2026-01-08,Southern Miss,Texas St.,80,70,0.25,H,SB,SB,-0.25
2026-01-08,UC Santa Barbara,UC Davis,86,93,-3.25284,H,BW,BW,3.25284
2026-01-08,Cal St. Bakersfield,UC Riverside,67,66,-0.112917,H,BW,BW,0.112917
2026-01-08,Bryant,UMass Lowell,63,77,5.77449,H,AE,AE,-5.77449
2026-01-08,Northeastern,UNC Wilmington,78,87,0.739094,H,CAA,CAA,-0.739094
2026-01-08,Cal Baptist,Utah Tech,84,72,-6.58419,H,WAC,WAC,6.58419
2026-01-08,Northern Arizona,Weber St.,65,78,4.99016,H,BSky,BSky,-4.99016
2026-01-08,North Florida,West Georgia,73,85,5.90786,H,ASun,ASun,-5.90786
2026-01-08,New Mexico St.,Western Kentucky,80,64,-16.1384,H,CUSA,CUSA,16.1384
2026-01-08,Monmouth,William & Mary,81,70,-2.87618,H,CAA,CAA,2.87618
2026-01-09,Bowling Green,Akron,67,77,10.6962,H,MAC,MAC,-10.6962
2026-01-09,Manhattan,Canisius,64,70,-1.21667,H,MAAC,MAAC,1.21667
2026-01-09,Oakland,Cleveland St.,97,74,-8.9041,H,Horz,Horz,8.9041
2026-01-09,Green Bay,IU Indy,75,59,-8.58265,H,Horz,Horz,8.58265
2026-01-09,Sacred Heart,Marist,72,76,-2.105,H,MAAC,MAAC,2.105
2026-01-09,Siena,Merrimack,59,63,8.79833,H,MAAC,MAAC,-8.79833
2026-01-09,Toledo,Miami OH,73,87,16.6991,H,MAC,MAC,-16.6991
2026-01-09,Iona,Niagara,71,53,-14.3625,H,MAAC,MAAC,14.3625
2026-01-09,Milwaukee,Northern Kentucky,67,85,12.9277,H,Horz,Horz,-12.9277
2026-01-09,Fairfield,Rider,68,62,-8.04458,H,MAAC,MAAC,8.04458
2026-01-09,Mount St. Mary's,Saint Peter's,70,65,-0.815833,H,MAAC,MAAC,0.815833
2026-01-09,Colorado St.,UNLV,70,62,0.0293132,H,MWC,MWC,-0.0293132
