team,adj_o,adj_d,barthag,tempo,rating,off_efg,def_efg,off_to,def_to,off_or,def_or,off_ftr,def_ftr,wab,sos,snapshot_date
Northeastern,104.0,106.2,.4395,68.3,-2.20,51.1,50.3,18.4,18.1,31.0,31.1,27.7,30.1,-10.1,.3823,2025-03-02
Jacksonville,100.4,102.6,.4374,68.5,-2.20,50.1,50.8,19.6,19.3,35.2,30.4,27.6,33.9,-7.0,.3957,2025-03-02
Southeastern Louisiana,104.2,106.5,.4372,67.9,-2.30,49.6,51.3,17.6,18.8,30.5,29.0,34.8,37.9,-7.4,.4032,2025-03-02
Wright St.,108.7,111.1,.4356,68.2,-2.40,55.8,52.7,17.6,14.4,27.9,27.7,27.8,34.4,-12.7,.3872,2025-03-02
UTSA,107.2,109.7,.4351,70.6,-2.50,49.6,53.6,15.9,20.5,26.9,35.2,28.8,44.1,-11.1,.4879,2025-03-02
Drexel,101.5,104.0,.4302,63.6,-2.50,51.6,47.3,19.0,14.6,32.6,29.4,23.8,28.1,-10.8,.3608,2025-03-02
Idaho St.,105.4,108.1,.4281,66.6,-2.70,48.2,52.9,16.6,17.9,38.4,26.4,35.1,33.4,-8.6,.376,2025-03-02
Seton Hall,98.3,100.9,.4258,65.0,-2.60,45.0,53.9,19.1,21.9,31.4,31.2,34.2,39.1,-11.8,.6845,2025-03-02
Central Connecticut,99.9,102.6,.4244,66.5,-2.70,52.3,48.1,16.7,18.1,26.7,25.1,26.4,18.2,-3.7,.2395,2025-03-02
Texas St.,109.2,112.2,.4226,66.6,-3.00,51.1,50.2,18.1,16.0,35.1,31.5,36.3,42.0,-10.4,.4021,2025-03-02
Oakland,105.3,108.3,.4211,64.2,-3.00,49.4,51.6,18.3,16.1,34.5,32.8,31.8,28.1,-10.2,.4644,2025-03-02
Elon,105.9,108.9,.4209,65.7,-3.00,50.0,47.6,19.2,13.3,36.3,30.7,38.7,24.2,-10.1,.3679,2025-03-02
Central Michigan,105.0,108.1,.4171,68.1,-3.10,49.8,53.3,17.6,17.9,32.3,29.2,34.6,31.3,-10.5,.3924,2025-03-02
Winthrop,106.6,109.7,.4171,73.5,-3.10,52.9,52.1,17.7,19.1,31.6,31.4,48.5,36.6,-5.6,.3661,2025-03-02
Brown,103.0,106.2,.4135,66.6,-3.20,51.5,49.2,16.9,15.8,29.7,30.8,28.0,28.6,-7.8,.3934,2025-03-02
Quinnipiac,100.9,104.0,.4134,72.6,-3.10,48.3,49.3,18.4,17.4,33.8,25.6,30.5,28.8,-7.5,.3197,2025-03-02
Missouri St.,102.8,106.0,.4115,64.5,-3.20,51.4,54.4,20.7,19.1,32.0,28.6,34.8,38.9,-16.1,.4952,2025-03-02
Indiana St.,108.3,111.8,.4103,73.1,-3.50,54.4,54.0,19.7,15.9,26.5,27.0,35.7,39.8,-11.2,.4743,2025-03-02
South Florida,102.9,106.2,.4100,69.1,-3.30,50.1,49.4,16.4,18.3,27.9,33.5,34.8,36.8,-11.1,.4921,2025-03-02
Princeton,103.9,107.3,.4088,67.6,-3.40,50.7,53.6,15.3,17.5,26.8,24.5,25.6,31.8,-5.6,.4457,2025-03-02
Merrimack,98.7,102.0,.4069,65.5,-3.30,49.3,47.3,14.1,22.9,21.4,38.8,25.0,30.0,-9.1,.3713,2025-03-02
Abilene Christian,98.8,102.1,.4059,69.6,-3.30,47.4,51.7,20.5,24.0,29.1,31.6,38.9,50.8,-8.9,.4227,2025-03-02
Youngstown St.,101.2,104.7,.4043,70.2,-3.50,50.2,48.7,17.7,18.1,29.0,31.6,35.9,35.9,-8.3,.3631,2025-03-02
South Carolina St.,102.1,105.7,.4011,69.6,-3.60,50.9,50.8,19.9,22.6,35.3,32.2,44.6,48.7,-8.4,.2836,2025-03-02
William & Mary,107.7,111.5,.3999,72.0,-3.80,54.2,52.9,18.3,17.6,26.1,30.7,35.7,35.5,-9.7,.391,2025-03-02
Southern,99.0,102.6,.3995,69.7,-3.60,47.6,49.2,18.7,21.2,34.4,29.2,38.1,42.5,-5.1,.3192,2025-03-02
UT Rio Grande Valley,105.3,109.2,.3992,71.3,-3.90,51.4,51.6,19.0,17.8,30.7,33.7,23.2,29.3,-9.8,.3864,2025-03-02
Southeast Missouri St.,101.8,105.5,.3987,69.6,-3.70,51.9,47.9,15.3,18.8,24.3,28.4,28.2,42.4,-7.8,.297,2025-03-02
Massachusetts,102.1,106.0,.3934,71.2,-3.90,45.8,49.7,16.2,17.6,34.4,31.1,34.6,36.5,-11.2,.5032,2025-03-02
Longwood,105.3,109.6,.3876,69.6,-4.30,51.7,55.5,18.1,20.7,32.0,30.2,44.5,37.5,-8.8,.3621,2025-03-02
Hampton,103.0,107.2,.3873,66.2,-4.20,47.7,52.6,16.1,18.8,33.8,28.0,30.2,42.8,-10.8,.3899,2025-03-02
UNC Asheville,108.1,112.6,.3857,68.8,-4.50,51.9,53.6,14.7,17.9,30.0,34.0,34.3,40.4,-5.6,.3571,2025-03-02
Vermont,99.8,103.9,.3854,63.4,-4.10,48.8,49.2,16.8,16.3,26.2,26.0,30.1,27.2,-7.1,.3179,2025-03-02
Queens,104.7,109.1,.3844,69.5,-4.40,52.7,51.7,18.4,15.7,31.0,28.6,33.7,31.7,-8.2,.3752,2025-03-02
Pepperdine,104.9,109.4,.3836,70.1,-4.50,49.0,52.6,16.5,15.2,28.0,29.5,32.1,26.6,-12.9,.5322,2025-03-02
Fordham,105.3,109.8,.3817,70.6,-4.50,48.7,52.7,18.7,16.8,31.6,29.9,32.8,38.4,-11.8,.5111,2025-03-02
Cal Poly,106.5,111.2,.3781,75.4,-4.70,54.1,53.2,21.6,18.7,27.8,34.1,28.0,32.2,-11.3,.4761,2025-03-02
Bucknell,101.5,106.2,.3722,68.4,-4.70,53.8,50.4,18.8,17.1,26.1,27.8,36.0,34.2,-9.3,.3308,2025-03-02
Campbell,101.1,105.8,.3721,66.7,-4.70,50.2,52.3,15.8,19.0,24.4,27.3,30.1,30.6,-11.7,.3649,2025-03-02
Hawaii,102.4,107.2,.3715,66.6,-4.80,50.8,49.2,20.7,13.2,31.0,24.5,40.7,34.4,-9.5,.4257,2025-03-02
South Dakota,110.0,115.1,.3715,75.0,-5.10,50.5,54.4,12.7,17.4,30.1,36.1,45.6,34.9,-8.2,.4084,2025-03-02
Hofstra,97.3,102.2,.3633,64.4,-4.90,48.8,46.2,17.8,16.5,25.1,28.9,25.7,37.5,-12.5,.3873,2025-03-02
La Salle,102.0,107.3,.3587,69.7,-5.30,45.6,53.2,15.3,16.9,30.6,29.0,30.2,28.8,-10.8,.5201,2025-03-02
UT Arlington,106.3,111.8,.3581,68.4,-5.50,51.8,50.2,19.4,16.5,32.3,32.0,37.5,33.9,-11.4,.4272,2025-03-02
Northwestern St.,101.6,107.0,.3551,64.6,-5.40,48.3,49.5,20.2,17.0,33.1,32.6,32.6,31.7,-8.9,.4701,2025-03-02
UMKC,100.9,106.4,.3540,65.3,-5.50,48.6,51.4,18.9,17.1,32.6,30.0,31.6,35.0,-13.9,.4043,2025-03-02
SIU Edwardsville,100.6,106.1,.3506,66.9,-5.50,48.9,48.1,17.1,17.6,31.3,29.4,32.8,33.4,-7.9,.2972,2025-03-02
Maine,99.9,105.4,.3492,66.7,-5.50,52.2,50.4,16.1,21.4,22.6,32.5,27.5,30.3,-9.7,.3016,2025-03-02
Valparaiso,105.7,111.7,.3485,69.1,-6.00,47.7,54.4,14.2,17.5,26.7,29.3,35.6,34.7,-12.2,.4818,2025-03-02
Little Rock,96.9,102.4,.3461,67.7,-5.50,49.5,45.9,20.2,21.6,29.6,35.2,28.5,37.5,-9.1,.3141,2025-03-02
UC Davis,96.1,101.6,.3455,68.2,-5.50,46.2,48.8,19.6,22.3,27.7,34.1,39.0,40.2,-9.0,.4385,2025-03-02
Incarnate Word,106.6,112.9,.3408,65.0,-6.30,52.0,52.5,17.9,17.1,34.1,30.3,26.6,34.5,-9.9,.3609,2025-03-02
Richmond,102.8,109.0,.3385,64.5,-6.20,48.3,52.7,15.3,15.7,19.3,27.9,30.1,36.7,-13.4,.5102,2025-03-02
Sacred Heart,105.5,111.9,.3367,71.1,-6.40,51.4,51.9,17.5,17.5,31.1,29.3,27.1,28.5,-12.0,.3092,2025-03-02
Tennessee St.,102.2,108.4,.3365,71.8,-6.20,51.3,49.0,21.3,17.3,33.6,29.9,41.9,40.4,-12.0,.28,2025-03-02
Idaho,109.0,115.8,.3320,67.0,-6.80,52.5,54.0,18.1,15.4,29.4,32.5,33.3,37.3,-12.5,.4023,2025-03-02
Delaware,108.0,114.9,.3283,71.3,-6.90,54.3,53.1,17.1,15.8,22.2,32.6,29.8,32.3,-14.6,.3977,2025-03-02
Toledo,109.4,116.4,.3280,69.3,-7.00,49.9,56.0,13.9,15.6,29.5,30.8,34.1,24.7,-7.4,.4396,2025-03-02
Houston Christian,102.2,108.9,.3252,65.4,-6.70,49.3,52.8,18.1,17.8,26.9,31.9,30.6,29.2,-12.5,.4322,2025-03-02
Georgia Southern,102.3,109.3,.3185,70.5,-7.00,50.5,50.1,19.1,18.2,33.0,33.0,26.5,43.5,-10.3,.3791,2025-03-02
Evansville,98.1,104.8,.3182,67.7,-6.70,49.1,49.9,17.7,16.6,22.6,29.1,30.7,35.0,-13.8,.5091,2025-03-02
Northern Kentucky,100.9,107.9,.3165,66.4,-7.00,49.6,52.8,17.3,19.8,30.2,32.2,31.3,28.4,-10.2,.4077,2025-03-02
American,101.4,108.5,.3157,64.1,-7.10,51.2,52.3,16.8,17.4,24.1,27.7,29.8,36.4,-8.3,.3072,2025-03-02
North Dakota,108.1,115.7,.3151,69.6,-7.60,49.3,57.3,16.1,15.3,33.8,28.6,33.8,32.9,-14.5,.4507,2025-03-02
Northern Arizona,104.1,111.5,.3117,67.4,-7.40,49.9,53.6,15.2,14.8,32.3,23.6,29.8,33.7,-10.9,.3352,2025-03-02
UMass Lowell,107.5,115.2,.3112,69.6,-7.70,54.3,51.4,17.6,15.0,26.0,31.1,32.5,24.8,-9.8,.3011,2025-03-02
FIU,96.8,103.9,.3056,69.7,-7.10,46.8,52.0,19.9,21.1,31.4,29.6,35.6,38.9,-15.3,.4698,2025-03-02
Fresno St.,99.9,107.3,.3047,71.8,-7.40,46.3,54.2,17.8,18.3,26.3,33.5,35.4,23.2,-15.1,.5989,2025-03-02
Harvard,101.6,109.2,.3036,66.4,-7.60,50.8,52.4,18.2,17.3,25.3,31.6,24.5,24.3,-10.9,.4055,2025-03-02
Tulsa,100.6,108.2,.3030,67.0,-7.60,49.2,50.0,17.2,14.6,28.0,30.8,33.1,32.3,-13.3,.4496,2025-03-02
Marist,97.9,105.4,.3019,64.8,-7.50,51.1,46.4,18.3,16.3,30.1,25.5,23.4,33.9,-5.2,.2612,2025-03-02
Georgia St.,105.8,113.9,.3008,69.9,-8.10,50.2,51.5,16.9,13.0,32.7,31.9,32.6,25.8,-12.3,.4135,2025-03-02
Presbyterian,103.2,111.1,.3007,65.1,-7.90,51.3,52.7,16.7,17.8,29.9,31.5,31.8,38.9,-12.9,.3825,2025-03-02
Iona,97.6,105.0,.3000,69.5,-7.40,47.1,51.9,21.2,23.0,38.8,30.0,27.4,36.9,-13.0,.3195,2025-03-02
Ball St.,104.4,112.5,.2976,67.0,-8.10,51.8,51.5,16.3,14.0,26.4,28.3,46.2,31.8,-12.0,.324,2025-03-02
Gardner Webb,102.8,110.9,.2948,69.9,-8.10,52.1,52.3,20.8,14.6,33.3,29.8,36.4,37.2,-14.2,.4222,2025-03-02
East Texas A&M,99.6,107.6,.2917,68.1,-8.00,49.2,54.1,22.6,20.0,28.0,36.5,27.9,36.6,-19.8,.4767,2025-03-02
Siena,101.9,110.2,.2900,67.6,-8.30,49.9,51.7,17.5,18.6,28.6,30.3,37.4,32.1,-12.7,.3379,2025-03-02
Cal St. Bakersfield,104.8,113.4,.2869,66.7,-8.60,48.3,54.7,19.1,19.0,35.5,29.8,35.5,47.6,-13.2,.4185,2025-03-02
Portland,104.7,113.4,.2854,69.1,-8.70,49.9,54.6,18.1,13.2,24.0,29.5,32.8,22.1,-11.7,.4938,2025-03-02
North Florida,108.3,117.3,.2854,72.9,-9.00,53.2,54.1,15.0,14.7,27.9,34.2,24.8,31.1,-11.5,.3911,2025-03-02
Charlotte,104.0,112.9,.2804,65.6,-8.90,48.4,54.2,14.7,14.7,24.6,29.4,42.4,35.5,-14.3,.4707,2025-03-02
Manhattan,107.0,116.2,.2800,68.2,-9.20,50.9,51.1,16.9,15.7,32.0,32.2,31.4,26.1,-9.1,.2981,2025-03-02
Stephen F. Austin,94.8,102.9,.2796,67.8,-8.10,47.0,48.7,22.6,20.6,35.1,33.3,32.9,34.2,-11.0,.4193,2025-03-02
Jackson St.,98.9,107.4,.2790,69.7,-8.50,46.3,51.9,19.6,18.2,29.9,31.2,37.3,31.5,-9.8,.4048,2025-03-02
Mercer,99.4,108.0,.2779,71.9,-8.60,49.3,50.8,16.7,16.9,29.0,29.2,29.7,33.1,-13.6,.3885,2025-03-02
Bowling Green,100.8,109.5,.2777,69.8,-8.70,49.8,52.8,17.0,18.0,25.5,28.3,34.3,30.4,-12.5,.3424,2025-03-02
Eastern Washington,102.5,111.5,.2762,67.9,-9.00,50.9,54.3,18.7,19.0,27.3,33.7,31.9,39.5,-14.8,.4393,2025-03-02
Monmouth,102.9,111.9,.2752,68.2,-9.00,47.1,50.9,16.6,16.6,30.1,34.8,37.2,36.2,-13.6,.4272,2025-03-02
Denver,100.4,109.5,.2688,67.2,-9.10,50.3,54.1,18.4,17.6,26.4,29.3,31.1,49.1,-15.1,.4249,2025-03-02
Mount St. Mary's,99.6,108.8,.2671,68.6,-9.20,51.3,49.4,21.7,16.4,31.6,28.7,31.9,27.4,-7.5,.3349,2025-03-02
Albany,102.4,111.8,.2661,68.3,-9.40,49.4,54.6,15.9,20.3,31.9,28.7,29.9,35.2,-11.3,.2988,2025-03-02
Colgate,103.5,113.2,.2625,67.7,-9.70,54.0,53.8,16.8,16.4,23.7,27.3,23.1,26.1,-14.0,.3477,2025-03-02
Tennessee Martin,100.7,110.2,.2622,67.4,-9.50,47.2,51.9,19.6,18.9,34.0,30.2,34.8,34.4,-14.5,.2974,2025-03-02
Columbia,105.7,115.7,.2613,71.3,-10.00,52.7,56.0,15.4,16.7,26.3,27.3,29.2,25.5,-10.6,.3595,2025-03-02
Pacific,100.9,110.6,.2571,67.1,-9.70,48.0,53.4,19.1,15.1,28.7,27.9,32.0,36.5,-14.6,.5148,2025-03-02
Bethune Cookman,97.3,107.1,.2492,69.6,-9.80,48.7,48.8,20.2,16.7,28.9,30.4,36.0,32.4,-9.2,.3836,2025-03-02
Western Michigan,101.6,111.9,.2491,68.6,-10.30,46.9,55.3,16.0,16.4,35.2,26.6,31.3,33.3,-13.2,.4117,2025-03-02
LIU,94.3,103.9,.2477,65.9,-9.60,47.6,47.9,20.2,19.5,31.2,27.5,28.0,43.9,-11.6,.2604,2025-03-02
Weber St.,102.1,112.5,.2467,66.2,-10.40,50.2,53.5,17.1,16.2,25.3,30.6,34.4,37.7,-15.4,.4012,2025-03-02
Tennessee Tech,101.3,111.8,.2448,68.7,-10.50,50.6,49.7,17.4,15.1,25.0,32.0,29.1,22.1,-12.2,.3074,2025-03-02
Alabama St.,101.8,112.3,.2447,68.7,-10.50,47.4,51.1,13.0,18.5,27.9,31.9,30.7,39.6,-10.5,.3406,2025-03-02
Saint Peter's,95.6,105.5,.2432,64.1,-9.90,45.0,47.4,21.2,17.7,37.9,31.6,35.1,37.9,-12.3,.303,2025-03-02
Air Force,99.4,109.7,.2419,65.1,-10.30,50.4,54.5,20.8,16.1,23.4,29.1,36.2,34.9,-17.5,.592,2025-03-02
San Diego,98.8,109.1,.2416,71.5,-10.30,45.5,53.3,18.1,18.2,29.6,31.6,29.7,46.2,-18.7,.5065,2025-03-02
Tarleton St.,93.6,103.4,.2412,66.4,-9.80,46.0,52.6,25.5,23.6,28.4,34.1,42.1,48.6,-10.8,.4662,2025-03-02
Austin Peay,100.3,110.8,.2410,66.6,-10.50,48.8,53.4,14.5,17.0,25.8,31.1,28.8,35.8,-12.8,.4039,2025-03-02
Eastern Michigan,102.8,113.7,.2379,67.9,-10.90,52.2,53.7,18.8,17.8,29.9,31.4,33.6,37.5,-10.7,.3843,2025-03-02
Southern Utah,99.1,109.8,.2344,69.7,-10.70,47.4,50.5,21.6,15.1,31.0,31.8,36.0,33.2,-11.7,.4208,2025-03-02
Navy,100.2,111.2,.2307,67.6,-11.00,48.0,52.0,16.3,17.7,31.2,26.7,32.3,33.3,-15.5,.281,2025-03-02
Howard,104.8,116.4,.2306,69.9,-11.60,54.5,52.8,21.2,16.4,27.3,33.1,35.9,40.1,-10.9,.3127,2025-03-02
Oral Roberts,104.6,116.2,.2299,68.1,-11.60,50.1,55.0,16.2,13.8,22.6,32.9,35.0,39.1,-15.3,.4463,2025-03-02
Texas Southern,94.5,105.0,.2292,70.8,-10.50,46.1,47.7,19.5,20.2,29.9,34.7,29.3,37.1,-11.0,.3325,2025-03-02
Army,101.5,112.9,.2282,68.2,-11.40,50.1,53.4,14.8,16.1,26.1,29.6,26.3,27.5,-11.1,.2902,2025-03-02
Louisiana,98.7,109.8,.2279,67.4,-11.10,45.8,51.3,16.1,19.1,25.8,35.5,30.2,44.6,-14.7,.4394,2025-03-02
Southern Miss,97.4,108.4,.2252,71.8,-11.00,48.3,50.3,19.8,15.9,27.5,29.5,34.5,35.4,-16.0,.4163,2025-03-02
Lafayette,97.3,108.5,.2211,66.8,-11.20,50.0,49.9,16.7,16.6,24.3,28.3,31.0,27.7,-15.9,.2902,2025-03-02
Lehigh,99.3,111.0,.2169,67.9,-11.70,50.8,50.5,15.5,16.2,21.0,29.5,31.2,33.4,-14.3,.3125,2025-03-02
Charleston Southern,99.6,111.4,.2163,68.3,-11.80,48.8,53.2,19.8,13.6,31.2,28.3,44.6,33.7,-15.2,.4392,2025-03-02
Penn,102.4,114.6,.2157,67.5,-12.20,49.2,52.2,16.4,13.5,27.3,30.2,29.1,26.1,-13.0,.4568,2025-03-02
Alcorn St.,98.0,109.7,.2151,65.8,-11.70,46.1,52.7,19.9,18.2,33.6,33.4,30.9,32.3,-12.0,.3845,2025-03-02
Utah Tech,102.0,114.5,.2088,68.1,-12.50,49.2,53.1,18.3,17.5,26.7,34.2,33.6,38.7,-17.7,.4583,2025-03-02
Fairleigh Dickinson,98.7,111.1,.2035,70.2,-12.40,49.0,50.5,17.1,17.3,25.8,32.4,32.6,31.1,-14.9,.3067,2025-03-02
UMBC,105.2,118.4,.2030,71.3,-13.20,55.4,54.2,16.1,17.5,19.4,33.4,32.0,27.9,-14.8,.2982,2025-03-02
Morehead St.,98.5,111.0,.2011,64.7,-12.50,46.1,50.8,18.4,14.7,31.3,25.1,38.3,34.3,-12.1,.311,2025-03-02
Delaware St.,100.3,113.2,.2000,71.2,-12.90,48.6,53.6,18.0,19.8,32.8,32.0,35.1,39.2,-9.0,.2683,2025-03-02
IU Indy,107.8,121.6,.2000,65.7,-13.80,49.9,56.4,15.9,15.9,30.8,33.2,34.5,35.4,-16.6,.3704,2025-03-02
Saint Francis,100.8,113.7,.1998,67.9,-12.90,52.0,52.5,19.6,15.9,25.9,29.5,24.0,28.7,-12.4,.3223,2025-03-02
Old Dominion,99.4,112.1,.1998,67.0,-12.70,44.2,52.5,16.8,16.2,35.9,32.0,31.7,35.3,-14.8,.3925,2025-03-02
Binghamton,99.3,112.0,.1996,66.2,-12.70,52.1,49.8,20.0,12.6,26.7,26.4,32.9,33.2,-12.2,.2783,2025-03-02
Stonehill,100.9,113.9,.1994,66.0,-13.00,51.3,50.6,18.1,16.2,26.2,29.7,32.0,33.0,-12.7,.2849,2025-03-02
Boston University,97.6,110.2,.1993,64.0,-12.60,50.0,52.2,20.4,16.8,32.0,22.8,30.6,31.2,-12.2,.2814,2025-03-02
North Carolina Central,101.9,115.0,.1986,67.8,-13.10,49.6,54.0,18.9,21.7,34.8,39.1,38.6,43.7,-13.7,.299,2025-03-02
Coastal Carolina,101.1,114.2,.1973,64.0,-13.10,49.7,48.9,18.4,10.6,28.8,28.6,33.8,37.1,-17.2,.3566,2025-03-02
Loyola MD,99.4,112.7,.1906,67.4,-13.30,49.9,52.5,17.9,17.0,28.9,28.1,28.6,29.5,-15.2,.2819,2025-03-02
Eastern Illinois,93.9,106.4,.1906,66.8,-12.50,44.1,51.0,18.7,20.8,30.0,30.9,33.0,39.7,-14.4,.3379,2025-03-02
Long Beach St.,100.6,114.3,.1866,64.7,-13.70,49.4,53.3,21.4,17.4,28.1,35.7,35.5,35.9,-17.7,.4506,2025-03-02
Rider,100.4,114.1,.1863,65.8,-13.70,47.0,53.3,17.9,16.0,31.9,31.0,30.8,26.9,-13.8,.3412,2025-03-02
Lindenwood,94.9,107.9,.1854,70.2,-13.00,45.5,51.0,18.1,19.4,29.9,31.5,36.1,35.5,-11.9,.3077,2025-03-02
VMI,98.4,112.0,.1834,69.0,-13.60,48.0,55.0,17.9,17.9,25.3,31.7,37.4,29.1,-14.0,.36,2025-03-02
Green Bay,100.8,114.9,.1824,69.6,-14.10,51.2,54.7,18.2,14.9,17.7,32.1,37.6,35.7,-20.8,.4405,2025-03-02
Holy Cross,101.3,115.9,.1745,66.6,-14.60,52.9,53.8,17.8,13.7,23.2,27.3,23.0,25.0,-14.6,.3087,2025-03-02
Niagara,100.5,115.2,.1723,65.4,-14.70,51.7,53.7,18.8,17.2,23.7,27.4,29.5,30.6,-15.8,.301,2025-03-02
Florida A&M,100.3,114.9,.1722,68.2,-14.60,50.1,51.0,21.7,15.8,28.6,33.1,36.0,39.1,-8.0,.3594,2025-03-02
USC Upstate,99.9,114.9,.1657,73.5,-15.00,50.1,56.3,19.0,16.5,25.2,32.0,30.4,39.9,-20.0,.4117,2025-03-02
Grambling St.,95.9,110.4,.1643,65.1,-14.50,47.4,51.2,19.5,17.9,26.2,30.2,35.8,31.8,-14.1,.3185,2025-03-02
North Carolina A&T,97.5,112.4,.1626,70.1,-14.90,46.1,51.4,15.3,15.5,27.0,31.5,30.8,30.1,-19.2,.3998,2025-03-02
Southern Indiana,98.7,114.3,.1555,67.7,-15.60,47.9,51.8,17.2,16.7,27.9,31.3,30.7,35.6,-17.4,.2949,2025-03-02
Mercyhurst,99.4,115.6,.1493,65.3,-16.20,48.6,55.0,16.4,20.3,22.2,33.3,30.9,38.3,-12.6,.2744,2025-03-02
New Orleans,99.5,115.9,.1482,70.0,-16.40,46.1,54.4,18.8,16.2,31.6,35.9,33.5,26.8,-18.7,.5295,2025-03-02
Fairfield,99.1,115.4,.1481,66.2,-16.30,46.3,54.4,15.6,18.0,29.7,31.3,25.8,31.3,-15.1,.3244,2025-03-02
Stony Brook,100.6,117.2,.1469,65.4,-16.60,47.4,55.8,18.3,15.0,29.2,31.3,31.3,28.3,-18.6,.3926,2025-03-02
Wagner,93.0,108.8,.1409,60.8,-15.80,44.0,50.3,19.4,17.9,31.4,25.1,29.3,41.0,-12.1,.2454,2025-03-02
Detroit Mercy,94.4,110.7,.1383,67.5,-16.30,45.4,50.8,18.9,15.6,31.9,30.3,28.5,39.7,-18.0,.4245,2025-03-02
Le Moyne,101.9,120.1,.1313,69.4,-18.20,51.5,54.4,19.6,16.3,25.5,32.9,37.6,37.1,-18.3,.3199,2025-03-02
Western Illinois,99.3,117.0,.1310,65.1,-17.70,50.1,51.1,18.2,14.4,28.1,31.8,27.2,30.6,-16.2,.2857,2025-03-02
Buffalo,95.8,112.9,.1306,71.7,-17.10,49.0,53.8,19.6,16.5,24.5,31.3,33.1,31.9,-15.7,.4002,2025-03-02
Morgan St.,101.3,119.6,.1292,71.0,-18.30,49.0,53.4,17.6,16.6,34.1,37.5,35.4,39.6,-12.6,.2727,2025-03-02
Louisiana Monroe,96.1,113.6,.1275,68.7,-17.50,44.8,53.6,17.2,16.1,29.3,32.6,30.8,25.2,-19.8,.3878,2025-03-02
Bellarmine,102.8,121.6,.1267,67.0,-18.80,53.7,58.1,17.4,15.4,20.2,30.0,26.5,34.9,-21.3,.3652,2025-03-02
Western Carolina,94.5,112.0,.1242,71.4,-17.50,45.4,51.5,19.3,13.8,26.1,29.7,26.9,33.7,-15.7,.412,2025-03-02
West Georgia,96.8,114.8,.1234,68.8,-18.00,47.2,56.1,16.3,16.6,26.1,29.2,28.8,36.3,-20.4,.4013,2025-03-02
Sacramento St.,94.5,113.2,.1123,66.2,-18.70,48.2,54.9,20.5,17.0,27.4,27.6,31.5,39.5,-19.0,.377,2025-03-02
Cal St. Fullerton,93.9,112.5,.1118,68.8,-18.60,44.2,54.2,21.2,16.4,26.3,30.3,40.0,34.8,-17.8,.4733,2025-03-02
Central Arkansas,96.8,116.2,.1094,67.0,-19.40,47.4,56.7,18.3,16.8,29.0,30.2,29.1,22.8,-17.7,.3906,2025-03-02
Canisius,101.2,121.5,.1083,66.7,-20.30,51.8,57.3,18.4,16.5,18.2,34.8,23.8,31.3,-21.3,.3834,2025-03-02
Prairie View A&M,97.2,116.7,.1082,71.3,-19.50,48.1,56.0,16.9,19.9,24.3,38.9,34.4,42.4,-18.4,.3778,2025-03-02
Northern Illinois,93.9,112.8,.1082,69.9,-18.90,47.3,53.4,16.1,16.4,17.3,31.0,31.4,42.3,-20.0,.3776,2025-03-02
Stetson,98.9,119.5,.1016,68.3,-20.60,50.2,53.1,18.7,13.1,24.1,34.3,33.1,27.7,-19.5,.3582,2025-03-02
Alabama A&M,93.8,113.7,.0985,72.2,-19.90,45.3,54.1,21.9,21.4,34.7,35.4,39.6,48.0,-16.0,.2814,2025-03-02
NJIT,92.9,112.9,.0956,66.9,-20.00,45.0,50.3,18.0,13.6,27.6,31.5,27.6,37.7,-21.5,.3224,2025-03-02
New Hampshire,93.4,115.7,.0782,68.3,-22.30,47.7,54.4,19.1,16.7,27.9,31.1,26.6,33.4,-18.7,.3207,2025-03-02
Chicago St.,91.6,114.1,.0746,69.5,-22.50,44.4,55.1,18.7,18.2,22.7,33.0,26.8,38.0,-20.8,.4207,2025-03-02
The Citadel,93.8,117.2,.0718,65.2,-23.40,47.1,54.1,19.5,15.0,26.8,32.5,32.1,32.9,-20.4,.3442,2025-03-02
Maryland Eastern Shore,94.4,118.5,.0678,67.4,-24.10,44.9,55.5,19.8,15.4,26.1,34.6,35.7,39.7,-17.5,.357,2025-03-02
Arkansas Pine Bluff,96.1,122.4,.0585,72.8,-26.30,49.9,56.5,20.3,16.6,26.1,34.6,33.1,41.2,-18.1,.3188,2025-03-02
Coppin St.,87.1,112.6,.0495,69.1,-25.50,43.4,56.4,21.9,20.1,26.5,32.8,36.9,37.7,-17.1,.3823,2025-03-02
Mississippi Valley St.,82.2,126.7,.0069,65.4,-44.50,41.3,58.3,24.6,14.8,23.3,38.5,30.7,38.3,-19.1,.4002,2025-03-02
