game_id,date,home_team,away_team,home_score,away_score,neutral_site,conference_game,home_conference,away_conference,spread_home,spread_away,num_bookmakers,commence_time,date_diff_hours,actual_margin,margin_vs_spread,home_covered,away_covered
213609,2025-11-29 21:30:00+00:00,lafayette,ball state,55,37,False,False,Patriot,MAC,1.25,-1.25,2,2025-11-29 21:30:00+00:00,0.0,18,19.25,1.0,0.0
215470,2025-11-29 22:00:00+00:00,eastern kentucky,wofford,77,83,False,False,ASUN,SoCon,-1.5,1.5,7,2025-11-29 22:00:00+00:00,0.0,-6,-7.5,0.0,1.0
213611,2025-11-29 22:00:00+00:00,utah tech,uc riverside,77,69,False,False,WAC,Big West,-4.5,4.5,10,2025-11-29 22:00:00+00:00,0.0,8,3.5,1.0,0.0
213585,2025-11-29 23:00:00+00:00,penn state,sacred heart,90,59,False,False,Big Ten,MAAC,-15.25,15.25,10,2025-11-29 23:00:00+00:00,0.0,31,15.75,1.0,0.0
210089,2025-11-29 23:00:00+00:00,canisius,buffalo,53,71,False,False,MAAC,MAC,7.0,-7.0,10,2025-11-29 23:00:00+00:00,0.0,-18,-11.0,0.0,1.0
213593,2025-11-30 00:00:00+00:00,akron,milwaukee,105,81,False,False,MAC,Horizon,-14.5,14.5,10,2025-11-30 00:00:00+00:00,0.0,24,9.5,1.0,0.0
210099,2025-11-30 19:00:00+00:00,bucknell,cornell,72,101,False,False,Patriot,Ivy,5.5,-5.5,7,2025-11-30 19:00:00+00:00,0.0,-29,-23.5,0.0,1.0
215478,2025-11-30 19:00:00+00:00,utsa,south alabama,58,82,False,False,American,Sun Belt,2.5,-2.5,10,2025-11-30 19:00:00+00:00,0.0,-24,-21.5,0.0,1.0
213634,2025-11-30 19:00:00+00:00,fairfield,new hampshire,72,68,False,False,MAAC,Am. East,-10.5,10.5,7,2025-11-30 19:00:00+00:00,0.0,4,-6.5,0.0,1.0
210096,2025-11-30 19:00:00+00:00,vermont,yale,74,77,False,False,Am. East,Ivy,6.5,-6.5,7,2025-11-30 19:00:00+00:00,0.0,-3,3.5,1.0,0.0
213635,2025-11-30 19:00:00+00:00,quinnipiac,stonehill,76,62,False,False,MAAC,NEC,-14.5,14.5,7,2025-11-30 19:00:00+00:00,0.0,14,-0.5,0.5,0.5
213627,2025-11-30 20:00:00+00:00,west virginia,mercyhurst,70,38,False,False,Big 12,NEC,-22.5,22.5,7,2025-11-30 20:00:00+00:00,0.0,32,9.5,1.0,0.0
213628,2025-11-30 20:00:00+00:00,texas tech,wyoming,76,72,False,False,Big 12,Mountain West,-21.0,21.0,10,2025-11-30 20:00:00+00:00,0.0,4,-17.0,0.0,1.0
210098,2025-11-30 20:30:00+00:00,charleston,belmont,73,96,False,False,CAA,MVC,3.5,-3.5,9,2025-11-30 20:30:00+00:00,0.0,-23,-19.5,0.0,1.0
213619,2025-11-30 21:00:00+00:00,the citadel,presbyterian,41,69,True,False,SoCon,Big South,-7.5,7.5,7,2025-11-30 21:00:00+00:00,0.0,-28,-35.5,0.0,1.0
213637,2025-12-01 23:30:00+00:00,villanova,temple,74,56,False,False,Big East,American,-14.0,14.0,10,2025-12-01 23:30:00+00:00,0.0,18,4.0,1.0,0.0
213645,2025-12-02 00:00:00+00:00,cincinnati,tarleton state,76,58,False,False,Big 12,WAC,-17.0,17.0,10,2025-12-02 00:00:00+00:00,0.0,18,1.0,1.0,0.0
213636,2025-12-02 00:00:00+00:00,delaware,iona,66,89,False,False,CUSA,MAAC,1.5,-1.5,10,2025-12-02 00:00:00+00:00,0.0,-23,-21.5,0.0,1.0
213649,2025-12-02 00:00:00+00:00,troy,west georgia,89,93,False,False,Sun Belt,ASUN,-16.5,16.5,8,2025-12-02 00:00:00+00:00,0.0,-4,-20.5,0.0,1.0
210103,2025-12-02 00:30:00+00:00,incarnate word,mcneese,71,67,False,True,Southland,Southland,7.5,-7.5,8,2025-12-02 00:30:00+00:00,0.0,4,11.5,1.0,0.0
213641,2025-12-02 00:30:00+00:00,middle tennessee,uab,76,61,False,False,CUSA,American,3.5,-3.5,10,2025-12-02 00:30:00+00:00,0.0,15,18.5,1.0,0.0
210104,2025-12-02 03:00:00+00:00,stanford,portland,94,72,False,False,ACC,WCC,-17.5,17.5,10,2025-12-02 03:00:00+00:00,0.0,22,4.5,1.0,0.0
212705,2025-12-02 23:00:00+00:00,penn state,campbell,87,76,False,False,Big Ten,CAA,-13.5,13.5,9,2025-12-02 23:00:00+00:00,0.0,11,-2.5,0.0,1.0
213658,2025-12-02 23:00:00+00:00,bryant,stonehill,77,65,False,False,Am. East,NEC,-6.5,6.5,6,2025-12-02 23:00:00+00:00,0.0,12,5.5,1.0,0.0
210121,2025-12-03 00:00:00+00:00,syracuse,tennessee,62,60,False,False,ACC,SEC,7.0,-7.0,10,2025-12-03 00:00:00+00:00,0.0,2,9.0,1.0,0.0
213656,2025-12-03 00:00:00+00:00,butler,eastern michigan,84,68,False,False,Big East,MAC,-17.5,17.5,9,2025-12-03 00:00:00+00:00,0.0,16,-1.5,0.0,1.0
210115,2025-12-03 00:00:00+00:00,south carolina,virginia tech,83,86,False,False,SEC,ACC,-1.5,1.5,9,2025-12-03 00:00:00+00:00,0.0,-3,-4.5,0.0,1.0
210114,2025-12-03 00:00:00+00:00,providence,fairleigh dickinson,94,64,False,False,Big East,NEC,-27.25,27.25,8,2025-12-03 00:00:00+00:00,0.0,30,2.75,1.0,0.0
210117,2025-12-03 00:00:00+00:00,wake forest,oklahoma,68,86,False,False,ACC,SEC,-4.5,4.5,9,2025-12-03 00:00:00+00:00,0.0,-18,-22.5,0.0,1.0
213661,2025-12-03 00:00:00+00:00,binghamton,lehigh,80,71,False,False,Am. East,Patriot,4.5,-4.5,6,2025-12-02 23:07:00+00:00,0.8833333333333333,9,13.5,1.0,0.0
215487,2025-12-03 00:00:00+00:00,unc asheville,unc greensboro,82,77,True,False,Big South,SoCon,-4.5,4.5,6,2025-12-03 00:00:00+00:00,0.0,5,0.5,0.5,0.5
210125,2025-12-03 00:00:00+00:00,rhode island,brown,66,56,False,False,A-10,Ivy,-12.5,12.5,9,2025-12-03 00:00:00+00:00,0.0,10,-2.5,0.0,1.0
212710,2025-12-03 00:00:00+00:00,george mason,cornell,99,81,False,False,A-10,Ivy,-11.5,11.5,9,2025-12-03 00:00:00+00:00,0.0,18,6.5,1.0,0.0
210123,2025-12-03 00:30:00+00:00,duke,florida,67,66,False,False,ACC,SEC,-7.5,7.5,10,2025-12-03 00:30:00+00:00,0.0,1,-6.5,0.0,1.0
215490,2025-12-03 00:30:00+00:00,drake,western illinois,108,57,False,False,MVC,OVC,-17.5,17.5,8,2025-12-03 00:30:00+00:00,0.0,51,33.5,1.0,0.0
212708,2025-12-03 00:30:00+00:00,tulane,grambling,65,63,False,False,American,SWAC,-10.5,10.5,5,2025-12-03 00:30:00+00:00,0.0,2,-8.5,0.0,1.0
212712,2025-12-03 01:00:00+00:00,rutgers,purdue,65,81,False,True,Big Ten,Big Ten,16.5,-16.5,10,2025-12-03 01:00:00+00:00,0.0,-16,0.5,0.5,0.5
212706,2025-12-03 01:00:00+00:00,maryland,wagner,89,63,False,False,Big Ten,NEC,-23.0,23.0,6,2025-12-03 01:00:00+00:00,0.0,26,3.0,1.0,0.0
215492,2025-12-03 01:00:00+00:00,north texas,houston christian,77,75,False,False,American,Southland,-12.5,12.5,6,2025-12-03 01:00:00+00:00,0.0,2,-10.5,0.0,1.0
213653,2025-12-03 01:00:00+00:00,northern illinois,lindenwood,64,99,False,False,MAC,OVC,-7.5,7.5,7,2025-12-03 01:00:00+00:00,0.0,-35,-42.5,0.0,1.0
213654,2025-12-03 01:00:00+00:00,marquette,valparaiso,75,72,False,False,Big East,MVC,-18.5,18.5,9,2025-12-03 01:00:00+00:00,0.0,3,-15.5,0.0,1.0
212716,2025-12-03 02:00:00+00:00,pepperdine,abilene christian,63,71,False,False,WCC,WAC,-0.5,0.5,8,2025-12-03 02:00:00+00:00,0.0,-8,-8.5,0.0,1.0
210116,2025-12-03 02:00:00+00:00,ole miss,miami,66,75,False,False,SEC,ACC,-4.5,4.5,8,2025-12-03 02:00:00+00:00,0.0,-9,-13.5,0.0,1.0
210112,2025-12-03 02:00:00+00:00,kansas,uconn,56,61,False,False,Big 12,Big East,2.0,-2.0,9,2025-12-03 02:00:00+00:00,0.0,-5,-3.0,0.0,1.0
213664,2025-12-03 02:00:00+00:00,grand canyon,stetson,67,45,False,False,Mountain West,ASUN,-23.5,23.5,6,2025-12-03 02:00:00+00:00,0.0,22,-1.5,0.0,1.0
210119,2025-12-03 02:00:00+00:00,notre dame,missouri,76,71,False,False,ACC,SEC,-1.0,1.0,10,2025-12-03 02:00:00+00:00,0.0,5,4.0,1.0,0.0
213655,2025-12-03 02:00:00+00:00,creighton,nicholls,96,76,False,False,Big East,Southland,-19.0,19.0,6,2025-12-03 02:00:00+00:00,0.0,20,1.0,1.0,0.0
210122,2025-12-03 02:30:00+00:00,kentucky,north carolina,64,67,False,False,SEC,ACC,-5.5,5.5,9,2025-12-03 02:30:00+00:00,0.0,-3,-8.5,0.0,1.0
210106,2025-12-03 03:00:00+00:00,loyola marymount,saint louis,70,91,False,False,WCC,A-10,6.5,-6.5,8,2025-12-03 03:00:00+00:00,0.0,-21,-14.5,0.0,1.0
213665,2025-12-03 03:00:00+00:00,nevada,uc san diego,76,70,False,False,Mountain West,Big West,-4.5,4.5,8,2025-12-03 03:00:00+00:00,0.0,6,1.5,1.0,0.0
212711,2025-12-03 03:00:00+00:00,oregon,usc,77,82,False,True,Big Ten,Big Ten,1.5,-1.5,8,2025-12-03 03:00:00+00:00,0.0,-5,-3.5,0.0,1.0
210105,2025-12-03 03:00:00+00:00,california,utah,79,72,False,False,ACC,Big 12,-8.5,8.5,8,2025-12-03 03:00:00+00:00,0.0,7,-1.5,0.0,1.0
213696,2025-12-03 17:00:00+00:00,lipscomb,tennessee tech,83,80,False,False,ASUN,OVC,-10.5,10.5,7,2025-12-03 17:00:00+00:00,0.0,3,-7.5,0.0,1.0
213669,2025-12-03 17:00:00+00:00,uic,arkansas-pine bluff,62,63,False,False,MVC,SWAC,-18.5,18.5,7,2025-12-03 17:00:00+00:00,0.0,-1,-19.5,0.0,1.0
210132,2025-12-03 23:00:00+00:00,holy cross,northeastern,76,59,False,False,Patriot,CAA,6.5,-6.5,7,2025-12-03 23:00:00+00:00,0.0,17,23.5,1.0,0.0
210146,2025-12-04 00:00:00+00:00,columbia,hofstra,72,70,False,False,Ivy,CAA,-1.5,1.5,10,2025-12-04 00:00:00+00:00,0.0,2,0.5,0.5,0.5
213705,2025-12-04 00:00:00+00:00,kent state,austin peay,96,84,False,False,MAC,ASUN,-9.0,9.0,7,2025-12-04 00:00:00+00:00,0.0,12,3.0,1.0,0.0
213668,2025-12-04 00:00:00+00:00,dartmouth,new hampshire,69,68,False,False,Ivy,Am. East,-9.5,9.5,7,2025-12-04 00:00:00+00:00,0.0,1,-8.5,0.0,1.0
210136,2025-12-04 00:00:00+00:00,akron,bucknell,97,77,False,False,MAC,Patriot,-22.0,22.0,7,2025-12-04 00:00:00+00:00,0.0,20,-2.0,0.0,1.0
210134,2025-12-04 00:00:00+00:00,massachusetts,harvard,78,71,False,False,MAC,Ivy,-4.5,4.5,10,2025-12-04 00:00:00+00:00,0.0,7,2.5,1.0,0.0
213702,2025-12-04 00:00:00+00:00,elon,furman,88,97,False,False,CAA,SoCon,2.5,-2.5,10,2025-12-04 00:00:00+00:00,0.0,-9,-6.5,0.0,1.0
213690,2025-12-04 00:00:00+00:00,ohio,maine,79,57,False,False,MAC,Am. East,-11.5,11.5,7,2025-12-04 00:00:00+00:00,0.0,22,10.5,1.0,0.0
213701,2025-12-04 00:00:00+00:00,radford,southern miss,75,82,False,False,Big South,Sun Belt,-2.5,2.5,7,2025-12-04 00:00:00+00:00,0.0,-7,-9.5,0.0,1.0
213677,2025-12-04 00:00:00+00:00,minnesota,indiana,73,64,False,True,Big Ten,Big Ten,10.5,-10.5,10,2025-12-04 00:00:00+00:00,0.0,9,19.5,1.0,0.0
213684,2025-12-04 00:00:00+00:00,unc wilmington,marshall,70,69,False,False,CAA,Sun Belt,-8.5,8.5,10,2025-12-04 00:00:00+00:00,0.0,1,-7.5,0.0,1.0
213671,2025-12-04 00:00:00+00:00,wofford,presbyterian,63,56,False,False,SoCon,Big South,-5.5,5.5,7,2025-12-04 00:00:00+00:00,0.0,7,1.5,1.0,0.0
213673,2025-12-04 00:00:00+00:00,georgia southern,louisiana tech,77,69,False,False,Sun Belt,CUSA,-1.75,1.75,10,2025-12-04 00:00:00+00:00,0.0,8,6.25,1.0,0.0
215493,2025-12-04 00:00:00+00:00,western michigan,southern indiana,88,74,False,False,MAC,OVC,-6.5,6.5,10,2025-12-04 00:00:00+00:00,0.0,14,7.5,1.0,0.0
213698,2025-12-04 00:00:00+00:00,south carolina upstate,coastal carolina,85,78,False,False,Big South,Sun Belt,-1.5,1.5,7,2025-12-04 00:00:00+00:00,0.0,7,5.5,1.0,0.0
213700,2025-12-04 00:00:00+00:00,high point,southern illinois,84,86,False,False,Big South,MVC,-9.0,9.0,7,2025-12-04 00:00:00+00:00,0.0,-2,-11.0,0.0,1.0
210133,2025-12-04 00:00:00+00:00,seton hall,central connecticut,77,61,False,False,Big East,NEC,-16.5,16.5,7,2025-12-04 00:00:00+00:00,0.0,16,-0.5,0.5,0.5
213667,2025-12-04 00:00:00+00:00,towson,cornell,93,80,False,False,CAA,Ivy,-5.5,5.5,10,2025-12-04 00:00:00+00:00,0.0,13,7.5,1.0,0.0
215495,2025-12-04 00:00:00+00:00,lamar,louisiana,65,55,False,False,Southland,Sun Belt,-8.75,8.75,6,2025-12-04 00:00:00+00:00,0.0,10,1.25,1.0,0.0
215494,2025-12-04 00:00:00+00:00,james madison,north carolina central,67,62,False,False,Sun Belt,MEAC,-15.5,15.5,7,2025-12-04 00:00:00+00:00,0.0,5,-10.5,0.0,1.0
210144,2025-12-04 00:15:00+00:00,arkansas,louisville,89,80,False,False,SEC,ACC,2.5,-2.5,10,2025-12-04 00:15:00+00:00,0.0,9,11.5,1.0,0.0
210142,2025-12-04 00:15:00+00:00,alabama,clemson,90,84,False,False,SEC,ACC,-11.5,11.5,10,2025-12-04 00:15:00+00:00,0.0,6,-5.5,0.0,1.0
210140,2025-12-04 00:15:00+00:00,boston college,lsu,69,78,False,False,ACC,SEC,7.5,-7.5,10,2025-12-04 00:15:00+00:00,0.0,-9,-1.5,0.0,1.0
210149,2025-12-04 00:30:00+00:00,belmont,richmond,76,84,False,False,MVC,A-10,-6.75,6.75,10,2025-12-04 00:30:00+00:00,0.0,-8,-14.75,0.0,1.0
213678,2025-12-04 01:00:00+00:00,monmouth,princeton,63,58,False,False,CAA,Ivy,-5.0,5.0,10,2025-12-04 01:00:00+00:00,0.0,5,0.0,0.5,0.5
213688,2025-12-04 01:00:00+00:00,evansville,ball state,64,52,False,False,MVC,MAC,-7.5,7.5,10,2025-12-04 01:00:00+00:00,0.0,12,4.5,1.0,0.0
210138,2025-12-04 01:00:00+00:00,memphis,new orleans,86,70,False,False,American,Southland,-16.75,16.75,6,2025-12-04 01:00:00+00:00,0.0,16,-0.75,0.0,1.0
213708,2025-12-04 01:00:00+00:00,northern arizona,south dakota state,62,75,False,False,Big Sky,Summit,2.5,-2.5,10,2025-12-04 01:00:00+00:00,0.0,-13,-10.5,0.0,1.0
213687,2025-12-04 01:00:00+00:00,georgetown,umbc,90,81,False,False,Big East,Am. East,-17.75,17.75,6,2025-12-04 01:00:00+00:00,0.0,9,-8.75,0.0,1.0
213674,2025-12-04 02:00:00+00:00,rice,texas state,77,72,False,False,American,Sun Belt,-3.0,3.0,10,2025-12-04 02:00:00+00:00,0.0,5,2.0,1.0,0.0
213675,2025-12-04 02:00:00+00:00,wisconsin,northwestern,85,73,False,True,Big Ten,Big Ten,-9.5,9.5,9,2025-12-04 02:00:00+00:00,0.0,12,2.5,1.0,0.0
213712,2025-12-04 02:00:00+00:00,denver,eastern washington,93,89,False,False,Summit,Big Sky,-3.0,3.0,10,2025-12-04 02:00:00+00:00,0.0,4,1.0,1.0,0.0
215497,2025-12-04 02:00:00+00:00,montana,north dakota state,72,81,False,False,Big Sky,Summit,-2.5,2.5,10,2025-12-04 02:00:00+00:00,0.0,-9,-11.5,0.0,1.0
213709,2025-12-04 02:00:00+00:00,weber state,oral roberts,92,66,False,False,Big Sky,Summit,-8.5,8.5,10,2025-12-04 02:00:00+00:00,0.0,26,17.5,1.0,0.0
213713,2025-12-04 02:00:00+00:00,air force,pacific,65,80,False,False,Mountain West,WCC,5.5,-5.5,10,2025-12-04 02:00:00+00:00,0.0,-15,-9.5,0.0,1.0
213711,2025-12-04 02:00:00+00:00,idaho,north dakota,90,58,False,False,Big Sky,Summit,-9.5,9.5,10,2025-12-04 02:00:00+00:00,0.0,32,22.5,1.0,0.0
210143,2025-12-04 02:15:00+00:00,vanderbilt,smu,88,69,False,False,SEC,ACC,-10.5,10.5,10,2025-12-04 02:15:00+00:00,0.0,19,8.5,1.0,0.0
210139,2025-12-04 02:15:00+00:00,texas,virginia,69,88,False,False,SEC,ACC,-2.5,2.5,10,2025-12-04 02:15:00+00:00,0.0,-19,-21.5,0.0,1.0
213714,2025-12-04 03:00:00+00:00,santa clara,utah tech,90,80,False,False,WCC,WAC,-19.5,19.5,10,2025-12-04 03:00:00+00:00,0.0,10,-9.5,0.0,1.0
213685,2025-12-04 03:00:00+00:00,san francisco,north alabama,63,65,False,False,WCC,ASUN,-14.5,14.5,7,2025-12-04 03:00:00+00:00,0.0,-2,-16.5,0.0,1.0
213676,2025-12-04 04:00:00+00:00,washington,ucla,80,82,False,True,Big Ten,Big Ten,0.0,0.0,10,2025-12-04 04:00:00+00:00,0.0,-2,-2.0,0.0,1.0
210150,2025-12-05 00:00:00+00:00,green bay,robert morris,78,80,False,True,Horizon,Horizon,1.5,-1.5,10,2025-12-05 00:00:00+00:00,0.0,-2,-0.5,0.5,0.5
213715,2025-12-05 00:00:00+00:00,south florida,utah state,74,61,False,False,American,Mountain West,1.5,-1.5,10,2025-12-05 00:00:00+00:00,0.0,13,14.5,1.0,0.0
213717,2025-12-05 00:00:00+00:00,merrimack,rider,68,66,False,True,MAAC,MAAC,-8.5,8.5,10,2025-12-05 00:00:00+00:00,0.0,2,-6.5,0.0,1.0
215498,2025-12-05 00:00:00+00:00,davidson,the citadel,79,63,False,False,A-10,SoCon,-20.5,20.5,10,2025-12-05 00:00:00+00:00,0.0,16,-4.5,0.0,1.0
210154,2025-12-05 03:00:00+00:00,uc irvine,uc riverside,73,60,False,True,Big West,Big West,-12.5,12.5,10,2025-12-05 03:00:00+00:00,0.0,13,0.5,0.5,0.5
210158,2025-12-06 00:00:00+00:00,manhattan,fairfield,70,66,False,True,MAAC,MAAC,1.5,-1.5,10,2025-12-06 00:00:00+00:00,0.0,4,5.5,1.0,0.0
210155,2025-12-06 00:00:00+00:00,siena,niagara,83,54,False,True,MAAC,MAAC,-14.0,14.0,10,2025-12-06 00:00:00+00:00,0.0,29,15.0,1.0,0.0
213726,2025-12-06 00:00:00+00:00,iona,quinnipiac,68,89,False,True,MAAC,MAAC,-2.5,2.5,10,2025-12-06 00:00:00+00:00,0.0,-21,-23.5,0.0,1.0
213725,2025-12-06 00:00:00+00:00,vcu,samford,83,57,False,False,A-10,SoCon,-18.5,18.5,10,2025-12-06 00:00:00+00:00,0.0,26,7.5,1.0,0.0
213724,2025-12-06 00:00:00+00:00,kentucky,gonzaga,59,94,False,False,SEC,WCC,5.0,-5.0,10,2025-12-06 00:00:00+00:00,0.0,-35,-30.0,0.0,1.0
213727,2025-12-06 00:00:00+00:00,lafayette,mercyhurst,79,71,False,False,Patriot,NEC,1.5,-1.5,7,2025-12-06 00:00:00+00:00,0.0,8,9.5,1.0,0.0
213729,2025-12-06 00:00:00+00:00,high point,njit,89,72,False,False,Big South,Am. East,-26.5,26.5,7,2025-12-06 00:00:00+00:00,0.0,17,-9.5,0.0,1.0
210162,2025-12-06 00:00:00+00:00,brown,bryant,75,56,False,False,Ivy,Am. East,-5.5,5.5,7,2025-12-06 00:00:00+00:00,0.0,19,13.5,1.0,0.0
213721,2025-12-06 00:30:00+00:00,drake,uab,69,74,False,False,MVC,American,-2.0,2.0,10,2025-12-06 00:30:00+00:00,0.0,-5,-7.0,0.0,1.0
213728,2025-12-06 00:30:00+00:00,xavier,cincinnati,79,74,False,False,Big East,Big 12,-2.0,2.0,10,2025-12-06 00:30:00+00:00,0.0,5,3.0,1.0,0.0
210160,2025-12-06 01:00:00+00:00,tcu,notre dame,85,87,False,False,Big 12,ACC,-7.5,7.5,10,2025-12-06 01:00:00+00:00,0.0,-2,-9.5,0.0,1.0
210187,2025-12-06 17:00:00+00:00,miami,southern miss,88,64,False,False,ACC,Sun Belt,-21.5,21.5,10,2025-12-06 17:00:00+00:00,0.0,24,2.5,1.0,0.0
213780,2025-12-06 17:00:00+00:00,purdue,iowa state,58,81,False,False,Big Ten,Big 12,-6.0,6.0,12,2025-12-06 17:00:00+00:00,0.0,-23,-29.0,0.0,1.0
213783,2025-12-06 17:00:00+00:00,boston college,new haven,67,63,False,False,ACC,NEC,-18.5,18.5,7,2025-12-06 17:00:26+00:00,0.0072222222222222,4,-14.5,0.0,1.0
213752,2025-12-06 17:00:00+00:00,georgia tech,monmouth,79,67,False,False,ACC,CAA,-9.0,9.0,10,2025-12-06 17:00:00+00:00,0.0,12,3.0,1.0,0.0
210192,2025-12-06 17:00:00+00:00,bucknell,umbc,66,73,False,False,Patriot,Am. East,-3.75,3.75,6,2025-12-06 17:00:00+00:00,0.0,-7,-10.75,0.0,1.0
210175,2025-12-06 17:00:00+00:00,providence,rhode island,90,71,False,False,Big East,A-10,-7.5,7.5,10,2025-12-06 17:00:00+00:00,0.0,19,11.5,1.0,0.0
210178,2025-12-06 17:00:00+00:00,virginia,dayton,86,73,True,False,ACC,A-10,-6.5,6.5,10,2025-12-06 17:00:00+00:00,0.0,13,6.5,1.0,0.0
210174,2025-12-06 17:30:00+00:00,richmond,old dominion,86,77,False,False,A-10,Sun Belt,-12.25,12.25,10,2025-12-06 17:30:00+00:00,0.0,9,-3.25,0.0,1.0
213764,2025-12-06 18:00:00+00:00,bowling green,utah valley,71,82,False,False,MAC,WAC,0.0,0.0,10,2025-12-06 18:00:00+00:00,0.0,-11,-11.0,0.0,1.0
213736,2025-12-06 19:00:00+00:00,winthrop,coastal carolina,84,88,False,False,Big South,Sun Belt,-12.5,12.5,7,2025-12-06 19:00:00+00:00,0.0,-4,-16.5,0.0,1.0
210177,2025-12-06 19:00:00+00:00,duquesne,stony brook,84,75,False,False,A-10,CAA,-9.5,9.5,10,2025-12-06 19:00:00+00:00,0.0,9,-0.5,0.5,0.5
210182,2025-12-06 19:00:00+00:00,fordham,holy cross,69,70,False,False,A-10,Patriot,-9.0,9.0,7,2025-12-06 19:00:00+00:00,0.0,-1,-10.0,0.0,1.0
213750,2025-12-06 19:00:00+00:00,south carolina,stetson,82,51,False,False,SEC,ASUN,-22.5,22.5,7,2025-12-06 19:00:00+00:00,0.0,31,8.5,1.0,0.0
358353,2025-12-06 19:00:00+00:00,la salle,drexel,69,64,True,False,A-10,CAA,0.0,-0.0,9,2025-12-06 19:00:25+00:00,0.0069444444444444,5,5.0,1.0,0.0
213770,2025-12-06 19:00:00+00:00,wisconsin,marquette,96,76,False,False,Big Ten,Big East,-10.5,10.5,10,2025-12-06 19:00:00+00:00,0.0,20,9.5,1.0,0.0
213749,2025-12-06 19:00:00+00:00,west georgia,tennessee tech,59,87,False,False,ASUN,OVC,-2.5,2.5,7,2025-12-06 19:00:00+00:00,0.0,-28,-30.5,0.0,1.0
213785,2025-12-06 19:00:00+00:00,south carolina upstate,western carolina,78,67,False,False,Big South,SoCon,1.5,-1.5,7,2025-12-06 19:00:00+00:00,0.0,11,12.5,1.0,0.0
210183,2025-12-06 19:00:00+00:00,furman,harvard,79,69,False,False,SoCon,Ivy,-6.5,6.5,10,2025-12-06 19:00:00+00:00,0.0,10,3.5,1.0,0.0
213784,2025-12-06 19:00:00+00:00,gardner-webb,georgia southern,84,88,False,False,Big South,Sun Belt,9.0,-9.0,7,2025-12-06 19:00:00+00:00,0.0,-4,5.0,1.0,0.0
213747,2025-12-06 19:00:00+00:00,northwestern,ohio state,82,86,False,True,Big Ten,Big Ten,-2.5,2.5,8,2025-12-06 19:00:00+00:00,0.0,-4,-6.5,0.0,1.0
213773,2025-12-06 19:00:00+00:00,butler,boise state,68,77,False,False,Big East,Mountain West,-5.5,5.5,10,2025-12-06 19:00:00+00:00,0.0,-9,-14.5,0.0,1.0
210197,2025-12-06 19:15:00+00:00,louisville,indiana,87,78,True,False,ACC,Big Ten,4.5,-4.5,11,2025-12-06 19:00:00+00:00,0.25,9,13.5,1.0,0.0
213759,2025-12-06 20:00:00+00:00,south dakota state,idaho,81,84,False,False,Summit,Big Sky,-5.5,5.5,9,2025-12-06 20:00:00+00:00,0.0,-3,-8.5,0.0,1.0
213786,2025-12-06 20:00:00+00:00,oakland,toledo,98,97,False,False,Horizon,MAC,-4.5,4.5,10,2025-12-06 20:00:00+00:00,0.0,1,-3.5,0.0,1.0
210165,2025-12-06 20:00:00+00:00,virginia tech,george mason,73,62,False,False,ACC,A-10,-3.5,3.5,10,2025-12-06 20:00:00+00:00,0.0,11,7.5,1.0,0.0
213735,2025-12-06 21:00:00+00:00,ohio,marshall,88,81,False,False,MAC,Sun Belt,-3.5,3.5,10,2025-12-06 21:00:00+00:00,0.0,7,3.5,1.0,0.0
213756,2025-12-06 21:00:00+00:00,wyoming,dartmouth,93,80,False,False,Mountain West,Ivy,-14.0,14.0,10,2025-12-06 21:00:00+00:00,0.0,13,-1.0,0.0,1.0
213774,2025-12-06 21:00:00+00:00,east carolina,unc greensboro,78,82,False,False,American,SoCon,-6.75,6.75,10,2025-12-06 21:00:00+00:00,0.0,-4,-10.75,0.0,1.0
210193,2025-12-06 21:00:00+00:00,nicholls,incarnate word,74,67,False,True,Southland,Southland,1.5,-1.5,7,2025-12-06 21:00:00+00:00,0.0,7,8.5,1.0,0.0
213789,2025-12-06 21:00:00+00:00,massachusetts,umass lowell,80,60,False,False,MAC,Am. East,-11.5,11.5,7,2025-12-06 21:00:00+00:00,0.0,20,8.5,1.0,0.0
213748,2025-12-06 21:00:00+00:00,iowa,maryland,83,64,False,True,Big Ten,Big Ten,-10.5,10.5,10,2025-12-06 21:00:36+00:00,0.01,19,8.5,1.0,0.0
213746,2025-12-06 21:00:00+00:00,michigan,rutgers,101,60,False,True,Big Ten,Big Ten,-22.5,22.5,10,2025-12-06 21:00:00+00:00,0.0,41,18.5,1.0,0.0
213792,2025-12-06 21:00:00+00:00,binghamton,le moyne,63,78,False,False,Am. East,NEC,1.5,-1.5,6,2025-12-06 21:00:00+00:00,0.0,-15,-13.5,0.0,1.0
213734,2025-12-06 21:00:00+00:00,wofford,elon,52,73,False,False,SoCon,CAA,-4.5,4.5,10,2025-12-06 21:00:00+00:00,0.0,-21,-25.5,0.0,1.0
213765,2025-12-06 21:00:00+00:00,western kentucky,evansville,80,79,False,False,CUSA,MVC,-12.0,12.0,10,2025-12-06 21:00:00+00:00,0.0,1,-11.0,0.0,1.0
213776,2025-12-06 21:00:00+00:00,tulane,akron,71,88,False,False,American,MAC,7.5,-7.5,10,2025-12-06 21:00:00+00:00,0.0,-17,-9.5,0.0,1.0
213758,2025-12-06 21:00:00+00:00,louisiana,unc wilmington,63,70,False,False,Sun Belt,CAA,12.0,-12.0,9,2025-12-06 21:00:00+00:00,0.0,-7,5.0,1.0,0.0
