"date","type","neutral","home","away","game_id","year"
2024-11-07,"nc",FALSE,"Air Force","Jacksonville St.","Jacksonville St.Air Force11-7",2025
2024-11-07,"nc",FALSE,"SMU","Florida A&M","Florida A&MSMU11-7",2025
2024-11-07,"nond1",FALSE,"McNeese St.","Biblical Stud. (TX)","Biblical Stud. (TX)McNeese St.11-7",2025
2024-11-07,"nond1",FALSE,"Cal St. Bakersfield","Bethesda (CA)","Bethesda (CA)Cal St. Bakersfield11-7",2025
2024-11-07,"nc",FALSE,"Penn","Maryland Eastern Shore","Maryland Eastern ShorePenn11-7",2025
2024-11-07,"nc",FALSE,"Central Michigan","Stony Brook","Stony BrookCentral Michigan11-7",2025
2024-11-07,"nc",FALSE,"Delaware","Robert Morris","Robert MorrisDelaware11-7",2025
2024-11-08,"nc",FALSE,"Oregon St.","Weber St.","Weber St.Oregon St.11-8",2025
2024-11-08,"nond1",FALSE,"UMKC","Kansas Christian","Kansas ChristianUMKC11-8",2025
2024-11-08,"nc",FALSE,"Queens","Western Carolina","Western CarolinaQueens11-8",2025
2024-11-08,"nc",FALSE,"UMass Lowell","Saint Peter's","Saint Peter'sUMass Lowell11-8",2025
2024-11-08,"nc",FALSE,"Colorado St.","Tennessee St.","Tennessee St.Colorado St.11-8",2025
2024-11-08,"nc",FALSE,"North Carolina Central","Gardner Webb","Gardner WebbNorth Carolina Central11-8",2025
2024-11-08,"nc",FALSE,"Texas Tech","Northwestern St.","Northwestern St.Texas Tech11-8",2025
2024-11-08,"nc",FALSE,"Illinois Chicago","Yale","YaleIllinois Chicago11-8",2025
2024-11-08,"nc",FALSE,"Kansas","North Carolina","North CarolinaKansas11-8",2025
2024-11-08,"nc",TRUE,"Temple","Monmouth","MonmouthTemple11-8",2025
2024-11-08,"nc",FALSE,"Navy","Harvard","HarvardNavy11-8",2025
2024-11-08,"nc",FALSE,"Belmont","Furman","FurmanBelmont11-8",2025
2024-11-08,"nc",FALSE,"East Tennessee St.","Eastern Kentucky","Eastern KentuckyEast Tennessee St.11-8",2025
2024-11-08,"nond1",FALSE,"Florida Atlantic","Coastal Georgia","Coastal GeorgiaFlorida Atlantic11-8",2025
2024-11-08,"nc",FALSE,"Colorado","Northern Colorado","Northern ColoradoColorado11-8",2025
2024-11-08,"nond1",FALSE,"Texas St.","McMurry","McMurryTexas St.11-8",2025
2024-11-08,"nc",FALSE,"Xavier","IUPUI","IU IndyXavier11-8",2025
2024-11-08,"nc",FALSE,"Nicholls St.","South Alabama","South AlabamaNicholls St.11-8",2025
2024-11-08,"nc",FALSE,"Clemson","St. Francis PA","Saint FrancisClemson11-8",2025
2024-11-08,"nc",FALSE,"Mississippi","Grambling St.","Grambling St.Mississippi11-8",2025
2024-11-08,"nc",FALSE,"Stanford","Cal St. Fullerton","Cal St. FullertonStanford11-8",2025
2024-11-08,"nond1",FALSE,"Ball St.","Franklin","FranklinBall St.11-8",2025
2024-11-08,"nc",FALSE,"Washington St.","Bradley","BradleyWashington St.11-8",2025
2024-11-08,"nc",FALSE,"Green Bay","St. Thomas","St. ThomasGreen Bay11-8",2025
2024-11-08,"nc",FALSE,"Duke","Army","ArmyDuke11-8",2025
2024-11-08,"nc",FALSE,"Maryland","Mount St. Mary's","Mount St. Mary'sMaryland11-8",2025
2024-11-08,"nc",FALSE,"College of Charleston","South Florida","South FloridaCharleston11-8",2025
2024-11-08,"nc",FALSE,"Alabama","Arkansas St.","Arkansas St.Alabama11-8",2025
2024-11-08,"nond1",FALSE,"Towson","Penn St.-Wilkes Barre","Penn St.-Wilkes BarreTowson11-8",2025
2024-11-08,"nond1",FALSE,"Oral Roberts","Ozark Christian","Ozark ChristianOral Roberts11-8",2025
2024-11-08,"nc",FALSE,"Missouri","Howard","HowardMissouri11-8",2025
2024-11-08,"nond1",FALSE,"Akron","Ohio Wesleyan","Ohio WesleyanAkron11-8",2025
2024-11-08,"nond1",FALSE,"Texas A&M Corpus Chris","Dallas Christian","Dallas ChristianTexas A&M Corpus Chris11-8",2025
2024-11-08,"nc",FALSE,"North Carolina St.","Presbyterian","PresbyterianN.C. State11-8",2025
2024-11-08,"nc",TRUE,"San Jose St.","Pacific","PacificSan Jose St.11-8",2025
2024-11-08,"nc",FALSE,"Rhode Island","Holy Cross","Holy CrossRhode Island11-8",2025
2024-11-08,"nc",FALSE,"Radford","William & Mary","William & MaryRadford11-8",2025
2024-11-08,"nc",FALSE,"Cornell","Samford","SamfordCornell11-8",2025
2024-11-08,"nond1",FALSE,"Kent St.","Miami Hamilton","Miami HamiltonKent St.11-8",2025
2024-11-08,"nc",FALSE,"Mississippi St.","Georgia St.","Georgia St.Mississippi St.11-8",2025
2024-11-08,"nc",FALSE,"UNC Wilmington","Georgia Southern","Georgia SouthernUNC Wilmington11-8",2025
2024-11-08,"nc",FALSE,"Virginia Tech","USC Upstate","USC UpstateVirginia Tech11-8",2025
2024-11-08,"nc",FALSE,"UCF","Fort Wayne","Purdue Fort WayneUCF11-8",2025
2024-11-08,"nc",FALSE,"Villanova","NJIT","NJITVillanova11-8",2025
2024-11-08,"nond1",FALSE,"Northern Arizona","Southwestern","SouthwesternNorthern Arizona11-8",2025
2024-11-08,"nc",FALSE,"TCU","Florida Gulf Coast","Florida Gulf CoastTCU11-8",2025
2024-11-08,"nc",FALSE,"South Carolina","South Carolina St.","South Carolina St.South Carolina11-8",2025
2024-11-08,"nond1",FALSE,"Buffalo","Fredonia","FredoniaBuffalo11-8",2025
2024-11-08,"nond1",FALSE,"Southern Illinois","Missouri S&T","Missouri S&TSouthern Illinois11-8",2025
2024-11-08,"nc",FALSE,"Hofstra","Iona","IonaHofstra11-8",2025
2024-11-08,"nc",FALSE,"Purdue","Northern Kentucky","Northern KentuckyPurdue11-8",2025
2024-11-08,"nond1",FALSE,"Hawaii","LIFE Pacific","LIFE PacificHawaii11-8",2025
2024-11-08,"nc",TRUE,"Santa Clara","Arizona St.","Arizona St.Santa Clara11-8",2025
2024-11-08,"nc",FALSE,"Illinois","SIU Edwardsville","SIU EdwardsvilleIllinois11-8",2025
2024-11-08,"nc",FALSE,"South Dakota St.","Long Beach St.","Long Beach St.South Dakota St.11-8",2025
2024-11-08,"nc",FALSE,"Butler","Austin Peay","Austin PeayButler11-8",2025
2024-11-08,"nc",FALSE,"Cincinnati","Morehead St.","Morehead St.Cincinnati11-8",2025
2024-11-08,"nc",FALSE,"George Washington","Hampton","HamptonGeorge Washington11-8",2025
2024-11-08,"nc",FALSE,"Pittsburgh","Murray St.","Murray St.Pittsburgh11-8",2025
2024-11-08,"nc",TRUE,"UCLA","New Mexico","New MexicoUCLA11-8",2025
2024-11-08,"nc",FALSE,"Saint Joseph's","Central Connecticut","Central ConnecticutSaint Joseph's11-8",2025
2024-11-08,"nc",FALSE,"West Virginia","Massachusetts","MassachusettsWest Virginia11-8",2025
2024-11-08,"nc",FALSE,"San Diego","Boston University","Boston UniversitySan Diego11-8",2025
2024-11-08,"nc",FALSE,"Marquette","George Mason","George MasonMarquette11-8",2025
2024-11-08,"nc",FALSE,"Bryant","Siena","SienaBryant11-8",2025
2024-11-08,"nc",FALSE,"Fresno St.","Sacramento St.","Sacramento St.Fresno St.11-8",2025
2024-11-08,"nond1",FALSE,"Incarnate Word","Southwestern Texas","Southwestern TexasIncarnate Word11-8",2025
2024-11-08,"nc",FALSE,"Texas A&M","Texas A&M Commerce","Texas A&M CommerceTexas A&M11-8",2025
2024-11-08,"nc",FALSE,"Oregon","Montana","MontanaOregon11-8",2025
2024-11-08,"nc",FALSE,"Tulane","Louisiana Monroe","Louisiana MonroeTulane11-8",2025
2024-11-08,"nc",FALSE,"Texas","Houston Christian","Houston ChristianTexas11-8",2025
2024-11-08,"nc",FALSE,"Loyola Marymount","UC Irvine","UC IrvineLoyola Marymount11-8",2025
2024-11-08,"nc",TRUE,"VCU","Boston College","Boston CollegeVCU11-8",2025
2024-11-08,"nc",FALSE,"Penn St.","UMBC","UMBCPenn St.11-8",2025
2024-11-08,"nc",FALSE,"Bowling Green","Davidson","DavidsonBowling Green11-8",2025
2024-11-08,"nc",FALSE,"BYU","UC Riverside","UC RiversideBYU11-8",2025
2024-11-08,"nond1",FALSE,"Eastern Michigan","Siena Heights","Siena HeightsEastern Michigan11-8",2025
2024-11-08,"nond1",FALSE,"Valparaiso","Concordia (MI)","Concordia (MI)Valparaiso11-8",2025
2024-11-08,"nond1",FALSE,"Denver","Western Colo.","Western Colo.Denver11-8",2025
2024-11-08,"nc",TRUE,"Princeton","Duquesne","DuquesnePrinceton11-8",2025
2024-11-09,"nond1",FALSE,"Le Moyne","SUNY Poly","SUNY PolyLe Moyne11-9",2025
2024-11-09,"nc",FALSE,"Merrimack","Vermont","VermontMerrimack11-9",2025
2024-11-09,"nc",FALSE,"Kentucky","Bucknell","BucknellKentucky11-9",2025
2024-11-09,"nc",FALSE,"Bellarmine","VMI","VMIBellarmine11-9",2025
2024-11-09,"nc",FALSE,"Miami OH","Wright St.","Wright St.Miami OH11-9",2025
2024-11-09,"nc",FALSE,"San Francisco","Boise St.","Boise St.San Francisco11-9",2025
2024-11-09,"nc",TRUE,"Baylor","Arkansas","ArkansasBaylor11-9",2025
2024-11-09,"nc",FALSE,"East Carolina","Coastal Carolina","Coastal CarolinaEast Carolina11-9",2025
2024-11-09,"nc",FALSE,"Connecticut","New Hampshire","New HampshireConnecticut11-9",2025
2024-11-09,"nc",FALSE,"Abilene Christian","Middle Tennessee","Middle TennesseeAbilene Christian11-9",2025
2024-11-09,"nc",FALSE,"Lipscomb","Wofford","WoffordLipscomb11-9",2025
2024-11-09,"nond1",FALSE,"Elon","Bluefield Univ.","Bluefield Univ.Elon11-9",2025
2024-11-09,"nc",FALSE,"Louisville","Tennessee","TennesseeLouisville11-9",2025
2024-11-09,"nond1",FALSE,"Mercyhurst","Houghton","HoughtonMercyhurst11-9",2025
2024-11-09,"nond1",FALSE,"Xavier (LA)","Alcorn St.","Alcorn St.Xavier (LA)11-9",2025
2024-11-09,"nond1",FALSE,"LIU Brooklyn","Pratt","PrattLIU11-9",2025
2024-11-09,"nc",FALSE,"Portland","UC Santa Barbara","UC Santa BarbaraPortland11-9",2025
2024-11-09,"nc",FALSE,"Utah St.","Charlotte","CharlotteUtah St.11-9",2025
2024-11-09,"nond1",FALSE,"Nicholls St.","MUW","MUWNicholls St.11-9",2025
2024-11-09,"nc",FALSE,"Utah Valley","UTEP","UTEPUtah Valley11-9",2025
2024-11-09,"nc",FALSE,"St. John's","Quinnipiac","QuinnipiacSt. John's11-9",2025
2024-11-09,"nc",FALSE,"Tulsa","Arkansas Pine Bluff","Arkansas Pine BluffTulsa11-9",2025
2024-11-09,"nc",FALSE,"UC San Diego","Pepperdine","PepperdineUC San Diego11-9",2025
2024-11-09,"nc",FALSE,"Utah Tech","New Mexico St.","New Mexico St.Utah Tech11-9",2025
2024-11-09,"nc",FALSE,"Providence","Stonehill","StonehillProvidence11-9",2025
2024-11-09,"nc",FALSE,"High Point","Jackson St.","Jackson St.High Point11-9",2025
2024-11-09,"nc",TRUE,"Houston","Auburn","AuburnHouston11-9",2025
2024-11-09,"nc",FALSE,"Chicago St.","Youngstown St.","Youngstown St.Chicago St.11-9",2025
2024-11-09,"nc",FALSE,"La Salle","Lafayette","LafayetteLa Salle11-9",2025
2024-11-09,"nond1",FALSE,"Loyola MD","Lancaster Bible","Lancaster BibleLoyola MD11-9",2025
2024-11-09,"nc",FALSE,"Seattle","Liberty","LibertySeattle11-9",2025
2024-11-09,"nc",FALSE,"Dartmouth","Sacred Heart","Sacred HeartDartmouth11-9",2025
2024-11-09,"nc",FALSE,"Arizona","Old Dominion","Old DominionArizona11-9",2025
2024-11-09,"nond1",FALSE,"Evansville","Brescia","BresciaEvansville11-9",2025
2024-11-09,"nond1",FALSE,"Wagner","Manor","ManorWagner11-9",2025
2024-11-09,"nc",FALSE,"New Orleans","Troy","TroyNew Orleans11-9",2025
2024-11-09,"nc",FALSE,"Marshall","Toledo","ToledoMarshall11-9",2025
2024-11-09,"nc",FALSE,"Wichita St.","Montana St.","Montana St.Wichita St.11-9",2025
2024-11-09,"nc",FALSE,"UNLV","Memphis","MemphisUNLV11-9",2025
2024-11-09,"nc",FALSE,"Tarleton St.","Sam Houston St.","Sam Houston St.Tarleton St.11-9",2025
2024-11-09,"nc",TRUE,"Rice","Florida St.","Florida St.Rice11-9",2025
2024-11-09,"nc",FALSE,"Nebraska","Bethune Cookman","Bethune CookmanNebraska11-9",2025
2024-11-09,"nc",FALSE,"Norfolk St.","James Madison","James MadisonNorfolk St.11-9",2025
2024-11-09,"nc",FALSE,"Ohio","UNC Asheville","UNC AshevilleOhio11-9",2025
2024-11-09,"nc",FALSE,"UT Arlington","Louisiana Tech","Louisiana TechUT Arlington11-9",2025
2024-11-09,"nc",FALSE,"Nevada","Washington","WashingtonNevada11-9",2025
2024-11-09,"nc",FALSE,"Canisius","St. Bonaventure","St. BonaventureCanisius11-9",2025
2024-11-09,"nc",FALSE,"Richmond","Marist","MaristRichmond11-9",2025
2024-11-09,"nc",FALSE,"Coppin St.","Rider","RiderCoppin St.11-9",2025
2024-11-09,"nc",FALSE,"Southern Utah","FIU","FIUSouthern Utah11-9",2025
2024-11-09,"nc",FALSE,"Longwood","Morgan St.","Morgan St.Longwood11-9",2025
2024-11-09,"nc",FALSE,"Minnesota","Nebraska Omaha","Nebraska OmahaMinnesota11-9",2025
2024-11-09,"nc",FALSE,"Georgetown","Fairfield","FairfieldGeorgetown11-9",2025
2024-11-09,"nc",FALSE,"Dayton","Northwestern","NorthwesternDayton11-9",2025
2024-11-09,"nond1",FALSE,"Albany","SUNY Oneonta","SUNY OneontaAlbany11-9",2025
2024-11-09,"nc",FALSE,"Winthrop","Little Rock","Little RockWinthrop11-9",2025
2024-11-09,"nc",FALSE,"Grand Canyon","Western Kentucky","Western KentuckyGrand Canyon11-9",2025
2024-11-09,"nc",FALSE,"Cal Baptist","Kennesaw St.","Kennesaw St.Cal Baptist11-9",2025
2024-11-09,"nc",FALSE,"Seton Hall","Fordham","FordhamSeton Hall11-9",2025
2024-11-09,"nc",FALSE,"Kansas St.","Cleveland St.","Cleveland St.Kansas St.11-9",2025
2024-11-09,"nc",FALSE,"Columbia","Delaware St.","Delaware St.Columbia11-9",2025
2024-11-09,"nond1",FALSE,"Maryland Eastern Shore","Penn St.-Schuylkill","Penn St.-SchuylkillMaryland Eastern Shore11-9",2025
2024-11-09,"nc",FALSE,"Drexel","Colgate","ColgateDrexel11-9",2025
2024-11-10,"nc",FALSE,"Creighton","Fairleigh Dickinson","Fairleigh DickinsonCreighton11-10",2025
2024-11-10,"nc",FALSE,"Drake","Stephen F. Austin","Stephen F. AustinDrake11-10",2025
2024-11-10,"nc",FALSE,"American","Harvard","HarvardAmerican11-10",2025
2024-11-10,"nc",FALSE,"LSU","Alabama St.","Alabama St.LSU11-10",2025
2024-11-10,"nc",FALSE,"Campbell","St. Francis PA","Saint FrancisCampbell11-10",2025
2024-11-10,"nc",FALSE,"Georgia","Texas Southern","Texas SouthernGeorgia11-10",2025
2024-11-10,"nc",FALSE,"Northeastern","Princeton","PrincetonNortheastern11-10",2025
2024-11-10,"nc",FALSE,"Brown","Maine","MaineBrown11-10",2025
2024-11-10,"nc",FALSE,"Indiana","Eastern Illinois","Eastern IllinoisIndiana11-10",2025
2024-11-10,"nc",FALSE,"Oklahoma St.","St. Thomas","St. ThomasOklahoma St.11-10",2025
2024-11-10,"nc",FALSE,"Georgia Tech","North Florida","North FloridaGeorgia Tech11-10",2025
2024-11-10,"nc",FALSE,"UAB","Southeastern Louisiana","Southeastern LouisianaUAB11-10",2025
2024-11-10,"nc",FALSE,"Miami FL","Binghamton","BinghamtonMiami FL11-10",2025
2024-11-10,"nc",FALSE,"Wisconsin","Appalachian St.","Appalachian St.Wisconsin11-10",2025
2024-11-10,"nond1",FALSE,"Robert Morris","Chatham","ChathamRobert Morris11-10",2025
2024-11-10,"nc",TRUE,"Wake Forest","Michigan","MichiganWake Forest11-10",2025
2024-11-10,"nc",FALSE,"Hawaii","San Jose St.","San Jose St.Hawaii11-10",2025
2024-11-10,"nc",FALSE,"Wyoming","Tennessee St.","Tennessee St.Wyoming11-10",2025
2024-11-10,"nc",FALSE,"Northern Iowa","UC Irvine","UC IrvineNorthern Iowa11-10",2025
2024-11-10,"nc",FALSE,"Gonzaga","Arizona St.","Arizona St.Gonzaga11-10",2025
2024-11-10,"nond1",FALSE,"Saint Louis","Avila","AvilaSaint Louis11-10",2025
2024-11-10,"nc",FALSE,"Detroit","Niagara","NiagaraDetroit Mercy11-10",2025
2024-11-10,"nond1",FALSE,"South Dakota","Mt. Marty","Mt. MartySouth Dakota11-10",2025
2024-11-10,"nond1",FALSE,"UT Rio Grande Valley","Champion Chris.","Champion Chris.UT Rio Grande Valley11-10",2025
2024-11-10,"nond1",FALSE,"Cal Poly","Menlo","MenloCal Poly11-10",2025
2024-11-10,"nond1",TRUE,"Pacific","LIFE Pacific","LIFE PacificPacific11-10",2025
2024-11-10,"nc",FALSE,"Vanderbilt","Southeast Missouri St.","Southeast Missouri St.Vanderbilt11-10",2025
2024-11-10,"nond1",FALSE,"Loyola Chicago","Eureka","EurekaLoyola Chicago11-10",2025
2024-11-10,"nond1",FALSE,"Montana","Northwest Indian","Northwest IndianMontana11-10",2025
2024-11-11,"nond1",FALSE,"Georgia Southern","Augusta","AugustaGeorgia Southern11-11",2025
2024-11-11,"nond1",FALSE,"Central Connecticut","VTSU-Johnson","VTSU-JohnsonCentral Connecticut11-11",2025
2024-11-11,"nc",FALSE,"Pittsburgh","Gardner Webb","Gardner WebbPittsburgh11-11",2025
2024-11-11,"nc",FALSE,"Furman","Jacksonville","JacksonvilleFurman11-11",2025
2024-11-11,"nc",FALSE,"Rutgers","Saint Peter's","Saint Peter'sRutgers11-11",2025
2024-11-11,"nc",FALSE,"Marquette","Central Michigan","Central MichiganMarquette11-11",2025
2024-11-11,"nond1",TRUE,"San Jose St.","LIFE Pacific","LIFE PacificSan Jose St.11-11",2025
2024-11-11,"nc",FALSE,"North Alabama","Tennessee Martin","Tennessee MartinNorth Alabama11-11",2025
2024-11-11,"nc",FALSE,"Marshall","Southern Indiana","Southern IndianaMarshall11-11",2025
2024-11-11,"nc",FALSE,"Tulane","Alcorn St.","Alcorn St.Tulane11-11",2025
2024-11-11,"nc",FALSE,"Notre Dame","Buffalo","BuffaloNotre Dame11-11",2025
2024-11-11,"nc",FALSE,"Virginia Tech","Winthrop","WinthropVirginia Tech11-11",2025
2024-11-11,"nond1",FALSE,"South Carolina St.","Voorhees","VoorheesSouth Carolina St.11-11",2025
2024-11-11,"nc",FALSE,"Oklahoma","Northwestern St.","Northwestern St.Oklahoma11-11",2025
2024-11-11,"nond1",FALSE,"UMBC","Valley Forge","Valley ForgeUMBC11-11",2025
2024-11-11,"nc",FALSE,"Purdue","Yale","YalePurdue11-11",2025
2024-11-11,"nc",FALSE,"Maryland","Florida A&M","Florida A&MMaryland11-11",2025
2024-11-11,"nc",FALSE,"Austin Peay","Chattanooga","ChattanoogaAustin Peay11-11",2025
2024-11-11,"nc",FALSE,"Hawaii","Pacific","PacificHawaii11-11",2025
2024-11-11,"nond1",FALSE,"Idaho St.","Southern Oregon","Southern OregonIdaho St.11-11",2025
2024-11-11,"nc",FALSE,"Texas A&M","Lamar","LamarTexas A&M11-11",2025
2024-11-11,"nc",FALSE,"Missouri","Eastern Washington","Eastern WashingtonMissouri11-11",2025
2024-11-11,"nc",FALSE,"Ohio St.","Youngstown St.","Youngstown St.Ohio St.11-11",2025
2024-11-11,"nc",FALSE,"The Citadel","Stetson","StetsonThe Citadel11-11",2025
2024-11-11,"nc",FALSE,"Florida","Grambling St.","Grambling St.Florida11-11",2025
2024-11-11,"nc",FALSE,"UCLA","Boston University","Boston UniversityUCLA11-11",2025
2024-11-11,"nc",FALSE,"Washington St.","Idaho","IdahoWashington St.11-11",2025
2024-11-11,"nc",FALSE,"Virginia","Coppin St.","Coppin St.Virginia11-11",2025
2024-11-11,"nond1",FALSE,"Missouri St.","Missouri Southern","Missouri SouthernMissouri St.11-11",2025
2024-11-11,"nond1",FALSE,"Alabama A&M","Arkansas Baptist","Arkansas BaptistAlabama A&M11-11",2025
2024-11-11,"nc",FALSE,"SMU","UNC Greensboro","UNC GreensboroSMU11-11",2025
2024-11-11,"nc",FALSE,"Iowa St.","UMKC","UMKCIowa St.11-11",2025
2024-11-11,"nc",FALSE,"Alabama","McNeese St.","McNeese St.Alabama11-11",2025
2024-11-11,"nond1",FALSE,"Montana St.","Northwest Indian","Northwest IndianMontana St.11-11",2025
2024-11-11,"nc",FALSE,"Butler","Western Michigan","Western MichiganButler11-11",2025
2024-11-11,"nc",FALSE,"Air Force","LIU Brooklyn","LIUAir Force11-11",2025
2024-11-11,"nc",FALSE,"Cal St. Bakersfield","North Dakota St.","North Dakota St.Cal St. Bakersfield11-11",2025
2024-11-11,"nond1",FALSE,"Howard","Dillard","DillardHoward11-11",2025
2024-11-11,"nond1",FALSE,"Charleston Southern","Morris","MorrisCharleston Southern11-11",2025
2024-11-11,"nc",FALSE,"DePaul","Mercer","MercerDePaul11-11",2025
2024-11-11,"nc",FALSE,"George Mason","Stony Brook","Stony BrookGeorge Mason11-11",2025
2024-11-11,"nond1",FALSE,"Bowling Green","Taylor (IN)","Taylor (IN)Bowling Green11-11",2025
2024-11-12,"nond1",FALSE,"Oregon St.","Western Oregon","Western OregonOregon St.11-12",2025
2024-11-12,"nond1",FALSE,"Western Kentucky","Camp. Harrodsburg","Camp. HarrodsburgWestern Kentucky11-12",2025
2024-11-12,"nc",FALSE,"La Salle","Cornell","CornellLa Salle11-12",2025
2024-11-12,"nc",FALSE,"South Carolina","Towson","TowsonSouth Carolina11-12",2025
2024-11-12,"nond1",FALSE,"Stephen F. Austin","LeTourneau","LeTourneauStephen F. Austin11-12",2025
2024-11-12,"nc",FALSE,"Indiana St.","SIU Edwardsville","SIU EdwardsvilleIndiana St.11-12",2025
2024-11-12,"nond1",FALSE,"Boise St.","Corban","CorbanBoise St.11-12",2025
2024-11-12,"nond1",FALSE,"Samford","Rhodes","RhodesSamford11-12",2025
2024-11-12,"nond1",FALSE,"James Madison","Mary Baldwin","Mary BaldwinJames Madison11-12",2025
2024-11-12,"nond1",FALSE,"Southern Utah","Bethesda (CA)","Bethesda (CA)Southern Utah11-12",2025
2024-11-12,"nc",FALSE,"Oregon","Portland","PortlandOregon11-12",2025
2024-11-12,"nond1",FALSE,"Rhode Island","Franklin Pierce","Franklin PierceRhode Island11-12",2025
2024-11-12,"nond1",FALSE,"East Carolina","Mount Olive","Mount OliveEast Carolina11-12",2025
2024-11-12,"nond1",FALSE,"Abilene Christian","McMurry","McMurryAbilene Christian11-12",2025
2024-11-12,"nc",FALSE,"Iowa","South Dakota","South DakotaIowa11-12",2025
2024-11-12,"nond1",TRUE,"North Dakota","Dickinson St.","Dickinson St.North Dakota11-12",2025
2024-11-12,"nond1",FALSE,"Army","Mt. St. Mary (NY)","Mt. St. Mary (NY)Army11-12",2025
2024-11-12,"nc",FALSE,"Incarnate Word","Prairie View A&M","Prairie View A&MIncarnate Word11-12",2025
2024-11-12,"nc",FALSE,"TCU","Texas St.","Texas St.TCU11-12",2025
2024-11-12,"nond1",FALSE,"UC Davis","Menlo","MenloUC Davis11-12",2025
2024-11-12,"nc",FALSE,"Texas","Chicago St.","Chicago St.Texas11-12",2025
2024-11-12,"nond1",FALSE,"IUPUI","Goshen","GoshenIU Indy11-12",2025
2024-11-12,"nond1",FALSE,"San Diego St.","Occidental","OccidentalSan Diego St.11-12",2025
2024-11-12,"nc",FALSE,"William & Mary","Norfolk St.","Norfolk St.William & Mary11-12",2025
2024-11-12,"nc",FALSE,"Stanford","Northern Arizona","Northern ArizonaStanford11-12",2025
2024-11-12,"nc",FALSE,"Providence","Hampton","HamptonProvidence11-12",2025
2024-11-12,"nc",FALSE,"Clemson","Eastern Kentucky","Eastern KentuckyClemson11-12",2025
2024-11-12,"nc",FALSE,"Arkansas St.","Little Rock","Little RockArkansas St.11-12",2025
2024-11-12,"nc",FALSE,"Bradley","UTSA","UTSABradley11-12",2025
