team,adj_o,adj_d,barthag,tempo,rating,off_efg,def_efg,off_to,def_to,off_or,def_or,off_ftr,def_ftr,wab,sos,snapshot_date
Texas St.,108.8,110.8,.4489,67.1,-2.00,50.9,50.6,18.1,16.2,33.5,29.7,39.0,41.0,-5.6,.4021,2025-01-26
Sam Houston St.,111.2,113.2,.4478,69.3,-2.00,50.2,54.5,17.9,17.4,32.3,34.0,34.2,35.4,-8.0,.5233,2025-01-26
Southern Illinois,104.4,106.4,.4455,69.2,-2.00,50.1,53.0,18.6,16.9,31.1,29.1,34.0,35.2,-7.8,.5026,2025-01-26
South Florida,104.7,106.7,.4455,69.1,-2.00,52.2,49.9,17.2,17.9,27.6,31.8,32.4,34.8,-6.2,.4921,2025-01-26
Seton Hall,99.7,101.6,.4451,64.9,-1.90,46.2,53.5,19.6,20.8,33.4,28.3,35.4,39.2,-7.5,.6845,2025-01-26
Longwood,105.0,107.0,.4450,69.5,-2.00,50.3,53.9,17.7,21.7,33.0,30.4,46.2,39.5,-2.9,.3621,2025-01-26
UNC Asheville,109.1,111.3,.4408,68.6,-2.20,51.6,53.3,14.8,18.0,31.2,34.1,34.7,40.8,-2.8,.3571,2025-01-26
Cleveland St.,101.5,103.7,.4388,66.8,-2.20,49.0,51.3,18.3,23.4,35.4,34.1,32.3,37.5,-2.7,.377,2025-01-26
Lamar,101.4,103.7,.4376,66.7,-2.30,47.4,48.5,19.2,17.6,34.4,33.4,28.5,34.8,-5.0,.4342,2025-01-26
William & Mary,109.8,112.3,.4371,72.9,-2.50,55.5,52.3,18.2,16.7,27.5,30.1,35.2,37.0,-5.0,.391,2025-01-26
Pepperdine,103.4,105.8,.4368,70.0,-2.40,48.8,50.1,17.4,16.3,27.5,29.2,31.4,28.2,-7.1,.5322,2025-01-26
Toledo,110.2,112.7,.4354,70.4,-2.50,50.1,54.5,14.6,16.1,28.8,32.6,34.6,26.1,-3.6,.4396,2025-01-26
Little Rock,96.3,98.9,.4240,68.1,-2.60,48.4,43.8,21.0,20.3,30.1,34.9,29.1,39.7,-3.7,.3141,2025-01-26
Columbia,109.5,112.5,.4214,70.4,-3.00,56.4,53.3,16.7,17.2,28.0,30.6,30.6,24.8,-3.9,.3595,2025-01-26
Central Michigan,101.2,104.0,.4212,68.3,-2.80,47.3,52.8,18.8,18.0,32.1,28.1,29.6,33.5,-5.7,.3924,2025-01-26
Southern,98.3,101.1,.4195,70.0,-2.80,46.4,51.1,19.1,21.2,33.5,30.4,34.8,43.5,-3.5,.3192,2025-01-26
UT Rio Grande Valley,106.5,109.6,.4179,70.1,-3.10,51.8,52.3,19.0,18.3,32.7,33.5,25.0,31.4,-4.4,.3864,2025-01-26
Rice,103.6,106.6,.4169,66.5,-3.00,48.5,46.3,19.0,15.2,34.4,29.2,45.2,36.2,-5.5,.4357,2025-01-26
UT Arlington,107.2,110.6,.4127,69.1,-3.40,51.6,50.1,19.5,17.1,33.6,31.9,36.0,40.0,-7.8,.4272,2025-01-26
Central Connecticut,99.7,102.9,.4120,65.5,-3.20,51.1,48.5,16.9,17.4,27.1,25.9,25.7,20.0,-4.0,.2395,2025-01-26
Portland St.,101.9,105.2,.4106,69.5,-3.30,51.0,49.9,19.1,19.7,34.4,31.4,36.0,35.2,-4.7,.3543,2025-01-26
Massachusetts,102.2,105.6,.4078,72.7,-3.40,46.2,48.1,16.0,17.8,33.3,31.7,38.2,40.2,-7.4,.5032,2025-01-26
Hawaii,103.9,107.4,.4064,66.4,-3.50,51.6,48.1,20.4,13.2,33.0,26.2,44.2,34.4,-5.3,.4257,2025-01-26
Delaware,109.2,113.0,.4009,71.5,-3.80,54.3,51.0,16.3,15.4,21.4,33.2,32.8,32.8,-7.0,.3977,2025-01-26
Drexel,100.9,104.5,.3998,64.3,-3.60,51.3,46.7,19.0,14.4,33.6,28.6,23.1,27.5,-7.0,.3608,2025-01-26
Brown,104.7,108.4,.3992,66.1,-3.70,51.4,50.3,17.8,15.9,31.9,32.0,27.5,28.7,-4.7,.3934,2025-01-26
Montana,105.5,109.4,.3966,69.0,-3.90,52.3,53.5,16.7,16.0,22.9,31.0,33.9,31.5,-3.5,.4246,2025-01-26
UTSA,107.8,111.8,.3963,71.6,-4.00,50.0,54.4,16.2,20.3,26.7,36.0,29.2,42.9,-5.9,.4879,2025-01-26
Youngstown St.,96.9,100.7,.3921,70.0,-3.80,47.7,46.9,18.0,18.2,28.0,31.1,35.7,37.5,-6.2,.3631,2025-01-26
Eastern Kentucky,107.1,111.3,.3907,69.4,-4.20,47.4,53.4,14.6,18.8,33.2,34.6,26.9,31.8,-7.2,.3824,2025-01-26
Towson,101.9,105.9,.3895,64.2,-4.00,45.3,49.9,14.9,16.4,34.7,27.8,29.9,32.4,-5.1,.428,2025-01-26
Robert Morris,101.4,105.9,.3785,69.5,-4.50,48.4,51.4,19.1,19.4,34.3,28.2,40.0,31.7,-4.2,.3709,2025-01-26
Northern Arizona,105.0,109.7,.3763,67.9,-4.70,50.0,51.9,15.5,13.8,32.7,24.7,29.2,35.1,-5.9,.3352,2025-01-26
Maine,99.1,103.7,.3705,67.8,-4.60,51.8,51.2,16.3,22.5,22.3,32.6,27.5,31.4,-5.2,.3016,2025-01-26
Colgate,103.4,108.3,.3703,67.7,-4.90,53.3,51.9,17.1,16.5,23.6,27.6,23.1,26.7,-8.5,.3477,2025-01-26
Idaho,108.6,113.8,.3692,67.0,-5.20,52.6,53.6,18.1,16.1,29.0,33.1,31.5,37.7,-8.5,.4023,2025-01-26
UMKC,101.1,106.0,.3686,65.7,-4.90,48.2,51.6,18.9,17.2,31.1,29.6,31.6,37.2,-8.3,.4043,2025-01-26
Valparaiso,105.4,110.6,.3651,69.7,-5.20,47.1,53.5,15.1,17.9,28.6,29.3,37.8,39.2,-6.8,.4818,2025-01-26
UMass Lowell,108.7,114.2,.3619,70.8,-5.50,53.5,49.8,17.6,14.4,24.8,31.8,37.0,26.2,-4.3,.3011,2025-01-26
Fordham,102.7,108.0,.3608,71.3,-5.30,48.2,52.6,19.0,18.2,30.2,29.9,34.4,35.9,-6.9,.5111,2025-01-26
Gardner Webb,102.1,107.4,.3593,70.5,-5.30,52.0,50.4,21.8,14.8,33.7,30.5,35.8,36.2,-8.3,.4222,2025-01-26
Idaho St.,102.7,108.0,.3582,66.1,-5.30,46.6,52.2,18.5,17.9,40.5,27.8,35.7,35.7,-6.7,.376,2025-01-26
Cal Poly,106.3,112.0,.3532,75.0,-5.70,53.2,53.9,22.4,18.5,28.5,34.2,27.2,33.7,-8.8,.4761,2025-01-26
Abilene Christian,97.5,102.8,.3512,69.1,-5.30,45.9,53.4,21.2,23.1,29.6,29.2,38.6,54.8,-7.7,.4227,2025-01-26
Winthrop,104.4,110.1,.3503,73.4,-5.70,51.1,51.6,17.5,20.0,30.8,33.6,51.4,40.5,-5.5,.3661,2025-01-26
Marist,97.6,103.2,.3458,65.1,-5.60,52.4,46.4,18.4,17.6,28.1,25.9,22.8,30.5,-1.8,.2612,2025-01-26
SIU Edwardsville,99.9,105.6,.3452,66.4,-5.70,48.6,48.9,16.9,17.7,30.7,29.0,31.9,34.7,-4.4,.2972,2025-01-26
Queens,102.8,108.8,.3433,70.4,-6.00,51.0,52.2,19.2,16.2,32.0,29.5,30.9,32.2,-5.2,.3752,2025-01-26
Northwestern St.,100.9,106.8,.3413,64.9,-5.90,47.6,51.5,19.2,16.8,32.4,31.0,30.7,31.2,-5.6,.4701,2025-01-26
Richmond,100.6,106.6,.3381,66.3,-6.00,46.8,51.2,14.9,15.6,18.6,25.3,35.0,40.0,-9.6,.5102,2025-01-26
Eastern Washington,103.1,109.3,.3380,68.1,-6.20,50.7,54.3,19.1,18.9,28.5,33.9,29.8,39.5,-10.7,.4393,2025-01-26
Indiana St.,105.7,112.1,.3375,74.3,-6.40,54.3,54.7,21.2,16.6,26.4,27.4,35.2,39.3,-8.3,.4743,2025-01-26
South Carolina St.,100.1,106.1,.3372,69.5,-6.00,49.0,52.2,19.2,21.4,32.0,31.1,42.7,50.9,-7.8,.2836,2025-01-26
South Dakota,111.3,118.2,.3345,74.7,-6.90,50.9,55.8,13.6,16.9,32.0,37.1,46.7,34.4,-6.5,.4084,2025-01-26
Missouri St.,102.6,109.0,.3326,64.5,-6.40,50.1,55.6,19.6,19.1,32.5,29.4,36.7,39.6,-10.2,.4952,2025-01-26
Campbell,99.2,105.7,.3268,67.3,-6.50,49.3,52.4,15.9,18.8,23.0,28.3,31.8,30.2,-7.7,.3649,2025-01-26
American,103.0,109.7,.3255,64.6,-6.70,52.0,53.3,17.2,16.8,23.8,28.2,31.5,37.2,-5.9,.3072,2025-01-26
UC Davis,94.7,101.0,.3237,69.3,-6.30,45.3,48.1,20.5,22.7,28.3,35.1,44.1,41.4,-4.8,.4385,2025-01-26
Fresno St.,99.5,106.1,.3234,73.5,-6.60,46.3,53.2,17.1,18.3,24.7,33.2,37.2,24.6,-8.9,.5989,2025-01-26
Tennessee Martin,101.9,108.9,.3171,67.8,-7.00,47.0,51.9,19.3,19.0,33.8,31.1,33.3,34.8,-9.2,.2974,2025-01-26
Sacred Heart,105.7,113.0,.3163,70.6,-7.30,51.7,54.2,18.2,18.2,31.1,28.2,27.9,29.2,-9.5,.3092,2025-01-26
Tulsa,101.4,108.5,.3150,67.7,-7.10,49.1,49.4,17.3,15.3,30.2,31.0,36.1,32.5,-8.5,.4496,2025-01-26
North Florida,110.4,118.4,.3086,72.9,-8.00,53.2,55.0,14.0,14.7,27.6,34.5,25.5,35.1,-6.5,.3911,2025-01-26
Southeast Missouri St.,98.9,106.2,.3056,69.7,-7.30,49.1,49.2,15.5,18.8,24.4,29.7,28.9,44.8,-7.4,.297,2025-01-26
North Dakota,108.4,116.6,.3023,70.0,-8.20,48.2,58.4,16.3,15.1,35.5,28.3,33.9,32.3,-10.8,.4507,2025-01-26
Bethune Cookman,95.5,102.8,.3005,69.9,-7.30,46.3,49.1,19.2,17.9,26.4,32.4,32.7,33.8,-6.7,.3836,2025-01-26
Morehead St.,100.2,108.0,.2964,65.5,-7.80,47.2,49.3,18.7,13.8,31.1,25.2,38.8,34.2,-4.7,.311,2025-01-26
Houston Christian,101.0,108.9,.2962,66.9,-7.90,48.2,53.9,18.5,18.3,27.5,31.3,32.6,28.2,-6.9,.4322,2025-01-26
East Texas A&M,97.7,105.4,.2957,69.0,-7.70,48.3,55.3,23.7,19.9,28.9,32.5,29.2,38.6,-13.3,.4767,2025-01-26
Mercer,100.6,108.5,.2951,71.9,-7.90,49.8,52.2,16.5,18.1,28.1,29.9,30.4,35.0,-8.0,.3885,2025-01-26
FIU,96.8,104.5,.2938,70.3,-7.70,47.8,51.9,20.2,21.0,32.0,29.3,36.1,39.9,-10.6,.4698,2025-01-26
Southern Utah,100.2,108.2,.2927,70.0,-8.00,48.6,49.4,21.4,15.0,28.9,34.2,36.0,30.3,-7.0,.4208,2025-01-26
Ball St.,103.7,112.0,.2924,68.0,-8.30,52.1,51.3,16.6,13.9,24.1,29.2,47.1,34.4,-7.9,.324,2025-01-26
Hampton,101.0,109.1,.2920,66.3,-8.10,45.6,54.6,16.1,18.8,33.5,29.8,31.9,46.0,-7.9,.3899,2025-01-26
Georgia Southern,99.5,107.5,.2910,71.7,-8.00,49.6,50.6,19.5,19.5,32.0,33.7,28.7,45.4,-6.6,.3791,2025-01-26
Cal St. Bakersfield,104.6,113.2,.2877,66.9,-8.60,48.6,53.5,19.1,18.7,35.5,29.1,36.4,52.0,-7.8,.4185,2025-01-26
Dartmouth,100.3,108.6,.2867,72.2,-8.30,49.2,52.4,16.0,15.1,22.6,25.9,32.3,25.1,-7.0,.3622,2025-01-26
Evansville,95.4,103.3,.2849,67.9,-7.90,48.4,50.0,18.4,17.9,21.0,30.6,28.8,35.6,-9.8,.5091,2025-01-26
Vermont,96.0,104.0,.2841,64.0,-8.00,46.6,49.8,17.9,17.3,25.2,27.8,29.9,27.4,-6.7,.3179,2025-01-26
Weber St.,104.7,113.5,.2840,66.0,-8.80,50.4,54.0,18.0,16.4,28.0,32.7,36.0,39.1,-9.4,.4012,2025-01-26
Tennessee St.,100.1,108.6,.2827,72.7,-8.50,50.3,49.5,21.4,17.5,33.3,31.5,40.0,40.8,-9.8,.28,2025-01-26
Charlotte,103.1,111.8,.2809,66.2,-8.70,47.2,52.1,14.6,14.5,25.3,30.3,45.7,34.7,-9.1,.4707,2025-01-26
Saint Peter's,93.6,101.9,.2720,63.7,-8.30,45.1,46.1,22.6,18.1,37.2,30.7,32.2,43.5,-7.1,.303,2025-01-26
Stephen F. Austin,90.0,98.2,.2680,67.2,-8.20,45.0,46.8,25.1,21.2,36.0,33.4,37.8,38.7,-8.1,.4193,2025-01-26
Tennessee Tech,102.5,112.0,.2657,68.7,-9.50,50.6,49.4,17.7,15.0,25.8,35.1,28.2,22.5,-7.8,.3074,2025-01-26
UMBC,106.0,115.8,.2654,71.9,-9.80,54.9,52.4,16.2,17.9,20.5,33.5,33.3,28.2,-7.6,.2982,2025-01-26
Army,101.3,111.0,.2599,68.7,-9.70,50.9,53.0,15.1,15.5,25.1,27.4,24.8,25.6,-6.8,.2902,2025-01-26
Siena,100.1,109.6,.2595,66.3,-9.50,49.8,52.4,18.9,18.0,29.1,29.1,36.3,31.4,-8.2,.3379,2025-01-26
Presbyterian,103.0,112.9,.2577,65.1,-9.90,51.2,53.1,17.6,16.7,30.8,31.7,33.0,37.6,-10.1,.3825,2025-01-26
San Diego,97.7,107.1,.2561,71.1,-9.40,45.5,51.6,19.6,18.7,30.2,32.5,27.8,45.4,-12.7,.5065,2025-01-26
Iona,95.9,105.4,.2522,70.4,-9.50,45.5,53.4,22.4,24.5,40.3,30.7,30.8,39.4,-9.8,.3195,2025-01-26
Navy,101.3,111.4,.2520,67.9,-10.10,47.6,51.7,16.9,16.8,32.4,27.7,31.2,35.9,-12.2,.281,2025-01-26
Bowling Green,101.5,111.6,.2511,70.7,-10.10,50.1,53.6,17.1,18.1,26.0,29.9,34.5,31.4,-9.6,.3424,2025-01-26
Bucknell,96.4,106.1,.2498,68.7,-9.70,50.4,50.3,19.3,18.1,24.9,31.2,36.2,33.6,-8.8,.3308,2025-01-26
Incarnate Word,105.9,116.6,.2491,66.4,-10.70,52.2,54.5,17.8,17.5,32.4,31.3,26.2,39.0,-8.3,.3609,2025-01-26
Howard,108.0,119.0,.2480,69.8,-11.00,55.0,55.8,20.9,15.8,26.6,33.0,32.0,37.7,-6.3,.3127,2025-01-26
Southern Miss,98.5,108.7,.2443,71.0,-10.20,48.4,50.3,20.5,15.8,31.5,29.6,33.6,34.6,-7.8,.4163,2025-01-26
Albany,102.3,112.9,.2431,68.9,-10.60,48.9,56.0,15.7,19.9,31.1,28.1,30.7,37.6,-8.9,.2988,2025-01-26
Northern Kentucky,96.1,106.2,.2406,65.5,-10.10,47.5,52.6,18.9,20.8,31.3,33.0,32.1,26.6,-8.4,.4077,2025-01-26
Stonehill,100.1,110.8,.2379,66.0,-10.70,51.3,50.0,17.7,16.8,24.2,30.2,30.9,36.0,-8.3,.2849,2025-01-26
Air Force,99.5,110.1,.2377,64.8,-10.60,52.3,53.8,20.9,16.8,24.0,29.7,39.2,34.4,-12.7,.592,2025-01-26
Monmouth,99.6,110.3,.2362,68.7,-10.70,45.3,51.5,17.4,17.1,29.9,33.6,35.2,40.4,-11.6,.4272,2025-01-26
Manhattan,106.0,117.5,.2334,68.9,-11.50,50.4,51.0,17.4,14.8,32.1,33.0,30.9,28.2,-6.7,.2981,2025-01-26
Alabama St.,103.1,114.3,.2331,69.1,-11.20,48.1,52.8,14.0,17.5,27.9,32.2,31.7,41.3,-6.9,.3406,2025-01-26
Charleston Southern,98.3,109.1,.2305,69.3,-10.80,47.5,53.3,19.3,13.6,30.4,27.9,44.5,33.6,-11.4,.4392,2025-01-26
Pacific,100.4,111.6,.2286,67.7,-11.20,47.5,53.1,18.6,15.5,28.7,29.2,32.3,37.6,-11.7,.5148,2025-01-26
Utah Tech,101.1,112.5,.2283,68.5,-11.40,47.9,54.0,17.3,18.3,25.9,36.1,34.3,36.9,-9.7,.4583,2025-01-26
Penn,102.0,113.4,.2276,67.1,-11.40,48.7,51.3,17.7,14.2,27.8,33.3,31.1,24.2,-7.5,.4568,2025-01-26
Lehigh,99.2,110.4,.2260,68.4,-11.20,50.3,51.4,16.2,16.4,20.4,30.7,30.2,33.6,-8.9,.3125,2025-01-26
Texas Southern,96.3,107.3,.2241,71.7,-11.00,45.3,50.7,18.9,20.1,26.7,36.6,31.4,37.4,-6.6,.3325,2025-01-26
LIU,94.4,105.3,.2231,66.4,-10.90,47.5,49.2,20.0,18.4,30.9,27.3,28.9,46.1,-9.9,.2604,2025-01-26
Jackson St.,96.3,107.4,.2215,70.6,-11.10,43.6,54.6,20.9,18.3,29.2,33.1,35.5,33.2,-7.2,.4048,2025-01-26
Harvard,99.3,110.9,.2206,67.2,-11.60,49.4,50.9,19.2,17.2,27.0,33.3,25.2,25.5,-8.1,.4055,2025-01-26
IU Indy,106.8,119.2,.2204,65.8,-12.40,50.0,55.8,17.9,16.3,30.9,29.1,35.7,41.1,-11.8,.3704,2025-01-26
North Carolina Central,102.6,114.6,.2194,68.0,-12.00,49.4,54.7,18.9,22.1,34.6,39.5,39.5,46.0,-9.2,.299,2025-01-26
Holy Cross,103.4,115.6,.2175,66.3,-12.20,53.2,54.3,17.3,14.1,22.8,25.9,21.8,24.7,-7.2,.3087,2025-01-26
Georgia St.,101.3,113.3,.2164,70.3,-12.00,47.2,52.7,17.7,12.8,33.4,31.0,33.7,27.2,-9.5,.4135,2025-01-26
Mount St. Mary's,96.2,107.7,.2144,68.9,-11.50,48.7,50.3,21.0,17.4,29.8,30.4,32.0,28.8,-6.1,.3349,2025-01-26
Western Michigan,100.5,112.6,.2128,68.7,-12.10,45.9,54.7,15.9,14.8,34.9,25.7,32.5,33.0,-10.3,.4117,2025-01-26
Tarleton St.,92.5,103.9,.2090,66.7,-11.40,46.5,53.1,26.0,23.5,27.1,35.9,41.0,48.4,-8.0,.4662,2025-01-26
Old Dominion,98.3,110.6,.2051,67.1,-12.30,43.6,50.8,17.5,15.3,36.4,31.9,30.9,37.5,-9.1,.3925,2025-01-26
Saint Francis,100.0,112.5,.2050,68.6,-12.50,50.3,52.6,20.3,16.2,24.3,32.0,22.7,30.1,-9.8,.3223,2025-01-26
Eastern Michigan,101.9,114.6,.2043,69.0,-12.70,52.7,55.3,18.8,18.0,27.6,31.4,33.6,38.1,-6.6,.3843,2025-01-26
Austin Peay,94.1,105.9,.2039,67.1,-11.80,45.2,52.8,15.8,18.8,23.9,33.3,30.4,36.0,-8.7,.4039,2025-01-26
Southern Indiana,99.8,112.4,.2020,67.9,-12.60,48.6,51.7,17.4,17.0,28.5,30.4,34.0,38.2,-9.0,.2949,2025-01-26
Coastal Carolina,100.0,112.7,.2010,64.2,-12.70,49.7,48.9,18.7,11.0,28.5,27.6,35.5,37.7,-10.6,.3566,2025-01-26
Portland,101.3,114.3,.2010,69.1,-13.00,48.4,55.4,19.6,13.5,24.4,30.4,34.8,23.2,-9.7,.4938,2025-01-26
Niagara,101.7,114.9,.1985,64.7,-13.20,51.7,53.2,18.5,17.0,23.8,28.2,27.8,28.3,-10.5,.301,2025-01-26
Fairleigh Dickinson,99.4,112.3,.1982,70.5,-12.90,48.5,51.9,16.6,16.8,25.9,33.8,31.4,31.5,-9.4,.3067,2025-01-26
Oral Roberts,105.6,119.3,.1973,69.1,-13.70,50.4,57.3,16.8,14.5,23.3,33.9,35.0,41.2,-9.8,.4463,2025-01-26
Louisiana,99.4,112.3,.1960,67.9,-12.90,45.7,53.2,15.6,18.5,26.3,35.0,28.8,45.0,-11.4,.4394,2025-01-26
VMI,99.5,112.6,.1941,68.6,-13.10,48.6,55.3,18.1,18.5,26.6,32.3,37.2,27.4,-9.4,.36,2025-01-26
Prairie View A&M,101.0,114.5,.1907,72.6,-13.50,49.1,57.1,16.4,20.6,22.8,40.0,35.6,44.7,-10.9,.3778,2025-01-26
Cal St. Fullerton,97.8,111.0,.1895,68.1,-13.20,45.4,53.1,20.2,17.8,26.9,31.5,42.1,40.8,-11.5,.4733,2025-01-26
Lafayette,96.3,109.3,.1889,66.9,-13.00,49.0,50.9,16.6,17.3,24.8,29.8,30.5,30.8,-10.5,.2902,2025-01-26
Denver,99.5,113.0,.1870,67.1,-13.50,49.2,54.8,17.7,17.0,25.3,30.9,31.8,49.2,-11.4,.4249,2025-01-26
New Orleans,99.8,114.1,.1769,70.8,-14.30,45.5,54.7,18.4,16.9,29.5,37.9,35.2,28.2,-9.9,.5295,2025-01-26
Long Beach St.,100.4,114.7,.1769,64.9,-14.30,50.5,53.3,22.6,17.3,28.1,36.5,35.5,35.4,-10.3,.4506,2025-01-26
Green Bay,101.2,115.7,.1761,69.6,-14.50,52.6,55.8,19.5,14.8,16.0,33.4,34.2,34.5,-14.9,.4405,2025-01-26
Binghamton,100.4,114.9,.1738,65.6,-14.50,52.3,50.9,20.2,12.8,25.7,29.3,31.5,35.5,-9.8,.2783,2025-01-26
Boston University,97.2,111.3,.1737,63.3,-14.10,50.1,51.8,21.8,16.1,31.8,24.2,31.0,29.9,-8.8,.2814,2025-01-26
Rider,98.2,112.5,.1721,65.6,-14.30,45.6,53.6,17.7,16.6,33.0,31.4,31.5,26.4,-9.6,.3412,2025-01-26
Loyola MD,99.3,114.2,.1656,67.5,-14.90,49.4,52.6,18.0,17.2,30.1,28.6,30.0,30.8,-9.0,.2819,2025-01-26
USC Upstate,99.3,114.4,.1643,73.3,-15.10,49.2,56.8,19.9,15.4,25.3,30.6,31.3,39.8,-13.2,.4117,2025-01-26
North Carolina A&T,99.4,114.6,.1624,72.5,-15.20,46.0,51.3,13.1,15.3,26.4,33.4,31.9,32.2,-14.4,.3998,2025-01-26
Delaware St.,98.3,113.6,.1592,70.0,-15.30,46.8,53.8,18.0,18.5,31.5,32.3,34.7,38.2,-7.4,.2683,2025-01-26
Grambling St.,95.2,110.2,.1572,66.1,-15.00,47.0,51.9,20.5,17.3,24.9,30.5,34.9,33.7,-9.4,.3185,2025-01-26
Lindenwood,93.7,108.7,.1529,69.9,-15.00,45.2,52.9,18.8,19.9,29.6,31.8,34.3,33.9,-8.7,.3077,2025-01-26
Eastern Illinois,94.9,110.8,.1444,67.3,-15.90,44.8,53.1,18.7,19.5,28.6,31.9,32.9,41.9,-11.2,.3379,2025-01-26
Fairfield,100.3,117.3,.1418,66.4,-17.00,45.8,56.0,16.0,17.4,33.0,30.1,25.5,30.5,-9.9,.3244,2025-01-26
Le Moyne,99.7,116.8,.1395,70.0,-17.10,49.4,53.0,19.3,15.4,24.8,33.8,37.9,38.2,-10.9,.3199,2025-01-26
Wagner,91.8,107.6,.1388,61.6,-15.80,42.4,51.2,19.3,18.7,31.5,25.7,28.8,40.4,-6.5,.2454,2025-01-26
Buffalo,96.3,113.0,.1365,72.3,-16.70,48.7,54.5,19.3,15.8,21.9,31.4,31.7,29.8,-9.4,.4002,2025-01-26
Alcorn St.,94.8,111.4,.1356,66.2,-16.60,43.3,55.1,22.1,18.2,34.6,36.3,29.1,30.6,-9.6,.3845,2025-01-26
West Georgia,97.0,114.1,.1346,68.8,-17.10,47.2,56.2,16.8,17.7,26.0,30.2,28.1,39.0,-13.5,.4013,2025-01-26
Central Arkansas,95.7,112.7,.1324,67.6,-17.00,45.3,55.6,17.2,18.1,29.0,31.0,26.8,24.1,-12.0,.3906,2025-01-26
Morgan St.,101.6,120.0,.1290,71.8,-18.40,50.0,55.5,18.2,16.6,32.7,35.3,32.8,43.7,-9.2,.2727,2025-01-26
Detroit Mercy,92.9,109.8,.1270,67.5,-16.90,44.1,50.9,18.5,16.2,31.7,32.1,28.6,37.6,-12.0,.4245,2025-01-26
Stetson,100.0,118.6,.1230,69.0,-18.60,50.6,52.3,20.1,13.1,24.2,35.4,35.4,28.2,-10.7,.3582,2025-01-26
Mercyhurst,97.6,116.0,.1199,65.0,-18.40,46.8,55.6,16.9,20.7,22.3,35.9,30.8,39.9,-10.0,.2744,2025-01-26
Louisiana Monroe,94.3,112.1,.1197,69.0,-17.80,44.5,53.3,17.5,18.0,29.8,31.6,29.5,27.1,-14.7,.3878,2025-01-26
Stony Brook,98.6,117.4,.1184,65.7,-18.80,46.5,56.8,19.2,15.8,29.9,31.9,32.5,29.7,-13.0,.3926,2025-01-26
Sacramento St.,93.1,111.7,.1100,65.9,-18.60,46.5,52.9,20.7,18.6,28.3,30.4,34.7,40.4,-11.4,.377,2025-01-26
Western Illinois,97.5,117.3,.1066,63.6,-19.80,48.3,52.7,17.7,14.8,29.4,31.1,25.2,30.6,-11.0,.2857,2025-01-26
Canisius,101.6,122.4,.1048,66.1,-20.80,50.2,57.2,17.5,15.2,19.1,35.5,21.6,30.4,-14.1,.3834,2025-01-26
Northern Illinois,92.8,112.0,.1025,70.3,-19.20,45.2,54.8,16.4,17.8,18.4,33.0,32.6,40.5,-11.3,.3776,2025-01-26
Florida A&M,95.8,116.4,.0961,69.5,-20.60,47.3,54.0,22.9,15.4,26.9,34.8,34.5,38.4,-5.5,.3594,2025-01-26
Western Carolina,91.7,111.4,.0959,71.4,-19.70,43.7,52.7,21.1,15.3,27.3,29.6,25.6,35.4,-9.2,.412,2025-01-26
Alabama A&M,91.8,112.2,.0914,72.3,-20.40,43.8,53.4,22.6,20.9,35.5,37.6,36.6,45.5,-10.4,.2814,2025-01-26
NJIT,89.5,109.4,.0905,66.4,-19.90,43.7,48.5,19.2,13.9,27.1,32.3,28.8,38.8,-14.3,.3224,2025-01-26
Chicago St.,89.1,109.2,.0881,70.1,-20.10,42.9,53.6,20.0,17.9,22.9,34.0,27.6,40.5,-14.2,.4207,2025-01-26
Maryland Eastern Shore,97.6,119.6,.0880,68.4,-22.00,44.1,55.8,19.6,14.1,25.2,37.5,36.1,37.4,-10.8,.357,2025-01-26
Bellarmine,100.5,123.6,.0850,66.7,-23.10,51.6,59.4,18.8,14.6,21.0,30.3,27.1,30.6,-14.5,.3652,2025-01-26
New Hampshire,92.6,115.0,.0767,68.6,-22.40,47.1,53.7,19.8,15.5,27.1,31.8,27.4,33.1,-15.3,.3207,2025-01-26
The Citadel,93.2,116.0,.0746,65.7,-22.80,48.7,52.8,21.1,14.7,27.3,32.3,31.6,36.0,-11.7,.3442,2025-01-26
Arkansas Pine Bluff,98.1,122.8,.0700,74.1,-24.70,50.3,58.7,21.9,15.7,26.0,37.1,32.6,43.0,-11.5,.3188,2025-01-26
Coppin St.,87.4,113.3,.0478,69.1,-25.90,41.9,57.6,21.5,20.1,26.6,34.0,37.2,39.0,-12.6,.3823,2025-01-26
Mississippi Valley St.,84.7,126.0,.0103,66.1,-41.30,40.5,60.2,25.2,15.3,23.8,39.8,27.0,39.5,-11.5,.4002,2025-01-26
