fvg_date,fvg_tf_min,fvg_direction,fvg_low,fvg_high,fvg_ce,fvg_size_pts,touch_ordinal,touch_ts,touch_date,touch_hour,days_since_fvg,touch_px,max_penetration,touch_position,reversed,react_mfe,react_mae
2025-07-09,5,bullish,23064.75,23076.25,23070.5,11.5,6,2025-07-10 09:21:00-04:00,2025-07-10,9,1,23067.5,1.0,filled,True,22.25,-166.5
2025-07-10,5,bullish,23059.0,23059.5,23059.25,0.5,1,2025-07-14 13:16:00-04:00,2025-07-14,13,4,23055.25,1.0,filled,True,12.5,-19.75
2025-07-10,5,bullish,23059.0,23059.5,23059.25,0.5,2,2025-07-14 13:21:00-04:00,2025-07-14,13,4,23056.0,1.0,filled,True,11.75,-20.5
2025-07-10,5,bullish,23059.0,23059.5,23059.25,0.5,3,2025-07-14 13:31:00-04:00,2025-07-14,13,4,23058.75,1.0,filled,False,9.0,-23.25
2025-07-10,5,bullish,23059.0,23059.5,23059.25,0.5,4,2025-07-14 13:38:00-04:00,2025-07-14,13,4,23057.0,1.0,filled,False,4.75,-21.5
2025-07-10,5,bullish,23059.0,23059.5,23059.25,0.5,5,2025-07-14 14:55:00-04:00,2025-07-14,14,4,23058.5,1.0,filled,False,1.5,-42.5
2025-07-10,5,bullish,23059.0,23059.5,23059.25,0.5,6,2025-07-14 15:04:00-04:00,2025-07-14,15,4,23057.0,1.0,filled,False,2.5,-41.0
2025-07-10,5,bullish,23060.25,23061.25,23060.75,1.0,1,2025-07-14 13:17:00-04:00,2025-07-14,13,4,23061.0,1.0,filled,False,6.75,-25.5
2025-07-10,5,bullish,23060.25,23061.25,23060.75,1.0,2,2025-07-14 13:32:00-04:00,2025-07-14,13,4,23062.0,1.0,filled,False,5.75,-26.5
2025-07-10,5,bullish,23060.25,23061.25,23060.75,1.0,3,2025-07-14 21:44:00-04:00,2025-07-14,21,4,23077.25,1.0,filled,True,96.5,-33.0
2025-07-10,5,bullish,23060.25,23061.25,23060.75,1.0,4,2025-07-14 22:30:00-04:00,2025-07-14,22,4,23062.5,1.0,filled,True,25.5,-23.25
2025-07-10,5,bullish,23060.25,23061.25,23060.75,1.0,5,2025-07-14 22:36:00-04:00,2025-07-14,22,4,23061.75,1.0,filled,True,32.75,-22.5
2025-07-10,5,bullish,23060.25,23061.25,23060.75,1.0,6,2025-07-14 22:41:00-04:00,2025-07-14,22,4,23061.0,1.0,filled,True,35.75,-21.75
2025-07-10,5,bearish,23043.5,23061.25,23052.375,17.75,1,2025-07-14 13:03:00-04:00,2025-07-14,13,4,23042.75,1.0,filled,False,7.25,-25.0
2025-07-10,5,bearish,23043.5,23061.25,23052.375,17.75,2,2025-07-14 13:48:00-04:00,2025-07-14,13,4,23051.5,0.7887323943661971,filled,True,16.0,-6.0
2025-07-10,5,bearish,23043.5,23061.25,23052.375,17.75,3,2025-07-14 14:04:00-04:00,2025-07-14,14,4,23048.0,0.9295774647887324,filled,True,10.75,-12.0
2025-07-10,5,bearish,23043.5,23061.25,23052.375,17.75,4,2025-07-14 15:25:00-04:00,2025-07-14,15,4,23046.0,0.6338028169014085,through_CE,True,30.0,-8.75
2025-07-10,5,bearish,23043.5,23061.25,23052.375,17.75,5,2025-07-14 21:43:00-04:00,2025-07-14,21,4,23044.5,1.0,filled,True,10.5,-129.25
2025-07-10,5,bearish,23043.5,23061.25,23052.375,17.75,6,2025-07-14 22:30:00-04:00,2025-07-14,22,4,23062.5,1.0,filled,True,23.25,-25.5
2025-07-10,5,bearish,23010.5,23023.25,23016.875,12.75,1,2025-07-11 13:03:00-04:00,2025-07-11,13,1,23009.0,0.43137254901960786,approached_CE,True,48.0,-12.75
2025-07-10,5,bearish,23010.5,23023.25,23016.875,12.75,2,2025-07-11 13:05:00-04:00,2025-07-11,13,1,23010.0,0.8823529411764706,filled,True,49.0,-11.75
2025-07-10,5,bearish,23010.5,23023.25,23016.875,12.75,3,2025-07-11 13:27:00-04:00,2025-07-11,13,1,23008.75,0.47058823529411764,approached_CE,True,47.75,-7.75
2025-07-10,5,bearish,23010.5,23023.25,23016.875,12.75,4,2025-07-11 14:08:00-04:00,2025-07-11,14,1,23008.5,0.23529411764705882,edge_near,True,84.25,-10.0
2025-07-10,5,bearish,23010.5,23023.25,23016.875,12.75,5,2025-07-11 14:13:00-04:00,2025-07-11,14,1,23006.0,0.0392156862745098,edge_near,True,81.75,-12.5
2025-07-10,5,bearish,23010.5,23023.25,23016.875,12.75,6,2025-07-11 14:33:00-04:00,2025-07-11,14,1,23009.0,0.6274509803921569,through_CE,True,84.75,-9.5
2025-07-10,5,bearish,22985.5,22988.75,22987.125,3.25,1,2025-07-11 10:16:00-04:00,2025-07-11,10,1,22984.0,0.7692307692307693,filled,True,75.25,-23.5
2025-07-10,5,bearish,22985.5,22988.75,22987.125,3.25,2,2025-07-11 10:20:00-04:00,2025-07-11,10,1,22982.75,1.0,filled,True,74.0,-24.75
2025-07-10,5,bearish,22985.5,22988.75,22987.125,3.25,3,2025-07-11 10:25:00-04:00,2025-07-11,10,1,22995.75,1.0,filled,True,87.0,-11.75
2025-07-10,5,bearish,22985.5,22988.75,22987.125,3.25,4,2025-07-11 10:30:00-04:00,2025-07-11,10,1,22990.0,1.0,filled,True,81.25,-17.5
2025-07-10,5,bearish,22985.5,22988.75,22987.125,3.25,5,2025-07-11 10:40:00-04:00,2025-07-11,10,1,22984.25,1.0,filled,True,75.5,-7.5
2025-07-10,5,bearish,22985.5,22988.75,22987.125,3.25,6,2025-07-11 10:50:00-04:00,2025-07-11,10,1,22982.75,0.46153846153846156,approached_CE,True,74.0,-27.25
2025-07-10,5,bearish,22961.25,22968.0,22964.625,6.75,1,2025-07-11 00:00:00-04:00,2025-07-11,0,1,22967.25,1.0,filled,False,6.5,-7.75
2025-07-10,5,bearish,22961.25,22968.0,22964.625,6.75,2,2025-07-11 00:30:00-04:00,2025-07-11,0,1,22969.75,1.0,filled,False,8.0,-8.25
2025-07-10,5,bearish,22961.25,22968.0,22964.625,6.75,3,2025-07-11 00:41:00-04:00,2025-07-11,0,1,22968.75,1.0,filled,False,7.0,-9.25
2025-07-10,5,bearish,22961.25,22968.0,22964.625,6.75,4,2025-07-11 01:03:00-04:00,2025-07-11,1,1,22968.25,1.0,filled,True,30.75,-9.75
2025-07-10,5,bearish,22961.25,22968.0,22964.625,6.75,5,2025-07-11 01:29:00-04:00,2025-07-11,1,1,22970.25,1.0,filled,True,32.75,-2.25
2025-07-10,5,bearish,22961.25,22968.0,22964.625,6.75,6,2025-07-11 01:44:00-04:00,2025-07-11,1,1,22968.0,1.0,filled,True,30.5,-2.75
2025-07-11,5,bullish,22902.0,22909.5,22905.75,7.5,1,2025-07-14 05:46:00-04:00,2025-07-14,5,3,22900.75,1.0,filled,False,2.75,-30.5
2025-07-11,5,bullish,22902.0,22909.5,22905.75,7.5,2,2025-07-14 08:21:00-04:00,2025-07-14,8,3,22900.0,1.0,filled,False,9.25,-12.25
2025-07-11,5,bullish,22902.0,22909.5,22905.75,7.5,3,2025-07-14 08:38:00-04:00,2025-07-14,8,3,22902.25,1.0,filled,True,76.75,-13.25
2025-07-11,5,bullish,22902.0,22909.5,22905.75,7.5,4,2025-07-14 08:42:00-04:00,2025-07-14,8,3,22898.75,1.0,filled,True,80.25,-22.75
2025-07-11,5,bullish,22902.0,22909.5,22905.75,7.5,5,2025-07-14 09:01:00-04:00,2025-07-14,9,3,22900.25,1.0,filled,True,78.75,-57.75
2025-07-11,5,bullish,22902.0,22909.5,22905.75,7.5,6,2025-07-14 09:14:00-04:00,2025-07-14,9,3,22904.75,1.0,filled,True,74.25,-62.25
2025-07-11,5,bearish,22897.75,22909.5,22903.625,11.75,1,2025-07-14 04:53:00-04:00,2025-07-14,4,3,22893.25,0.06382978723404255,edge_near,True,14.5,-10.25
2025-07-11,5,bearish,22897.75,22909.5,22903.625,11.75,2,2025-07-14 04:55:00-04:00,2025-07-14,4,3,22893.25,0.06382978723404255,edge_near,True,14.5,-10.25
2025-07-11,5,bearish,22897.75,22909.5,22903.625,11.75,3,2025-07-14 05:41:00-04:00,2025-07-14,5,3,22898.0,0.48936170212765956,approached_CE,True,27.75,-5.5
2025-07-11,5,bearish,22897.75,22909.5,22903.625,11.75,4,2025-07-14 05:57:00-04:00,2025-07-14,5,3,22896.5,0.0851063829787234,edge_near,True,26.25,-4.0
2025-07-11,5,bearish,22897.75,22909.5,22903.625,11.75,5,2025-07-14 05:59:00-04:00,2025-07-14,5,3,22899.5,0.23404255319148937,edge_near,True,29.25,-1.0
2025-07-11,5,bearish,22897.75,22909.5,22903.625,11.75,6,2025-07-14 07:45:00-04:00,2025-07-14,7,3,22894.25,0.14893617021276595,edge_near,True,15.25,-15.0
2025-07-11,5,bullish,22897.75,22927.75,22912.75,30.0,1,2025-07-14 04:53:00-04:00,2025-07-14,4,3,22893.25,1.0,filled,True,10.25,-14.5
2025-07-11,5,bullish,22897.75,22927.75,22912.75,30.0,2,2025-07-14 04:55:00-04:00,2025-07-14,4,3,22893.25,1.0,filled,True,10.25,-14.5
2025-07-11,5,bullish,22897.75,22927.75,22912.75,30.0,3,2025-07-14 05:41:00-04:00,2025-07-14,5,3,22898.0,1.0,filled,False,5.5,-27.75
2025-07-11,5,bullish,22897.75,22927.75,22912.75,30.0,4,2025-07-14 05:57:00-04:00,2025-07-14,5,3,22896.5,1.0,filled,False,4.0,-26.25
2025-07-11,5,bullish,22897.75,22927.75,22912.75,30.0,5,2025-07-14 05:59:00-04:00,2025-07-14,5,3,22899.5,1.0,filled,False,1.0,-29.25
2025-07-11,5,bullish,22897.75,22927.75,22912.75,30.0,6,2025-07-14 07:45:00-04:00,2025-07-14,7,3,22894.25,1.0,filled,True,15.0,-15.25
2025-07-11,5,bullish,22950.0,22951.5,22950.75,1.5,1,2025-07-14 09:30:00-04:00,2025-07-14,9,3,22950.5,1.0,filled,True,37.5,-108.0
2025-07-11,5,bullish,22950.0,22951.5,22950.75,1.5,2,2025-07-14 09:36:00-04:00,2025-07-14,9,3,22955.5,1.0,filled,True,32.5,-113.0
2025-07-11,5,bullish,22950.0,22951.5,22950.75,1.5,3,2025-07-14 10:15:00-04:00,2025-07-14,10,3,22948.0,1.0,filled,True,74.75,-25.5
2025-07-11,5,bullish,22950.0,22951.5,22950.75,1.5,4,2025-07-14 10:27:00-04:00,2025-07-14,10,3,22947.25,1.0,filled,True,75.5,-24.75
2025-07-11,5,bullish,22950.0,22951.5,22950.75,1.5,5,2025-07-14 10:42:00-04:00,2025-07-14,10,3,22952.25,1.0,filled,True,70.5,-9.0
2025-07-11,5,bullish,22950.0,22951.5,22950.75,1.5,6,2025-07-16 03:06:00-04:00,2025-07-16,3,5,22951.5,1.0,filled,True,39.0,-23.0
2025-07-14,5,bullish,22906.75,22917.5,22912.125,10.75,1,2025-07-16 11:20:00-04:00,2025-07-16,11,2,22936.0,1.0,filled,True,89.0,-100.25
2025-07-14,5,bullish,22906.75,22917.5,22912.125,10.75,2,2025-07-16 11:33:00-04:00,2025-07-16,11,2,22919.0,1.0,filled,True,106.0,-83.25
2025-07-14,5,bullish,22906.75,22917.5,22912.125,10.75,3,2025-07-16 11:41:00-04:00,2025-07-16,11,2,22901.0,1.0,filled,True,124.0,-17.0
2025-07-14,5,bullish,22906.75,22917.5,22912.125,10.75,4,2025-07-16 11:52:00-04:00,2025-07-16,11,2,22918.25,0.37209302325581395,approached_CE,True,113.75,-4.75
2025-07-14,5,bullish,22906.75,22917.5,22912.125,10.75,5,2025-08-01 09:45:00-04:00,2025-08-01,9,18,22898.25,1.0,filled,True,124.25,-99.0
2025-07-14,5,bullish,22906.75,22917.5,22912.125,10.75,6,2025-08-01 09:51:00-04:00,2025-08-01,9,18,22907.75,1.0,filled,True,114.75,-108.5
2025-07-14,5,bullish,22921.25,22922.0,22921.625,0.75,1,2025-07-16 11:20:00-04:00,2025-07-16,11,2,22936.0,1.0,filled,True,89.0,-100.25
2025-07-14,5,bullish,22921.25,22922.0,22921.625,0.75,2,2025-07-16 11:31:00-04:00,2025-07-16,11,2,22951.0,1.0,filled,True,74.0,-115.25
2025-07-14,5,bullish,22921.25,22922.0,22921.625,0.75,3,2025-07-16 11:33:00-04:00,2025-07-16,11,2,22919.0,1.0,filled,True,106.0,-83.25
2025-07-14,5,bullish,22921.25,22922.0,22921.625,0.75,4,2025-07-16 11:42:00-04:00,2025-07-16,11,2,22920.75,1.0,filled,True,104.25,-19.5
2025-07-14,5,bullish,22921.25,22922.0,22921.625,0.75,5,2025-07-16 11:46:00-04:00,2025-07-16,11,2,22924.75,1.0,filled,True,100.25,-11.25
2025-07-14,5,bullish,22921.25,22922.0,22921.625,0.75,6,2025-07-16 11:52:00-04:00,2025-07-16,11,2,22918.25,1.0,filled,True,113.75,-4.75
2025-07-15,5,bearish,23185.5,23198.25,23191.875,12.75,1,2025-07-17 10:48:00-04:00,2025-07-17,10,2,23186.25,1.0,filled,False,5.75,-61.75
2025-07-15,5,bearish,23185.5,23198.25,23191.875,12.75,2,2025-07-18 10:26:00-04:00,2025-07-18,10,3,23193.25,1.0,filled,True,12.75,-37.75
2025-07-15,5,bearish,23185.5,23198.25,23191.875,12.75,3,2025-07-18 10:29:00-04:00,2025-07-18,10,3,23193.75,1.0,filled,True,13.25,-37.25
2025-07-15,5,bearish,23185.5,23198.25,23191.875,12.75,4,2025-07-18 10:37:00-04:00,2025-07-18,10,3,23196.0,1.0,filled,True,15.5,-40.75
2025-07-15,5,bearish,23185.5,23198.25,23191.875,12.75,5,2025-07-18 11:00:00-04:00,2025-07-18,11,3,23197.25,1.0,filled,True,16.75,-55.75
2025-07-15,5,bearish,23185.5,23198.25,23191.875,12.75,6,2025-07-18 11:04:00-04:00,2025-07-18,11,3,23190.5,1.0,filled,True,10.0,-62.5
2025-07-16,5,bearish,23050.25,23064.5,23057.375,14.25,1,2025-07-17 01:21:00-04:00,2025-07-17,1,1,23051.0,1.0,filled,False,2.25,-76.0
2025-07-16,5,bearish,23050.25,23064.5,23057.375,14.25,2,2025-08-01 04:40:00-04:00,2025-08-01,4,16,23075.25,1.0,filled,True,13.0,-65.5
2025-07-16,5,bearish,23050.25,23064.5,23057.375,14.25,3,2025-08-01 06:44:00-04:00,2025-08-01,6,16,23065.0,1.0,filled,True,33.75,-58.0
2025-07-16,5,bearish,23050.25,23064.5,23057.375,14.25,4,2025-08-01 06:49:00-04:00,2025-08-01,6,16,23059.75,1.0,filled,True,28.5,-68.75
2025-07-16,5,bearish,23050.25,23064.5,23057.375,14.25,5,2025-08-01 06:57:00-04:00,2025-08-01,6,16,23050.75,1.0,filled,False,8.25,-77.75
2025-07-16,5,bearish,23050.25,23064.5,23057.375,14.25,6,2025-08-01 08:30:00-04:00,2025-08-01,8,16,23088.5,1.0,filled,True,51.25,-78.75
2025-07-16,5,bearish,22999.25,23004.25,23001.75,5.0,1,2025-08-01 09:34:00-04:00,2025-08-01,9,16,23013.25,1.0,filled,True,214.0,-21.5
2025-07-16,5,bearish,22999.25,23004.25,23001.75,5.0,2,2025-08-01 09:39:00-04:00,2025-08-01,9,16,22992.0,1.0,filled,True,192.75,-32.0
2025-07-16,5,bearish,22999.25,23004.25,23001.75,5.0,3,2025-08-01 10:30:00-04:00,2025-08-01,10,16,22989.5,1.0,filled,True,93.25,-33.0
2025-07-16,5,bearish,22999.25,23004.25,23001.75,5.0,4,2025-08-01 10:35:00-04:00,2025-08-01,10,16,22992.25,1.0,filled,True,96.0,-28.0
2025-07-16,5,bearish,22999.25,23004.25,23001.75,5.0,5,2025-08-01 10:38:00-04:00,2025-08-01,10,16,22989.75,1.0,filled,True,93.5,-28.0
2025-07-16,5,bearish,22999.25,23004.25,23001.75,5.0,6,2025-08-01 10:41:00-04:00,2025-08-01,10,16,22990.0,0.05,edge_near,True,93.75,-22.25
2025-07-16,5,bearish,22986.0,22996.25,22991.125,10.25,1,2025-08-01 09:36:00-04:00,2025-08-01,9,16,22985.0,1.0,filled,True,185.75,-47.75
2025-07-16,5,bearish,22986.0,22996.25,22991.125,10.25,2,2025-08-01 09:39:00-04:00,2025-08-01,9,16,22992.0,1.0,filled,True,192.75,-32.0
2025-07-16,5,bearish,22986.0,22996.25,22991.125,10.25,3,2025-08-01 10:30:00-04:00,2025-08-01,10,16,22989.5,1.0,filled,True,93.25,-33.0
2025-07-16,5,bearish,22986.0,22996.25,22991.125,10.25,4,2025-08-01 10:35:00-04:00,2025-08-01,10,16,22992.25,1.0,filled,True,96.0,-28.0
2025-07-16,5,bearish,22986.0,22996.25,22991.125,10.25,5,2025-08-01 10:38:00-04:00,2025-08-01,10,16,22989.75,1.0,filled,True,93.5,-28.0
2025-07-16,5,bearish,22986.0,22996.25,22991.125,10.25,6,2025-08-01 10:45:00-04:00,2025-08-01,10,16,23003.5,1.0,filled,True,107.25,-8.75
2025-07-17,5,bearish,23137.0,23146.75,23141.875,9.75,1,2025-07-22 09:53:00-04:00,2025-07-22,9,5,23142.25,1.0,filled,True,37.25,-86.0
2025-07-17,5,bearish,23137.0,23146.75,23141.875,9.75,2,2025-07-22 10:02:00-04:00,2025-07-22,10,5,23130.25,0.46153846153846156,approached_CE,True,19.75,-99.75
2025-07-17,5,bearish,23137.0,23146.75,23141.875,9.75,3,2025-07-22 10:05:00-04:00,2025-07-22,10,5,23142.75,1.0,filled,True,10.5,-87.25
2025-07-17,5,bearish,23137.0,23146.75,23141.875,9.75,4,2025-07-23 10:12:00-04:00,2025-07-23,10,6,23151.0,1.0,filled,False,8.5,-67.25
2025-07-17,5,bearish,23137.0,23146.75,23141.875,9.75,5,2025-08-01 03:40:00-04:00,2025-08-01,3,15,23157.0,1.0,filled,True,94.75,-19.75
2025-07-17,5,bearish,23137.0,23146.75,23141.875,9.75,6,2025-08-01 03:48:00-04:00,2025-08-01,3,15,23146.5,1.0,filled,True,84.25,-30.25
2025-07-17,5,bearish,23118.75,23135.25,23127.0,16.5,1,2025-07-22 09:53:00-04:00,2025-07-22,9,5,23142.25,1.0,filled,True,37.25,-86.0
2025-07-17,5,bearish,23118.75,23135.25,23127.0,16.5,2,2025-07-22 09:58:00-04:00,2025-07-22,9,5,23130.25,1.0,filled,True,25.25,-99.5
2025-07-17,5,bearish,23118.75,23135.25,23127.0,16.5,3,2025-08-01 03:51:00-04:00,2025-08-01,3,15,23145.75,1.0,filled,True,83.5,-31.0
2025-07-17,5,bearish,23118.75,23135.25,23127.0,16.5,4,2025-08-01 04:11:00-04:00,2025-08-01,4,15,23139.0,1.0,filled,True,76.75,-25.5
2025-07-17,5,bearish,23118.75,23135.25,23127.0,16.5,5,2025-08-01 04:21:00-04:00,2025-08-01,4,15,23134.0,1.0,filled,True,71.75,-13.75
2025-07-17,5,bearish,23118.75,23135.25,23127.0,16.5,6,2025-08-01 04:50:00-04:00,2025-08-01,4,15,23119.5,0.22727272727272727,edge_near,True,34.5,-21.25
2025-07-17,5,bearish,23117.0,23117.5,23117.25,0.5,1,2025-07-22 09:54:00-04:00,2025-07-22,9,5,23131.0,1.0,filled,True,26.0,-97.25
2025-07-17,5,bearish,23117.0,23117.5,23117.25,0.5,2,2025-07-22 10:00:00-04:00,2025-07-22,10,5,23125.0,1.0,filled,True,20.0,-105.0
2025-07-17,5,bearish,23117.0,23117.5,23117.25,0.5,3,2025-07-22 10:03:00-04:00,2025-07-22,10,5,23120.25,1.0,filled,False,9.75,-109.75
2025-07-17,5,bearish,23117.0,23117.5,23117.25,0.5,4,2025-08-01 04:25:00-04:00,2025-08-01,4,15,23115.75,1.0,filled,True,53.5,-25.0
2025-07-17,5,bearish,23117.0,23117.5,23117.25,0.5,5,2025-08-01 04:50:00-04:00,2025-08-01,4,15,23119.5,1.0,filled,True,34.5,-21.25
2025-07-17,5,bearish,23117.0,23117.5,23117.25,0.5,6,2025-08-01 04:54:00-04:00,2025-08-01,4,15,23116.75,1.0,filled,True,31.75,-24.0
2025-07-17,5,bearish,23093.75,23097.25,23095.5,3.5,1,2025-08-01 04:27:00-04:00,2025-08-01,4,15,23088.0,1.0,filled,True,25.75,-52.75
2025-07-17,5,bearish,23093.75,23097.25,23095.5,3.5,2,2025-08-01 04:30:00-04:00,2025-08-01,4,15,23088.75,1.0,filled,True,26.5,-52.0
2025-07-17,5,bearish,23093.75,23097.25,23095.5,3.5,3,2025-08-01 04:42:00-04:00,2025-08-01,4,15,23085.5,0.21428571428571427,edge_near,False,9.0,-55.25
2025-07-17,5,bearish,23093.75,23097.25,23095.5,3.5,4,2025-08-01 04:45:00-04:00,2025-08-01,4,15,23101.0,1.0,filled,True,16.0,-39.75
2025-07-17,5,bearish,23093.75,23097.25,23095.5,3.5,5,2025-08-01 05:21:00-04:00,2025-08-01,5,15,23103.0,1.0,filled,True,18.0,-31.0
2025-07-17,5,bearish,23093.75,23097.25,23095.5,3.5,6,2025-08-01 05:25:00-04:00,2025-08-01,5,15,23097.25,1.0,filled,True,12.25,-36.75
2025-07-17,5,bullish,23093.75,23117.5,23105.625,23.75,1,2025-07-22 09:54:00-04:00,2025-07-22,9,5,23131.0,0.23157894736842105,edge_near,True,97.25,-26.0
2025-07-17,5,bullish,23093.75,23117.5,23105.625,23.75,2,2025-07-22 10:00:00-04:00,2025-07-22,10,5,23125.0,0.5263157894736842,through_CE,True,105.0,-20.0
2025-07-17,5,bullish,23093.75,23117.5,23105.625,23.75,3,2025-07-22 10:03:00-04:00,2025-07-22,10,5,23120.25,0.29473684210526313,approached_CE,True,109.75,-9.75
2025-07-17,5,bullish,23093.75,23117.5,23105.625,23.75,4,2025-08-01 04:25:00-04:00,2025-08-01,4,15,23115.75,1.0,filled,True,25.0,-53.5
2025-07-17,5,bullish,23093.75,23117.5,23105.625,23.75,5,2025-08-01 04:30:00-04:00,2025-08-01,4,15,23088.75,1.0,filled,True,52.0,-26.5
2025-07-17,5,bullish,23093.75,23117.5,23105.625,23.75,6,2025-08-01 04:42:00-04:00,2025-08-01,4,15,23085.5,1.0,filled,True,55.25,-9.0
2025-07-17,5,bullish,23128.25,23131.0,23129.625,2.75,1,2025-07-22 09:53:00-04:00,2025-07-22,9,5,23142.25,1.0,filled,True,86.0,-37.25
2025-07-17,5,bullish,23128.25,23131.0,23129.625,2.75,2,2025-07-22 09:58:00-04:00,2025-07-22,9,5,23130.25,1.0,filled,True,99.5,-25.25
2025-07-17,5,bullish,23128.25,23131.0,23129.625,2.75,3,2025-08-01 03:51:00-04:00,2025-08-01,3,15,23145.75,1.0,filled,True,31.0,-83.5
2025-07-17,5,bullish,23128.25,23131.0,23129.625,2.75,4,2025-08-01 04:12:00-04:00,2025-08-01,4,15,23150.5,1.0,filled,True,14.0,-88.25
2025-07-17,5,bullish,23128.25,23131.0,23129.625,2.75,5,2025-08-01 04:22:00-04:00,2025-08-01,4,15,23134.25,1.0,filled,False,6.5,-72.0
2025-07-17,5,bullish,23128.25,23131.0,23129.625,2.75,6,2025-08-01 05:04:00-04:00,2025-08-01,5,15,23133.75,1.0,filled,False,7.0,-48.75
2025-07-17,5,bullish,23138.0,23139.25,23138.625,1.25,1,2025-07-22 09:53:00-04:00,2025-07-22,9,5,23142.25,1.0,filled,True,86.0,-37.25
2025-07-17,5,bullish,23138.0,23139.25,23138.625,1.25,2,2025-07-22 10:02:00-04:00,2025-07-22,10,5,23130.25,1.0,filled,True,99.75,-19.75
2025-07-17,5,bullish,23138.0,23139.25,23138.625,1.25,3,2025-07-22 10:05:00-04:00,2025-07-22,10,5,23142.75,1.0,filled,True,87.25,-10.5
2025-07-17,5,bullish,23138.0,23139.25,23138.625,1.25,4,2025-08-01 03:50:00-04:00,2025-08-01,3,15,23145.0,1.0,filled,True,31.75,-82.75
2025-07-17,5,bullish,23138.0,23139.25,23138.625,1.25,5,2025-08-01 04:10:00-04:00,2025-08-01,4,15,23138.0,1.0,filled,True,26.5,-75.75
2025-07-17,5,bullish,23138.0,23139.25,23138.625,1.25,6,2025-08-01 04:21:00-04:00,2025-08-01,4,15,23134.0,1.0,filled,True,13.75,-71.75
2025-07-18,5,bullish,23271.75,23275.5,23273.625,3.75,1,2025-07-20 21:08:00-04:00,2025-07-20,21,2,23273.75,1.0,filled,False,4.25,-12.5
2025-07-18,5,bullish,23271.75,23275.5,23273.625,3.75,2,2025-07-20 21:15:00-04:00,2025-07-20,21,2,23274.5,1.0,filled,False,3.5,-13.25
2025-07-18,5,bullish,23271.75,23275.5,23273.625,3.75,3,2025-07-21 01:01:00-04:00,2025-07-21,1,3,23272.5,1.0,filled,False,3.5,-10.25
2025-07-18,5,bullish,23271.75,23275.5,23273.625,3.75,4,2025-07-21 01:30:00-04:00,2025-07-21,1,3,23272.0,1.0,filled,True,24.0,-6.25
2025-07-18,5,bullish,23271.75,23275.5,23273.625,3.75,5,2025-07-21 01:34:00-04:00,2025-07-21,1,3,23271.75,1.0,filled,True,24.25,-6.0
2025-07-18,5,bullish,23271.75,23275.5,23273.625,3.75,6,2025-07-21 01:46:00-04:00,2025-07-21,1,3,23270.5,1.0,filled,True,25.5,-4.75
2025-07-18,5,bearish,23270.25,23277.5,23273.875,7.25,1,2025-07-20 21:08:00-04:00,2025-07-20,21,2,23273.75,1.0,filled,True,12.5,-4.25
2025-07-18,5,bearish,23270.25,23277.5,23273.875,7.25,2,2025-07-20 21:34:00-04:00,2025-07-20,21,2,23269.25,0.06896551724137931,edge_near,False,8.0,-2.0
2025-07-18,5,bearish,23270.25,23277.5,23273.875,7.25,3,2025-07-20 21:42:00-04:00,2025-07-20,21,2,23268.75,0.06896551724137931,edge_near,True,11.25,-2.5
2025-07-18,5,bearish,23270.25,23277.5,23273.875,7.25,4,2025-07-20 22:30:00-04:00,2025-07-20,22,2,23269.0,0.13793103448275862,edge_near,True,19.0,-2.25
2025-07-18,5,bearish,23270.25,23277.5,23273.875,7.25,5,2025-07-21 00:57:00-04:00,2025-07-21,0,3,23269.5,0.034482758620689655,edge_near,False,7.25,-6.5
2025-07-18,5,bearish,23270.25,23277.5,23273.875,7.25,6,2025-07-21 01:00:00-04:00,2025-07-21,1,3,23270.25,0.7241379310344828,through_CE,False,8.0,-5.75
2025-07-18,5,bearish,23267.0,23267.5,23267.25,0.5,1,2025-07-20 21:08:00-04:00,2025-07-20,21,2,23273.75,1.0,filled,True,12.5,-4.25
2025-07-18,5,bearish,23267.0,23267.5,23267.25,0.5,2,2025-07-20 21:10:00-04:00,2025-07-20,21,2,23267.0,1.0,filled,False,5.75,-11.0
2025-07-18,5,bearish,23267.0,23267.5,23267.25,0.5,3,2025-07-20 21:27:00-04:00,2025-07-20,21,2,23267.75,1.0,filled,False,6.5,-4.25
2025-07-18,5,bearish,23267.0,23267.5,23267.25,0.5,4,2025-07-20 21:30:00-04:00,2025-07-20,21,2,23266.5,1.0,filled,False,5.25,-4.75
2025-07-18,5,bearish,23267.0,23267.5,23267.25,0.5,5,2025-07-20 21:33:00-04:00,2025-07-20,21,2,23264.0,1.0,filled,False,2.75,-7.25
2025-07-18,5,bearish,23267.0,23267.5,23267.25,0.5,6,2025-07-20 21:36:00-04:00,2025-07-20,21,2,23266.25,1.0,filled,False,8.0,-5.0
2025-07-21,5,bearish,23234.5,23236.0,23235.25,1.5,1,2025-07-22 09:46:00-04:00,2025-07-22,9,1,23232.5,1.0,filled,True,127.5,-25.5
2025-07-21,5,bearish,23234.5,23236.0,23235.25,1.5,2,2025-07-22 11:34:00-04:00,2025-07-22,11,1,23232.75,0.5,through_CE,True,69.25,-2.5
2025-07-21,5,bearish,23234.5,23236.0,23235.25,1.5,3,2025-07-22 11:48:00-04:00,2025-07-22,11,1,23226.5,0.16666666666666666,edge_near,True,67.25,-8.25
