date,middle_ts,timeframe_min,direction,low,high,ce
2025-05-02 00:00:00-04:00,2025-05-02 09:20:00-04:00,5,bearish,20104.25,20104.5,20104.375
2025-05-05 00:00:00-04:00,2025-05-05 09:55:00-04:00,5,bullish,20048.75,20055.0,20051.875
2025-05-06 00:00:00-04:00,2025-05-06 09:00:00-04:00,5,bearish,19830.75,19833.75,19832.25
2025-05-06 00:00:00-04:00,2025-05-06 09:05:00-04:00,5,bearish,19818.5,19827.25,19822.875
2025-05-06 00:00:00-04:00,2025-05-06 09:30:00-04:00,5,bullish,19802.25,19819.75,19811.0
2025-05-06 00:00:00-04:00,2025-05-06 09:45:00-04:00,5,bearish,19800.5,19838.25,19819.375
2025-05-06 00:00:00-04:00,2025-05-06 09:50:00-04:00,5,bearish,19782.75,19797.0,19789.875
2025-05-07 00:00:00-04:00,2025-05-07 09:00:00-04:00,5,bearish,19922.0,19926.5,19924.25
2025-05-07 00:00:00-04:00,2025-05-07 09:05:00-04:00,5,bearish,19897.5,19907.0,19902.25
2025-05-07 00:00:00-04:00,2025-05-07 09:55:00-04:00,5,bullish,19910.0,19915.5,19912.75
2025-05-08 00:00:00-04:00,2025-05-08 09:30:00-04:00,5,bearish,20138.5,20157.5,20148.0
2025-05-08 00:00:00-04:00,2025-05-08 09:45:00-04:00,5,bearish,20095.75,20099.25,20097.5
2025-05-09 00:00:00-04:00,2025-05-09 09:00:00-04:00,5,bullish,20236.75,20246.5,20241.625
2025-05-09 00:00:00-04:00,2025-05-09 09:30:00-04:00,5,bullish,20248.75,20255.25,20252.0
2025-05-09 00:00:00-04:00,2025-05-09 09:40:00-04:00,5,bearish,20250.0,20255.25,20252.625
2025-05-12 00:00:00-04:00,2025-05-12 09:05:00-04:00,5,bearish,20914.75,20916.25,20915.5
2025-05-12 00:00:00-04:00,2025-05-12 09:30:00-04:00,5,bearish,20826.5,20917.25,20871.875
2025-05-13 00:00:00-04:00,2025-05-13 09:30:00-04:00,5,bullish,21011.75,21036.5,21024.125
2025-05-13 00:00:00-04:00,2025-05-13 09:35:00-04:00,5,bullish,21039.5,21045.25,21042.375
2025-05-13 00:00:00-04:00,2025-05-13 09:50:00-04:00,5,bullish,21071.5,21102.5,21087.0
2025-05-13 00:00:00-04:00,2025-05-13 09:55:00-04:00,5,bullish,21113.0,21114.5,21113.75
2025-05-14 00:00:00-04:00,2025-05-14 09:10:00-04:00,5,bullish,21324.5,21333.75,21329.125
2025-05-14 00:00:00-04:00,2025-05-14 09:30:00-04:00,5,bullish,21342.25,21367.25,21354.75
2025-05-14 00:00:00-04:00,2025-05-14 09:40:00-04:00,5,bearish,21345.5,21367.25,21356.375
2025-05-14 00:00:00-04:00,2025-05-14 09:45:00-04:00,5,bearish,21331.0,21337.0,21334.0
2025-05-16 00:00:00-04:00,2025-05-16 09:05:00-04:00,5,bullish,21447.25,21453.75,21450.5
2025-05-16 00:00:00-04:00,2025-05-16 09:10:00-04:00,5,bullish,21459.75,21461.25,21460.5
2025-05-19 00:00:00-04:00,2025-05-19 09:10:00-04:00,5,bearish,21188.0,21191.0,21189.5
2025-05-19 00:00:00-04:00,2025-05-19 09:25:00-04:00,5,bullish,21193.5,21201.5,21197.5
2025-05-19 00:00:00-04:00,2025-05-19 09:30:00-04:00,5,bullish,21204.0,21235.5,21219.75
2025-05-19 00:00:00-04:00,2025-05-19 09:35:00-04:00,5,bullish,21263.75,21291.25,21277.5
2025-05-19 00:00:00-04:00,2025-05-19 09:40:00-04:00,5,bullish,21312.0,21316.5,21314.25
2025-05-19 00:00:00-04:00,2025-05-19 09:45:00-04:00,5,bullish,21335.0,21345.5,21340.25
2025-05-20 00:00:00-04:00,2025-05-20 09:00:00-04:00,5,bullish,21436.5,21444.0,21440.25
2025-05-21 00:00:00-04:00,2025-05-21 09:10:00-04:00,5,bearish,21289.0,21290.0,21289.5
2025-05-21 00:00:00-04:00,2025-05-21 09:30:00-04:00,5,bullish,21286.5,21313.25,21299.875
2025-05-21 00:00:00-04:00,2025-05-21 09:40:00-04:00,5,bullish,21342.25,21355.75,21349.0
2025-05-22 00:00:00-04:00,2025-05-22 09:15:00-04:00,5,bearish,21191.75,21196.75,21194.25
2025-05-22 00:00:00-04:00,2025-05-22 09:50:00-04:00,5,bullish,21194.5,21227.25,21210.875
2025-05-22 00:00:00-04:00,2025-05-22 09:55:00-04:00,5,bullish,21261.75,21279.5,21270.625
2025-05-23 00:00:00-04:00,2025-05-23 09:25:00-04:00,5,bullish,20801.0,20821.5,20811.25
2025-05-23 00:00:00-04:00,2025-05-23 09:30:00-04:00,5,bullish,20851.5,20903.25,20877.375
2025-05-26 00:00:00-04:00,2025-05-26 09:30:00-04:00,5,bullish,21268.0,21293.0,21280.5
2025-05-26 00:00:00-04:00,2025-05-26 09:50:00-04:00,5,bearish,21283.75,21292.5,21288.125
2025-05-27 00:00:00-04:00,2025-05-27 09:00:00-04:00,5,bullish,21279.0,21284.0,21281.5
2025-05-27 00:00:00-04:00,2025-05-27 09:05:00-04:00,5,bullish,21291.75,21292.25,21292.0
2025-05-27 00:00:00-04:00,2025-05-27 09:15:00-04:00,5,bullish,21300.25,21301.25,21300.75
2025-05-27 00:00:00-04:00,2025-05-27 09:25:00-04:00,5,bearish,21284.5,21301.25,21292.875
2025-05-27 00:00:00-04:00,2025-05-27 09:30:00-04:00,5,bearish,21237.75,21254.75,21246.25
2025-05-27 00:00:00-04:00,2025-05-27 09:45:00-04:00,5,bullish,21245.5,21249.25,21247.375
2025-05-27 00:00:00-04:00,2025-05-27 09:55:00-04:00,5,bullish,21283.0,21292.0,21287.5
2025-05-28 00:00:00-04:00,2025-05-28 09:30:00-04:00,5,bullish,21506.0,21511.0,21508.5
2025-05-28 00:00:00-04:00,2025-05-28 09:35:00-04:00,5,bullish,21526.5,21538.0,21532.25
2025-05-28 00:00:00-04:00,2025-05-28 09:45:00-04:00,5,bearish,21504.75,21538.0,21521.375
2025-05-29 00:00:00-04:00,2025-05-29 09:15:00-04:00,5,bullish,21671.25,21677.75,21674.5
2025-05-29 00:00:00-04:00,2025-05-29 09:30:00-04:00,5,bearish,21612.75,21661.5,21637.125
2025-05-29 00:00:00-04:00,2025-05-29 09:40:00-04:00,5,bearish,21537.5,21560.5,21549.0
2025-05-30 00:00:00-04:00,2025-05-30 09:15:00-04:00,5,bullish,21338.5,21358.25,21348.375
2025-05-30 00:00:00-04:00,2025-05-30 09:45:00-04:00,5,bearish,21291.0,21295.25,21293.125
2025-05-30 00:00:00-04:00,2025-05-30 09:50:00-04:00,5,bearish,21276.5,21286.25,21281.375
2025-06-02 00:00:00-04:00,2025-06-02 09:25:00-04:00,5,bullish,21278.5,21286.75,21282.625
2025-06-02 00:00:00-04:00,2025-06-02 09:30:00-04:00,5,bullish,21291.75,21397.25,21344.5
2025-06-02 00:00:00-04:00,2025-06-02 09:45:00-04:00,5,bearish,21381.5,21406.25,21393.875
2025-06-02 00:00:00-04:00,2025-06-02 09:50:00-04:00,5,bearish,21349.5,21371.75,21360.625
2025-06-03 00:00:00-04:00,2025-06-03 09:00:00-04:00,5,bullish,21537.0,21540.5,21538.75
2025-06-03 00:00:00-04:00,2025-06-03 09:40:00-04:00,5,bullish,21542.0,21558.25,21550.125
2025-06-04 00:00:00-04:00,2025-06-04 09:15:00-04:00,5,bullish,21712.25,21713.0,21712.625
2025-06-04 00:00:00-04:00,2025-06-04 09:30:00-04:00,5,bullish,21730.25,21749.0,21739.625
2025-06-06 00:00:00-04:00,2025-06-06 09:10:00-04:00,5,bullish,21766.75,21770.5,21768.625
2025-06-06 00:00:00-04:00,2025-06-06 09:15:00-04:00,5,bullish,21781.0,21790.5,21785.75
2025-06-06 00:00:00-04:00,2025-06-06 09:40:00-04:00,5,bullish,21832.0,21837.75,21834.875
2025-06-09 00:00:00-04:00,2025-06-09 09:00:00-04:00,5,bullish,21803.0,21803.75,21803.375
2025-06-09 00:00:00-04:00,2025-06-09 09:30:00-04:00,5,bearish,21785.0,21795.25,21790.125
2025-06-09 00:00:00-04:00,2025-06-09 09:45:00-04:00,5,bullish,21797.5,21800.25,21798.875
2025-06-11 00:00:00-04:00,2025-06-11 09:30:00-04:00,5,bearish,22002.25,22013.25,22007.75
2025-06-13 00:00:00-04:00,2025-06-13 09:25:00-04:00,5,bullish,21652.75,21663.5,21658.125
2025-06-13 00:00:00-04:00,2025-06-13 09:30:00-04:00,5,bullish,21681.5,21728.5,21705.0
2025-06-16 00:00:00-04:00,2025-06-16 09:30:00-04:00,5,bullish,21819.0,21827.5,21823.25
2025-06-16 00:00:00-04:00,2025-06-16 09:45:00-04:00,5,bullish,21872.75,21873.5,21873.125
2025-06-16 00:00:00-04:00,2025-06-16 09:50:00-04:00,5,bullish,21893.0,21904.0,21898.5
2025-06-16 00:00:00-04:00,2025-06-16 09:55:00-04:00,5,bullish,21927.0,21927.5,21927.25
2025-06-17 00:00:00-04:00,2025-06-17 09:30:00-04:00,5,bullish,21843.0,21843.25,21843.125
2025-06-18 00:00:00-04:00,2025-06-18 09:25:00-04:00,5,bearish,21772.5,21782.5,21777.5
2025-06-18 00:00:00-04:00,2025-06-18 09:30:00-04:00,5,bearish,21742.5,21768.5,21755.5
2025-06-18 00:00:00-04:00,2025-06-18 09:40:00-04:00,5,bullish,21742.5,21747.5,21745.0
2025-06-18 00:00:00-04:00,2025-06-18 09:45:00-04:00,5,bullish,21763.25,21774.5,21768.875
2025-06-19 00:00:00-04:00,2025-06-19 09:20:00-04:00,5,bullish,21559.0,21559.25,21559.125
2025-06-19 00:00:00-04:00,2025-06-19 09:30:00-04:00,5,bearish,21539.5,21559.25,21549.375
2025-06-19 00:00:00-04:00,2025-06-19 09:35:00-04:00,5,bearish,21519.0,21537.75,21528.375
2025-06-19 00:00:00-04:00,2025-06-19 09:45:00-04:00,5,bearish,21474.75,21500.0,21487.375
2025-06-20 00:00:00-04:00,2025-06-20 09:15:00-04:00,5,bullish,21815.0,21825.75,21820.375
2025-06-23 00:00:00-04:00,2025-06-23 09:25:00-04:00,5,bearish,21871.5,21877.0,21874.25
2025-06-23 00:00:00-04:00,2025-06-23 09:45:00-04:00,5,bullish,21885.5,21893.0,21889.25
2025-06-25 00:00:00-04:00,2025-06-25 09:30:00-04:00,5,bullish,22506.5,22517.25,22511.875
2025-06-25 00:00:00-04:00,2025-06-25 09:45:00-04:00,5,bearish,22515.25,22527.25,22521.25
2025-06-26 00:00:00-04:00,2025-06-26 09:00:00-04:00,5,bearish,22540.75,22543.25,22542.0
2025-06-26 00:00:00-04:00,2025-06-26 09:15:00-04:00,5,bullish,22539.25,22544.25,22541.75
2025-06-26 00:00:00-04:00,2025-06-26 09:55:00-04:00,5,bullish,22521.75,22544.0,22532.875
2025-06-27 00:00:00-04:00,2025-06-27 09:00:00-04:00,5,bearish,22718.5,22727.25,22722.875
2025-06-27 00:00:00-04:00,2025-06-27 09:55:00-04:00,5,bullish,22748.0,22764.5,22756.25
2025-06-30 00:00:00-04:00,2025-06-30 09:25:00-04:00,5,bearish,22875.5,22882.0,22878.75
2025-06-30 00:00:00-04:00,2025-06-30 09:30:00-04:00,5,bearish,22847.25,22868.25,22857.75
2025-07-01 00:00:00-04:00,2025-07-01 09:05:00-04:00,5,bullish,22803.75,22808.0,22805.875
2025-07-01 00:00:00-04:00,2025-07-01 09:15:00-04:00,5,bearish,22801.75,22808.0,22804.875
2025-07-02 00:00:00-04:00,2025-07-02 09:00:00-04:00,5,bullish,22617.0,22640.0,22628.5
2025-07-02 00:00:00-04:00,2025-07-02 09:25:00-04:00,5,bullish,22648.25,22650.75,22649.5
2025-07-02 00:00:00-04:00,2025-07-02 09:30:00-04:00,5,bullish,22657.25,22661.0,22659.125
2025-07-02 00:00:00-04:00,2025-07-02 09:45:00-04:00,5,bullish,22703.25,22705.0,22704.125
2025-07-03 00:00:00-04:00,2025-07-03 09:00:00-04:00,5,bullish,22901.75,22910.0,22905.875
2025-07-03 00:00:00-04:00,2025-07-03 09:20:00-04:00,5,bullish,22914.0,22922.5,22918.25
2025-07-03 00:00:00-04:00,2025-07-03 09:25:00-04:00,5,bullish,22928.0,22929.75,22928.875
2025-07-03 00:00:00-04:00,2025-07-03 09:30:00-04:00,5,bullish,22939.5,22948.5,22944.0
2025-07-03 00:00:00-04:00,2025-07-03 09:50:00-04:00,5,bullish,22975.75,22988.25,22982.0
2025-07-04 00:00:00-04:00,2025-07-04 09:40:00-04:00,5,bullish,22915.5,22916.5,22916.0
2025-07-08 00:00:00-04:00,2025-07-08 09:00:00-04:00,5,bullish,22940.5,22947.5,22944.0
2025-07-08 00:00:00-04:00,2025-07-08 09:30:00-04:00,5,bearish,22917.0,22931.0,22924.0
2025-07-09 00:00:00-04:00,2025-07-09 09:05:00-04:00,5,bullish,22946.5,22952.5,22949.5
2025-07-09 00:00:00-04:00,2025-07-09 09:10:00-04:00,5,bullish,22953.75,22954.25,22954.0
2025-07-09 00:00:00-04:00,2025-07-09 09:25:00-04:00,5,bullish,22964.25,22977.75,22971.0
2025-07-09 00:00:00-04:00,2025-07-09 09:30:00-04:00,5,bullish,22979.5,23024.5,23002.0
2025-07-09 00:00:00-04:00,2025-07-09 09:35:00-04:00,5,bullish,23029.25,23038.75,23034.0
2025-07-09 00:00:00-04:00,2025-07-09 09:40:00-04:00,5,bullish,23054.75,23055.0,23054.875
2025-07-09 00:00:00-04:00,2025-07-09 09:45:00-04:00,5,bullish,23064.75,23076.25,23070.5
2025-07-10 00:00:00-04:00,2025-07-10 09:15:00-04:00,5,bullish,23059.0,23059.5,23059.25
2025-07-10 00:00:00-04:00,2025-07-10 09:20:00-04:00,5,bullish,23060.25,23061.25,23060.75
2025-07-10 00:00:00-04:00,2025-07-10 09:30:00-04:00,5,bearish,23043.5,23061.25,23052.375
2025-07-10 00:00:00-04:00,2025-07-10 09:45:00-04:00,5,bearish,23010.5,23023.25,23016.875
2025-07-10 00:00:00-04:00,2025-07-10 09:50:00-04:00,5,bearish,22985.5,22988.75,22987.125
2025-07-10 00:00:00-04:00,2025-07-10 09:55:00-04:00,5,bearish,22961.25,22968.0,22964.625
2025-07-11 00:00:00-04:00,2025-07-11 09:25:00-04:00,5,bullish,22902.0,22909.5,22905.75
2025-07-11 00:00:00-04:00,2025-07-11 09:35:00-04:00,5,bearish,22897.75,22909.5,22903.625
2025-07-11 00:00:00-04:00,2025-07-11 09:45:00-04:00,5,bullish,22897.75,22927.75,22912.75
2025-07-11 00:00:00-04:00,2025-07-11 09:55:00-04:00,5,bullish,22950.0,22951.5,22950.75
2025-07-14 00:00:00-04:00,2025-07-14 09:20:00-04:00,5,bullish,22906.75,22917.5,22912.125
2025-07-14 00:00:00-04:00,2025-07-14 09:25:00-04:00,5,bullish,22921.25,22922.0,22921.625
2025-07-15 00:00:00-04:00,2025-07-15 09:30:00-04:00,5,bearish,23185.5,23198.25,23191.875
2025-07-16 00:00:00-04:00,2025-07-16 09:30:00-04:00,5,bearish,23050.25,23064.5,23057.375
2025-07-16 00:00:00-04:00,2025-07-16 09:45:00-04:00,5,bearish,22999.25,23004.25,23001.75
2025-07-16 00:00:00-04:00,2025-07-16 09:50:00-04:00,5,bearish,22986.0,22996.25,22991.125
2025-07-17 00:00:00-04:00,2025-07-17 09:10:00-04:00,5,bearish,23137.0,23146.75,23141.875
2025-07-17 00:00:00-04:00,2025-07-17 09:15:00-04:00,5,bearish,23118.75,23135.25,23127.0
2025-07-17 00:00:00-04:00,2025-07-17 09:20:00-04:00,5,bearish,23117.0,23117.5,23117.25
2025-07-17 00:00:00-04:00,2025-07-17 09:30:00-04:00,5,bearish,23093.75,23097.25,23095.5
2025-07-17 00:00:00-04:00,2025-07-17 09:40:00-04:00,5,bullish,23093.75,23117.5,23105.625
2025-07-17 00:00:00-04:00,2025-07-17 09:45:00-04:00,5,bullish,23128.25,23131.0,23129.625
2025-07-17 00:00:00-04:00,2025-07-17 09:50:00-04:00,5,bullish,23138.0,23139.25,23138.625
2025-07-18 00:00:00-04:00,2025-07-18 09:00:00-04:00,5,bullish,23271.75,23275.5,23273.625
2025-07-18 00:00:00-04:00,2025-07-18 09:15:00-04:00,5,bearish,23270.25,23277.5,23273.875
2025-07-18 00:00:00-04:00,2025-07-18 09:50:00-04:00,5,bearish,23267.0,23267.5,23267.25
2025-07-21 00:00:00-04:00,2025-07-21 09:00:00-04:00,5,bearish,23234.5,23236.0,23235.25
2025-07-21 00:00:00-04:00,2025-07-21 09:15:00-04:00,5,bullish,23234.25,23236.5,23235.375
2025-07-21 00:00:00-04:00,2025-07-21 09:20:00-04:00,5,bullish,23241.5,23242.75,23242.125
2025-07-21 00:00:00-04:00,2025-07-21 09:25:00-04:00,5,bullish,23246.75,23255.0,23250.875
2025-07-21 00:00:00-04:00,2025-07-21 09:30:00-04:00,5,bullish,23258.0,23297.5,23277.75
2025-07-21 00:00:00-04:00,2025-07-21 09:35:00-04:00,5,bullish,23300.75,23324.25,23312.5
2025-07-21 00:00:00-04:00,2025-07-21 09:40:00-04:00,5,bullish,23330.75,23337.75,23334.25
2025-07-21 00:00:00-04:00,2025-07-21 09:45:00-04:00,5,bullish,23348.75,23365.25,23357.0
2025-07-22 00:00:00-04:00,2025-07-22 09:30:00-04:00,5,bearish,23315.0,23328.0,23321.5
2025-07-22 00:00:00-04:00,2025-07-22 09:40:00-04:00,5,bearish,23279.25,23287.0,23283.125
2025-07-22 00:00:00-04:00,2025-07-22 09:45:00-04:00,5,bearish,23221.5,23258.75,23240.125
2025-07-22 00:00:00-04:00,2025-07-22 09:50:00-04:00,5,bearish,23172.75,23209.0,23190.875
2025-07-23 00:00:00-04:00,2025-07-23 09:20:00-04:00,5,bullish,23247.0,23254.25,23250.625
2025-07-23 00:00:00-04:00,2025-07-23 09:30:00-04:00,5,bearish,23237.5,23254.25,23245.875
2025-07-23 00:00:00-04:00,2025-07-23 09:40:00-04:00,5,bearish,23210.75,23212.25,23211.5
2025-07-24 00:00:00-04:00,2025-07-24 09:20:00-04:00,5,bullish,23359.0,23367.0,23363.0
2025-07-25 00:00:00-04:00,2025-07-25 09:45:00-04:00,5,bullish,23366.5,23372.75,23369.625
2025-07-28 00:00:00-04:00,2025-07-28 09:00:00-04:00,5,bearish,23498.25,23511.5,23504.875
2025-07-28 00:00:00-04:00,2025-07-28 09:05:00-04:00,5,bearish,23487.25,23496.25,23491.75
2025-07-29 00:00:00-04:00,2025-07-29 09:30:00-04:00,5,bullish,23601.5,23625.25,23613.375
2025-07-29 00:00:00-04:00,2025-07-29 09:45:00-04:00,5,bearish,23592.5,23615.0,23603.75
2025-07-30 00:00:00-04:00,2025-07-30 09:00:00-04:00,5,bearish,23483.25,23489.25,23486.25
2025-07-31 00:00:00-04:00,2025-07-31 09:15:00-04:00,5,bearish,23783.25,23791.75,23787.5
2025-07-31 00:00:00-04:00,2025-07-31 09:20:00-04:00,5,bearish,23774.75,23779.5,23777.125
2025-07-31 00:00:00-04:00,2025-07-31 09:25:00-04:00,5,bearish,23752.25,23773.0,23762.625
2025-07-31 00:00:00-04:00,2025-07-31 09:30:00-04:00,5,bearish,23680.75,23743.0,23711.875
2025-07-31 00:00:00-04:00,2025-07-31 09:50:00-04:00,5,bullish,23661.25,23666.75,23664.0
2025-08-01 00:00:00-04:00,2025-08-01 09:30:00-04:00,5,bearish,23032.75,23046.25,23039.5
2025-08-01 00:00:00-04:00,2025-08-01 09:35:00-04:00,5,bearish,22992.25,23000.5,22996.375
2025-08-01 00:00:00-04:00,2025-08-01 09:40:00-04:00,5,bearish,22929.5,22976.25,22952.875
2025-08-01 00:00:00-04:00,2025-08-01 09:45:00-04:00,5,bearish,22909.25,22917.75,22913.5
2025-08-04 00:00:00-04:00,2025-08-04 09:25:00-04:00,5,bullish,23088.25,23088.75,23088.5
2025-08-04 00:00:00-04:00,2025-08-04 09:30:00-04:00,5,bullish,23097.25,23127.25,23112.25
2025-08-04 00:00:00-04:00,2025-08-04 09:35:00-04:00,5,bullish,23130.75,23149.5,23140.125
2025-08-04 00:00:00-04:00,2025-08-04 09:40:00-04:00,5,bullish,23173.5,23189.5,23181.5
2025-08-04 00:00:00-04:00,2025-08-04 09:45:00-04:00,5,bullish,23197.0,23198.5,23197.75
2025-08-04 00:00:00-04:00,2025-08-04 09:55:00-04:00,5,bullish,23229.5,23239.25,23234.375
2025-08-05 00:00:00-04:00,2025-08-05 09:55:00-04:00,5,bearish,23362.25,23362.5,23362.375
2025-08-06 00:00:00-04:00,2025-08-06 09:10:00-04:00,5,bullish,23183.75,23185.0,23184.375
2025-08-06 00:00:00-04:00,2025-08-06 09:20:00-04:00,5,bearish,23178.75,23185.0,23181.875
2025-08-08 00:00:00-04:00,2025-08-08 09:40:00-04:00,5,bullish,23579.75,23604.0,23591.875
2025-08-11 00:00:00-04:00,2025-08-11 09:10:00-04:00,5,bullish,23719.0,23721.5,23720.25
2025-08-12 00:00:00-04:00,2025-08-12 09:00:00-04:00,5,bearish,23749.5,23767.5,23758.5
2025-08-12 00:00:00-04:00,2025-08-12 09:30:00-04:00,5,bullish,23741.75,23755.0,23748.375
2025-08-12 00:00:00-04:00,2025-08-12 09:45:00-04:00,5,bearish,23714.0,23714.75,23714.375
2025-08-12 00:00:00-04:00,2025-08-12 09:55:00-04:00,5,bearish,23666.75,23667.0,23666.875
2025-08-13 00:00:00-04:00,2025-08-13 09:55:00-04:00,5,bearish,24017.75,24040.0,24028.875
2025-08-14 00:00:00-04:00,2025-08-14 09:25:00-04:00,5,bullish,23834.75,23841.25,23838.0
2025-08-14 00:00:00-04:00,2025-08-14 09:30:00-04:00,5,bullish,23861.0,23896.0,23878.5
2025-08-15 00:00:00-04:00,2025-08-15 09:15:00-04:00,5,bullish,23899.75,23902.0,23900.875
2025-08-15 00:00:00-04:00,2025-08-15 09:30:00-04:00,5,bearish,23886.0,23887.75,23886.875
2025-08-15 00:00:00-04:00,2025-08-15 09:45:00-04:00,5,bearish,23805.75,23834.75,23820.25
2025-08-18 00:00:00-04:00,2025-08-18 09:00:00-04:00,5,bullish,23777.0,23777.5,23777.25
2025-08-18 00:00:00-04:00,2025-08-18 09:10:00-04:00,5,bearish,23773.5,23777.5,23775.5
2025-08-18 00:00:00-04:00,2025-08-18 09:30:00-04:00,5,bullish,23778.25,23787.75,23783.0
2025-08-18 00:00:00-04:00,2025-08-18 09:50:00-04:00,5,bearish,23769.5,23772.0,23770.75
2025-08-19 00:00:00-04:00,2025-08-19 09:20:00-04:00,5,bullish,23747.25,23747.75,23747.5
2025-08-19 00:00:00-04:00,2025-08-19 09:30:00-04:00,5,bearish,23704.0,23747.75,23725.875
2025-08-20 00:00:00-04:00,2025-08-20 09:05:00-04:00,5,bearish,23418.0,23420.0,23419.0
2025-08-20 00:00:00-04:00,2025-08-20 09:10:00-04:00,5,bearish,23415.0,23415.25,23415.125
2025-08-20 00:00:00-04:00,2025-08-20 09:30:00-04:00,5,bearish,23393.25,23402.5,23397.875
2025-08-20 00:00:00-04:00,2025-08-20 09:40:00-04:00,5,bearish,23324.25,23357.0,23340.625
2025-08-20 00:00:00-04:00,2025-08-20 09:45:00-04:00,5,bearish,23265.25,23322.5,23293.875
2025-08-20 00:00:00-04:00,2025-08-20 09:50:00-04:00,5,bearish,23205.75,23264.75,23235.25
2025-08-22 00:00:00-04:00,2025-08-22 09:00:00-04:00,5,bullish,23249.5,23252.0,23250.75
2025-08-22 00:00:00-04:00,2025-08-22 09:40:00-04:00,5,bullish,23284.0,23294.0,23289.0
2025-08-25 00:00:00-04:00,2025-08-25 09:55:00-04:00,5,bullish,23496.25,23504.5,23500.375
2025-08-27 00:00:00-04:00,2025-08-27 09:00:00-04:00,5,bearish,23573.5,23575.5,23574.5
2025-08-27 00:00:00-04:00,2025-08-27 09:40:00-04:00,5,bearish,23530.5,23535.75,23533.125
2025-08-28 00:00:00-04:00,2025-08-28 09:15:00-04:00,5,bullish,23645.25,23649.25,23647.25
2025-08-28 00:00:00-04:00,2025-08-28 09:30:00-04:00,5,bullish,23652.25,23680.5,23666.375
2025-08-28 00:00:00-04:00,2025-08-28 09:45:00-04:00,5,bearish,23663.75,23688.75,23676.25
2025-08-28 00:00:00-04:00,2025-08-28 09:50:00-04:00,5,bearish,23629.0,23655.0,23642.0
2025-08-29 00:00:00-04:00,2025-08-29 09:30:00-04:00,5,bearish,23645.0,23648.25,23646.625
2025-08-29 00:00:00-04:00,2025-08-29 09:35:00-04:00,5,bearish,23625.75,23630.25,23628.0
2025-08-29 00:00:00-04:00,2025-08-29 09:45:00-04:00,5,bearish,23575.75,23585.25,23580.5
2025-09-01 00:00:00-04:00,2025-09-01 09:25:00-04:00,5,bearish,23477.25,23478.0,23477.625
2025-09-01 00:00:00-04:00,2025-09-01 09:50:00-04:00,5,bullish,23486.25,23486.75,23486.5
2025-09-02 00:00:00-04:00,2025-09-02 09:25:00-04:00,5,bearish,23101.5,23107.75,23104.625
2025-09-02 00:00:00-04:00,2025-09-02 09:35:00-04:00,5,bullish,23101.5,23126.5,23114.0
2025-09-02 00:00:00-04:00,2025-09-02 09:45:00-04:00,5,bullish,23177.5,23190.0,23183.75
2025-09-02 00:00:00-04:00,2025-09-02 09:50:00-04:00,5,bullish,23200.0,23218.75,23209.375
2025-09-03 00:00:00-04:00,2025-09-03 09:00:00-04:00,5,bullish,23430.25,23430.5,23430.375
2025-09-03 00:00:00-04:00,2025-09-03 09:05:00-04:00,5,bullish,23434.25,23438.25,23436.25
2025-09-03 00:00:00-04:00,2025-09-03 09:30:00-04:00,5,bearish,23419.75,23421.25,23420.5
2025-09-04 00:00:00-04:00,2025-09-04 09:00:00-04:00,5,bearish,23476.25,23478.0,23477.125
2025-09-05 00:00:00-04:00,2025-09-05 09:00:00-04:00,5,bullish,23877.0,23882.0,23879.5
2025-09-05 00:00:00-04:00,2025-09-05 09:30:00-04:00,5,bearish,23856.0,23870.0,23863.0
2025-09-08 00:00:00-04:00,2025-09-08 09:15:00-04:00,5,bullish,23782.5,23782.75,23782.625
2025-09-09 00:00:00-04:00,2025-09-09 09:00:00-04:00,5,bearish,23828.25,23837.75,23833.0
2025-09-10 00:00:00-04:00,2025-09-10 09:00:00-04:00,5,bearish,23991.5,23997.0,23994.25
2025-09-10 00:00:00-04:00,2025-09-10 09:10:00-04:00,5,bullish,23991.5,23996.75,23994.125
2025-09-10 00:00:00-04:00,2025-09-10 09:15:00-04:00,5,bullish,24002.0,24004.0,24003.0
2025-09-10 00:00:00-04:00,2025-09-10 09:25:00-04:00,5,bearish,24000.75,24004.0,24002.375
2025-09-10 00:00:00-04:00,2025-09-10 09:30:00-04:00,5,bearish,23975.75,23996.0,23985.875
2025-09-11 00:00:00-04:00,2025-09-11 09:25:00-04:00,5,bullish,23961.25,23967.5,23964.375
2025-09-11 00:00:00-04:00,2025-09-11 09:35:00-04:00,5,bearish,23946.0,23967.5,23956.75
2025-09-12 00:00:00-04:00,2025-09-12 09:30:00-04:00,5,bearish,24035.5,24037.75,24036.625
2025-09-15 00:00:00-04:00,2025-09-15 09:30:00-04:00,5,bullish,24183.25,24196.0,24189.625
2025-09-15 00:00:00-04:00,2025-09-15 09:50:00-04:00,5,bullish,24234.5,24238.75,24236.625
2025-09-16 00:00:00-04:00,2025-09-16 09:30:00-04:00,5,bearish,24335.0,24342.75,24338.875
2025-09-17 00:00:00-04:00,2025-09-17 09:30:00-04:00,5,bearish,24270.5,24276.25,24273.375
2025-09-17 00:00:00-04:00,2025-09-17 09:35:00-04:00,5,bearish,24247.25,24256.0,24251.625
2025-09-17 00:00:00-04:00,2025-09-17 09:45:00-04:00,5,bullish,24247.25,24252.75,24250.0
2025-09-17 00:00:00-04:00,2025-09-17 09:55:00-04:00,5,bearish,24239.0,24252.75,24245.875
