today,prior,src,level,level_price,first_touch_ts,first_touch_hour,px_at_touch,react_close_60m,react_mfe,react_mae,reversed
2025-10-03,2025-10-02,1h,L50,25097.125,2025-10-03 10:00:00-04:00,10,25088.0,25112.5,40.5,-37.0,True
2025-10-03,2025-10-02,1h,L75,25138.5625,2025-10-03 11:21:00-04:00,11,25137.5,25145.25,18.5,-33.75,False
2025-10-03,2025-10-02,5m,L0,25025.25,2025-10-03 13:05:00-04:00,13,25032.0,24942.5,62.25,-109.0,False
2025-10-03,2025-10-02,5m,L25,25036.75,2025-10-03 13:04:00-04:00,13,25052.5,24940.5,41.75,-129.5,False
2025-10-03,2025-10-02,5m,L50,25048.25,2025-10-03 10:09:00-04:00,10,25074.0,25110.25,54.5,-23.0,True
2025-10-03,2025-10-02,5m,L75,25059.75,2025-10-03 10:08:00-04:00,10,25061.5,25110.75,67.0,-10.5,False
2025-10-03,2025-10-02,5m,L100,25071.25,2025-10-03 10:01:00-04:00,10,25081.25,25111.0,47.25,-30.25,False
2025-10-06,2025-10-02,1h,L75,25138.5625,2025-10-06 10:01:00-04:00,10,25142.0,25148.0,42.5,-31.75,False
2025-10-06,2025-10-02,1h,L100,25180.0,2025-10-06 10:00:00-04:00,10,25173.75,25150.0,10.75,-63.5,True
2025-10-06,2025-10-03,1h,L25,25117.75,2025-10-06 10:36:00-04:00,10,25130.25,25175.5,46.5,-20.0,True
2025-10-06,2025-10-03,1h,L50,25135.5,2025-10-06 10:10:00-04:00,10,25138.25,25165.75,46.25,-28.0,True
2025-10-06,2025-10-03,1h,L75,25153.25,2025-10-06 10:00:00-04:00,10,25173.75,25150.0,10.75,-63.5,True
2025-10-06,2025-10-03,1h,L100,25171.0,2025-10-06 10:00:00-04:00,10,25173.75,25150.0,10.75,-63.5,True
2025-10-06,2025-10-03,5m,L0,25130.0,2025-10-06 10:10:00-04:00,10,25138.25,25165.75,46.25,-28.0,True
2025-10-06,2025-10-03,5m,L25,25137.5,2025-10-06 10:01:00-04:00,10,25142.0,25148.0,42.5,-31.75,True
2025-10-06,2025-10-03,5m,L50,25145.0,2025-10-06 10:00:00-04:00,10,25173.75,25150.0,10.75,-63.5,True
2025-10-06,2025-10-03,5m,L75,25152.5,2025-10-06 10:00:00-04:00,10,25173.75,25150.0,10.75,-63.5,True
2025-10-06,2025-10-03,5m,L100,25160.0,2025-10-06 10:00:00-04:00,10,25173.75,25150.0,10.75,-63.5,True
2025-10-07,2025-10-02,1h,L0,25014.25,2025-10-07 11:38:00-04:00,11,25020.75,25086.25,71.25,-35.5,True
2025-10-07,2025-10-02,1h,L25,25055.6875,2025-10-07 11:09:00-04:00,11,25060.5,25028.25,65.5,-75.25,False
2025-10-07,2025-10-02,1h,L50,25097.125,2025-10-07 11:06:00-04:00,11,25090.25,25026.0,35.75,-105.0,True
2025-10-07,2025-10-02,1h,L75,25138.5625,2025-10-07 11:04:00-04:00,11,25144.75,25053.75,16.75,-159.5,True
2025-10-07,2025-10-02,1h,L100,25180.0,2025-10-07 10:50:00-04:00,10,25191.75,24992.0,3.25,-204.75,True
2025-10-07,2025-10-02,5m,L0,25025.25,2025-10-07 11:36:00-04:00,11,25029.25,25068.5,48.25,-44.0,True
2025-10-07,2025-10-02,5m,L25,25036.75,2025-10-07 11:36:00-04:00,11,25029.25,25068.5,48.25,-44.0,True
2025-10-07,2025-10-02,5m,L50,25048.25,2025-10-07 11:31:00-04:00,11,25056.75,25048.25,19.0,-71.5,True
2025-10-07,2025-10-02,5m,L75,25059.75,2025-10-07 11:09:00-04:00,11,25060.5,25028.25,65.5,-75.25,True
2025-10-07,2025-10-02,5m,L100,25071.25,2025-10-07 11:07:00-04:00,11,25094.75,25024.75,31.25,-109.5,True
2025-10-07,2025-10-03,1h,L0,25100.0,2025-10-07 11:06:00-04:00,11,25090.25,25026.0,35.75,-105.0,False
2025-10-07,2025-10-03,1h,L25,25117.75,2025-10-07 11:05:00-04:00,11,25115.75,25046.25,31.25,-130.5,False
2025-10-07,2025-10-03,1h,L50,25135.5,2025-10-07 11:04:00-04:00,11,25144.75,25053.75,16.75,-159.5,True
2025-10-07,2025-10-03,1h,L75,25153.25,2025-10-07 11:03:00-04:00,11,25158.75,25050.0,15.25,-173.5,True
2025-10-07,2025-10-03,1h,L100,25171.0,2025-10-07 10:56:00-04:00,10,25180.5,25017.0,12.25,-195.25,True
2025-10-07,2025-10-03,5m,L0,25130.0,2025-10-07 11:05:00-04:00,11,25115.75,25046.25,31.25,-130.5,False
2025-10-07,2025-10-03,5m,L25,25137.5,2025-10-07 11:04:00-04:00,11,25144.75,25053.75,16.75,-159.5,False
2025-10-07,2025-10-03,5m,L50,25145.0,2025-10-07 11:04:00-04:00,11,25144.75,25053.75,16.75,-159.5,True
2025-10-07,2025-10-03,5m,L75,25152.5,2025-10-07 11:03:00-04:00,11,25158.75,25050.0,15.25,-173.5,True
2025-10-07,2025-10-03,5m,L100,25160.0,2025-10-07 11:03:00-04:00,11,25158.75,25050.0,15.25,-173.5,True
2025-10-07,2025-10-06,1h,L0,25117.0,2025-10-07 11:05:00-04:00,11,25115.75,25046.25,31.25,-130.5,False
2025-10-07,2025-10-06,1h,L25,25143.1875,2025-10-07 11:04:00-04:00,11,25144.75,25053.75,16.75,-159.5,False
2025-10-07,2025-10-06,1h,L50,25169.375,2025-10-07 10:56:00-04:00,10,25180.5,25017.0,12.25,-195.25,True
2025-10-07,2025-10-06,1h,L75,25195.5625,2025-10-07 10:35:00-04:00,10,25204.25,25052.5,19.25,-160.25,True
2025-10-07,2025-10-06,1h,L100,25221.75,2025-10-07 10:03:00-04:00,10,25225.5,25158.75,31.75,-70.25,True
2025-10-07,2025-10-06,5m,L0,25135.25,2025-10-07 11:04:00-04:00,11,25144.75,25053.75,16.75,-159.5,False
2025-10-07,2025-10-06,5m,L25,25145.0,2025-10-07 11:04:00-04:00,11,25144.75,25053.75,16.75,-159.5,False
2025-10-07,2025-10-06,5m,L50,25154.75,2025-10-07 11:03:00-04:00,11,25158.75,25050.0,15.25,-173.5,True
2025-10-07,2025-10-06,5m,L75,25164.5,2025-10-07 11:03:00-04:00,11,25158.75,25050.0,15.25,-173.5,True
2025-10-07,2025-10-06,5m,L100,25174.25,2025-10-07 10:56:00-04:00,10,25180.5,25017.0,12.25,-195.25,True
2025-10-08,2025-10-02,1h,L100,25180.0,2025-10-08 10:00:00-04:00,10,25187.0,25200.0,44.0,-14.25,False
2025-10-08,2025-10-03,1h,L100,25171.0,2025-10-08 10:00:00-04:00,10,25187.0,25200.0,44.0,-14.25,False
2025-10-08,2025-10-06,1h,L50,25169.375,2025-10-08 10:00:00-04:00,10,25187.0,25200.0,44.0,-14.25,True
2025-10-08,2025-10-06,1h,L75,25195.5625,2025-10-08 10:00:00-04:00,10,25187.0,25200.0,44.0,-14.25,False
2025-10-08,2025-10-06,1h,L100,25221.75,2025-10-08 10:09:00-04:00,10,25214.25,25204.25,16.75,-41.5,True
2025-10-08,2025-10-06,5m,L100,25174.25,2025-10-08 10:00:00-04:00,10,25187.0,25200.0,44.0,-14.25,False
2025-10-08,2025-10-07,1h,L0,25217.0,2025-10-08 10:05:00-04:00,10,25210.25,25203.0,20.75,-37.5,False
2025-10-08,2025-10-07,1h,L25,25231.4375,2025-10-08 10:10:00-04:00,10,25226.5,25208.0,4.5,-53.75,False
2025-10-08,2025-10-07,1h,L50,25245.875,2025-10-08 11:25:00-04:00,11,25243.25,25255.5,33.25,-21.5,True
2025-10-08,2025-10-07,1h,L75,25260.3125,2025-10-08 11:50:00-04:00,11,25255.25,25237.25,21.25,-21.75,True
2025-10-08,2025-10-07,1h,L100,25274.75,2025-10-08 12:17:00-04:00,12,25271.0,25257.0,5.5,-37.5,True
2025-10-08,2025-10-07,5m,L0,25229.25,2025-10-08 10:10:00-04:00,10,25226.5,25208.0,4.5,-53.75,False
2025-10-08,2025-10-07,5m,L25,25235.1875,2025-10-08 10:11:00-04:00,10,25223.25,25215.5,7.75,-50.5,False
2025-10-08,2025-10-07,5m,L50,25241.125,2025-10-08 11:25:00-04:00,11,25243.25,25255.5,33.25,-21.5,True
2025-10-08,2025-10-07,5m,L75,25247.0625,2025-10-08 11:25:00-04:00,11,25243.25,25255.5,33.25,-21.5,False
2025-10-08,2025-10-07,5m,L100,25253.0,2025-10-08 11:41:00-04:00,11,25244.5,25249.0,32.0,-11.75,False
2025-10-09,2025-10-02,1h,L100,25180.0,2025-10-09 13:17:00-04:00,13,25179.25,25227.25,51.0,-18.5,False
2025-10-09,2025-10-03,1h,L100,25171.0,2025-10-09 13:18:00-04:00,13,25190.75,25222.0,39.5,-30.0,False
2025-10-09,2025-10-03,5m,L100,25160.0,2025-10-09 13:30:00-04:00,13,25171.25,25213.5,63.25,-10.5,False
2025-10-09,2025-10-06,1h,L50,25169.375,2025-10-09 13:18:00-04:00,13,25190.75,25222.0,39.5,-30.0,True
2025-10-09,2025-10-06,1h,L75,25195.5625,2025-10-09 10:44:00-04:00,10,25202.75,25216.5,71.5,-9.25,False
2025-10-09,2025-10-06,1h,L100,25221.75,2025-10-09 10:32:00-04:00,10,25235.25,25224.5,39.0,-41.75,True
2025-10-09,2025-10-06,5m,L75,25164.5,2025-10-09 13:30:00-04:00,13,25171.25,25213.5,63.25,-10.5,False
2025-10-09,2025-10-06,5m,L100,25174.25,2025-10-09 13:17:00-04:00,13,25179.25,25227.25,51.0,-18.5,False
2025-10-09,2025-10-07,1h,L0,25217.0,2025-10-09 10:35:00-04:00,10,25224.5,25207.0,49.75,-31.0,False
2025-10-09,2025-10-07,1h,L25,25231.4375,2025-10-09 10:31:00-04:00,10,25229.25,25221.5,45.0,-35.75,False
2025-10-09,2025-10-07,1h,L50,25245.875,2025-10-09 10:21:00-04:00,10,25259.75,25247.75,17.0,-66.25,True
2025-10-09,2025-10-07,1h,L75,25260.3125,2025-10-09 10:00:00-04:00,10,25273.0,25265.25,16.0,-79.5,True
2025-10-09,2025-10-07,1h,L100,25274.75,2025-10-09 10:00:00-04:00,10,25273.0,25265.25,16.0,-79.5,True
2025-10-09,2025-10-07,5m,L0,25229.25,2025-10-09 10:31:00-04:00,10,25229.25,25221.5,45.0,-35.75,False
2025-10-09,2025-10-07,5m,L25,25235.1875,2025-10-09 10:30:00-04:00,10,25243.75,25228.0,30.5,-50.25,False
2025-10-09,2025-10-07,5m,L50,25241.125,2025-10-09 10:21:00-04:00,10,25259.75,25247.75,17.0,-66.25,True
2025-10-09,2025-10-07,5m,L75,25247.0625,2025-10-09 10:21:00-04:00,10,25259.75,25247.75,17.0,-66.25,True
2025-10-09,2025-10-07,5m,L100,25253.0,2025-10-09 10:15:00-04:00,10,25263.0,25270.0,13.75,-69.5,False
2025-10-09,2025-10-08,1h,L100,25183.5,2025-10-09 13:16:00-04:00,13,25188.75,25225.0,36.75,-28.0,False
2025-10-09,2025-10-08,5m,L75,25156.375,2025-10-09 13:35:00-04:00,13,25162.25,25212.0,72.25,-1.5,False
2025-10-09,2025-10-08,5m,L100,25166.0,2025-10-09 13:29:00-04:00,13,25176.25,25213.25,58.25,-15.5,False
2025-10-10,2025-10-03,1h,L0,25100.0,2025-10-10 11:00:00-04:00,11,25108.25,24789.0,87.5,-441.0,False
2025-10-10,2025-10-03,1h,L25,25117.75,2025-10-10 11:00:00-04:00,11,25108.25,24789.0,87.5,-441.0,False
2025-10-10,2025-10-03,1h,L50,25135.5,2025-10-10 10:59:00-04:00,10,25194.0,24828.0,25.0,-526.75,True
2025-10-10,2025-10-03,1h,L75,25153.25,2025-10-10 10:59:00-04:00,10,25194.0,24828.0,25.0,-526.75,True
2025-10-10,2025-10-03,1h,L100,25171.0,2025-10-10 10:59:00-04:00,10,25194.0,24828.0,25.0,-526.75,True
2025-10-10,2025-10-03,5m,L0,25130.0,2025-10-10 10:59:00-04:00,10,25194.0,24828.0,25.0,-526.75,False
2025-10-10,2025-10-03,5m,L25,25137.5,2025-10-10 10:59:00-04:00,10,25194.0,24828.0,25.0,-526.75,False
2025-10-10,2025-10-03,5m,L50,25145.0,2025-10-10 10:59:00-04:00,10,25194.0,24828.0,25.0,-526.75,True
2025-10-10,2025-10-03,5m,L75,25152.5,2025-10-10 10:59:00-04:00,10,25194.0,24828.0,25.0,-526.75,True
2025-10-10,2025-10-03,5m,L100,25160.0,2025-10-10 10:59:00-04:00,10,25194.0,24828.0,25.0,-526.75,True
2025-10-10,2025-10-06,1h,L0,25117.0,2025-10-10 11:00:00-04:00,11,25108.25,24789.0,87.5,-441.0,False
2025-10-10,2025-10-06,1h,L25,25143.1875,2025-10-10 10:59:00-04:00,10,25194.0,24828.0,25.0,-526.75,False
2025-10-10,2025-10-06,1h,L50,25169.375,2025-10-10 10:59:00-04:00,10,25194.0,24828.0,25.0,-526.75,True
2025-10-10,2025-10-06,1h,L75,25195.5625,2025-10-10 10:58:00-04:00,10,25220.0,24832.0,54.75,-552.75,True
2025-10-10,2025-10-06,1h,L100,25221.75,2025-10-10 10:58:00-04:00,10,25220.0,24832.0,54.75,-552.75,True
2025-10-10,2025-10-06,5m,L0,25135.25,2025-10-10 10:59:00-04:00,10,25194.0,24828.0,25.0,-526.75,False
2025-10-10,2025-10-06,5m,L25,25145.0,2025-10-10 10:59:00-04:00,10,25194.0,24828.0,25.0,-526.75,False
2025-10-10,2025-10-06,5m,L50,25154.75,2025-10-10 10:59:00-04:00,10,25194.0,24828.0,25.0,-526.75,True
2025-10-10,2025-10-06,5m,L75,25164.5,2025-10-10 10:59:00-04:00,10,25194.0,24828.0,25.0,-526.75,True
2025-10-10,2025-10-06,5m,L100,25174.25,2025-10-10 10:59:00-04:00,10,25194.0,24828.0,25.0,-526.75,True
2025-10-10,2025-10-07,1h,L0,25217.0,2025-10-10 10:58:00-04:00,10,25220.0,24832.0,54.75,-552.75,False
2025-10-10,2025-10-07,1h,L25,25231.4375,2025-10-10 10:58:00-04:00,10,25220.0,24832.0,54.75,-552.75,False
2025-10-10,2025-10-07,1h,L50,25245.875,2025-10-10 10:58:00-04:00,10,25220.0,24832.0,54.75,-552.75,True
2025-10-10,2025-10-07,1h,L75,25260.3125,2025-10-10 10:57:00-04:00,10,25264.25,24784.75,81.0,-597.0,True
2025-10-10,2025-10-07,1h,L100,25274.75,2025-10-10 10:57:00-04:00,10,25264.25,24784.75,81.0,-597.0,True
2025-10-10,2025-10-07,5m,L0,25229.25,2025-10-10 10:58:00-04:00,10,25220.0,24832.0,54.75,-552.75,False
2025-10-10,2025-10-07,5m,L25,25235.1875,2025-10-10 10:58:00-04:00,10,25220.0,24832.0,54.75,-552.75,False
2025-10-10,2025-10-07,5m,L50,25241.125,2025-10-10 10:58:00-04:00,10,25220.0,24832.0,54.75,-552.75,True
2025-10-10,2025-10-07,5m,L75,25247.0625,2025-10-10 10:58:00-04:00,10,25220.0,24832.0,54.75,-552.75,True
2025-10-10,2025-10-07,5m,L100,25253.0,2025-10-10 10:58:00-04:00,10,25220.0,24832.0,54.75,-552.75,True
2025-10-10,2025-10-08,1h,L0,25055.25,2025-10-10 11:01:00-04:00,11,25077.0,24790.5,35.5,-409.75,False
2025-10-10,2025-10-08,1h,L25,25087.3125,2025-10-10 11:00:00-04:00,11,25108.25,24789.0,87.5,-441.0,False
2025-10-10,2025-10-08,1h,L50,25119.375,2025-10-10 11:00:00-04:00,11,25108.25,24789.0,87.5,-441.0,True
2025-10-10,2025-10-08,1h,L75,25151.4375,2025-10-10 10:59:00-04:00,10,25194.0,24828.0,25.0,-526.75,True
2025-10-10,2025-10-08,1h,L100,25183.5,2025-10-10 10:58:00-04:00,10,25220.0,24832.0,54.75,-552.75,True
2025-10-10,2025-10-08,5m,L0,25127.5,2025-10-10 10:59:00-04:00,10,25194.0,24828.0,25.0,-526.75,False
2025-10-10,2025-10-08,5m,L25,25137.125,2025-10-10 10:59:00-04:00,10,25194.0,24828.0,25.0,-526.75,False
2025-10-10,2025-10-08,5m,L50,25146.75,2025-10-10 10:59:00-04:00,10,25194.0,24828.0,25.0,-526.75,True
2025-10-10,2025-10-08,5m,L75,25156.375,2025-10-10 10:59:00-04:00,10,25194.0,24828.0,25.0,-526.75,True
2025-10-10,2025-10-08,5m,L100,25166.0,2025-10-10 10:59:00-04:00,10,25194.0,24828.0,25.0,-526.75,True
2025-10-10,2025-10-09,1h,L0,25250.0,2025-10-10 10:58:00-04:00,10,25220.0,24832.0,54.75,-552.75,False
2025-10-10,2025-10-09,1h,L25,25271.8125,2025-10-10 10:57:00-04:00,10,25264.25,24784.75,81.0,-597.0,False
2025-10-10,2025-10-09,1h,L50,25293.625,2025-10-10 10:57:00-04:00,10,25264.25,24784.75,81.0,-597.0,True
2025-10-10,2025-10-09,1h,L75,25315.4375,2025-10-10 10:01:00-04:00,10,25325.0,25077.0,35.25,-269.5,True
2025-10-10,2025-10-09,1h,L100,25337.25,2025-10-10 10:01:00-04:00,10,25325.0,25077.0,35.25,-269.5,True
2025-10-10,2025-10-09,5m,L0,25253.75,2025-10-10 10:58:00-04:00,10,25220.0,24832.0,54.75,-552.75,False
2025-10-10,2025-10-09,5m,L25,25266.4375,2025-10-10 10:57:00-04:00,10,25264.25,24784.75,81.0,-597.0,False
2025-10-10,2025-10-09,5m,L50,25279.125,2025-10-10 10:57:00-04:00,10,25264.25,24784.75,81.0,-597.0,True
2025-10-10,2025-10-09,5m,L75,25291.8125,2025-10-10 10:57:00-04:00,10,25264.25,24784.75,81.0,-597.0,True
2025-10-10,2025-10-09,5m,L100,25304.5,2025-10-10 10:16:00-04:00,10,25312.25,25016.25,47.5,-331.75,True
2025-10-14,2025-10-13,1h,L0,24724.5,2025-10-14 10:27:00-04:00,10,24717.75,24707.5,51.0,-47.25,False
2025-10-14,2025-10-13,1h,L25,24766.6875,2025-10-14 11:05:00-04:00,11,24761.75,24788.25,76.5,-77.5,True
2025-10-14,2025-10-13,1h,L50,24808.875,2025-10-14 11:49:00-04:00,11,24802.75,24926.25,134.75,-40.25,True
2025-10-14,2025-10-13,1h,L75,24851.0625,2025-10-14 12:20:00-04:00,12,24864.25,24909.75,83.0,-38.0,False
2025-10-14,2025-10-13,1h,L100,24893.25,2025-10-14 12:34:00-04:00,12,24886.0,24897.25,61.25,-28.0,False
2025-10-14,2025-10-13,5m,L0,24769.0,2025-10-14 11:05:00-04:00,11,24761.75,24788.25,76.5,-77.5,True
2025-10-14,2025-10-13,5m,L25,24784.1875,2025-10-14 11:44:00-04:00,11,24777.25,24912.0,140.25,-20.5,True
2025-10-14,2025-10-13,5m,L50,24799.375,2025-10-14 11:46:00-04:00,11,24794.0,24915.75,126.75,-31.5,True
2025-10-14,2025-10-13,5m,L75,24814.5625,2025-10-14 11:50:00-04:00,11,24813.5,24924.25,124.0,-51.0,False
2025-10-14,2025-10-13,5m,L100,24829.75,2025-10-14 11:53:00-04:00,11,24830.75,24934.0,116.5,-68.25,False
2025-10-15,2025-10-08,1h,L0,25055.25,2025-10-15 10:05:00-04:00,10,25054.25,25086.25,63.5,-17.0,True
2025-10-15,2025-10-08,1h,L25,25087.3125,2025-10-15 10:07:00-04:00,10,25083.0,25105.25,34.75,-22.5,True
2025-10-15,2025-10-08,1h,L50,25119.375,2025-10-15 10:26:00-04:00,10,25111.0,25076.75,6.75,-61.75,True
2025-10-15,2025-10-13,1h,L0,24724.5,2025-10-15 13:11:00-04:00,13,24722.5,24878.75,195.0,-59.0,True
2025-10-15,2025-10-13,1h,L25,24766.6875,2025-10-15 13:10:00-04:00,13,24763.25,24884.0,154.25,-99.75,True
2025-10-15,2025-10-13,1h,L50,24808.875,2025-10-15 13:08:00-04:00,13,24797.75,24888.5,119.75,-134.25,True
2025-10-15,2025-10-13,1h,L75,24851.0625,2025-10-15 13:00:00-04:00,13,24835.0,24904.0,82.5,-171.5,False
2025-10-15,2025-10-13,1h,L100,24893.25,2025-10-15 11:50:00-04:00,11,24886.25,24919.75,107.25,-9.75,False
2025-10-15,2025-10-13,5m,L0,24769.0,2025-10-15 13:10:00-04:00,13,24763.25,24884.0,154.25,-99.75,True
2025-10-15,2025-10-13,5m,L25,24784.1875,2025-10-15 13:09:00-04:00,13,24790.75,24890.0,126.75,-127.25,True
2025-10-15,2025-10-13,5m,L50,24799.375,2025-10-15 13:08:00-04:00,13,24797.75,24888.5,119.75,-134.25,True
2025-10-15,2025-10-13,5m,L75,24814.5625,2025-10-15 13:08:00-04:00,13,24797.75,24888.5,119.75,-134.25,False
2025-10-15,2025-10-13,5m,L100,24829.75,2025-10-15 13:00:00-04:00,13,24835.0,24904.0,82.5,-171.5,False
2025-10-16,2025-10-13,1h,L0,24724.5,2025-10-16 14:12:00-04:00,14,24699.0,24786.0,119.5,-55.75,True
2025-10-16,2025-10-13,1h,L25,24766.6875,2025-10-16 12:32:00-04:00,12,24759.75,24932.25,204.25,-28.25,True
2025-10-16,2025-10-13,1h,L50,24808.875,2025-10-16 12:30:00-04:00,12,24820.25,24944.0,143.75,-88.75,True
